Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Modificación de archivo crítico para la configuración del sistema /etc/shadow por el root, sin auditoría confirmada (audit(1779747428.856:337)), lo que indica posibles intentos fallidos o malintencionados de acceso privilegiado.",10.06,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,ALTO,"Log indica intento de acceso incorrecto a archivos con contenido 'shadow_access', que es crítico, sugiriendo posibles intenciones maliciosas como robo de credenciales.",7.69,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El comando 'sudo' intento elevar privilegios para alguien con AUID y UID diferentes del root, lo cual es anormal y representa un alto riesgo de seguridad.",8.62,phi3:mini
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",BAJO,"Usuario alumno cambiando de directorio, acción común y segura sin indicar alguna actividad sospechosa.",6.42,phi3:mini
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"El log muestra un acceso al archivo '/etc/shadow' que es crítico, mostrando 'ouid=0', indicando operaciones como root. La intención parece ser leer el directorio raíz y no se especifica ninguna acción en curso o cambio de permisos.",9.47,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,ALTO,"Intento de cambiar el título del proceso con credenciales no autorizadas, lo que sugiere una actividad sospechosa como la explotación.",7.04,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El intento exitoso de 'openat' por el usuario root puede indicar un acceso no autorizado al sistema, especialmente si se realizó en archivos críticos.",7.85,phi3:mini
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",INFO,"El cambio de directorio al inicio del sistema (/) es un acceso estándar por parte de las herramientas y scripts que trabajan en el sistema, sin indicadores anormales.",7.13,phi3:mini
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,Intentar modificar archivo de credenciales en un entorno no autorizado representa una violación grave y aumenta la probabilidad de acceso cruzado.,6.98,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,MEDIO,"Se registró un evento de proctitle con una estructura inusual que podría indicar la ejecución de scripts no reconocidos o binarios anónimos, lo cual es sospechoso pero carece de más evidencias directas.",8.5,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Log detecta un intento de acceso a un archivo confidencial como /etc/shadow, por parte del usuario root y no permitido según la clave 'shadow_access', sugiriendo una actividad sospechosa posiblemente relacionada con el robo o uso indebido de credenciales.",10.87,phi3:mini
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",INFO,"El sistema cambió el directorio de trabajo a la raíz, un comportamiento esperado por programas que ejecutan tareas desde allí sin implicaciones para la seguridad.",7.24,phi3:mini
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento fallido de lectura del archivo /etc/shadow por un usuario que no es root, lo cual podría ser indicativo de una búsqueda intencionada para obtener credenciales.",7.83,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,ALTO,"Acceso no autorizado con intento de escalar privilegios, evidente por el mensaje codificado en proctitle y error exit.",6.51,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El análisis del log indica que un usuario no autorizado (AUID=""alumno"", UID=0) intentó acceder al directorio root a través de la red. El comportamiento es altamente sospechoso y podría ser indicativo de una operación maliciosa como el espionaje o el robo de credenciales.",11.29,phi3:mini
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,"El proceso ha cambiado su directorio de trabajo al directorio raíz, lo cual es común para el arranque del sistema o aplicaciones que requieren acceso completo.",6.93,phi3:mini
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acción de acceso a un archivo crítico como /etc/shadow por el usuario root, aunque sin éxito (exit=-13), indica una actividad sospechosa que puede ser intento de robo de credenciales o manipulación directa del sistema.",9.41,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,Registro normal de proceso titulado sin actividades sospechosas.,5.39,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Usuario alumno intentó usar 'sudo' para acceder a archivos críticos, elevando permisos de root y mostrando signos de comportamiento malicioso como el cambio en UID/GID sin justificación.",9.11,phi3:mini
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",INFO,El usuario 'alumno' se mueve a su directorio de inicio sin evidencia que sugiera actividades no seguras.,6.22,phi3:mini
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso directo a un archivo protegido (/etc/shadow) por parte de root, lo que puede ser indicativo de una actividad maliciosa como la búsqueda de credenciales.",7.79,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,INFO,"Se registraron cambios en el título del proceso que indican la ejecución de una tarea estándar, sin riesgo asociado.",6.33,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"La ejecución de 'sudo' por parte del usuario con UID alumno, que es la misma identidad y grupo principal (UID/GID) presentes en el sistema root, sugiere una posible intención deliberada o un error permitiendo privilegios elevados sin justificación.",9.96,phi3:mini
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",INFO,"El usuario alumno se movió de un directorio a otro, lo cual es una acción estándar y no plantea riesgos inmediatos.",6.63,phi3:mini
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso intentado al archivo /etc/shadow con permiso de root sin evidencia adicional (sin suceso, uid=1000)",6.91,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,INFO,El log del sistema reporta un cambio de título de procesos normal (proctitle) sin actividad sospechosa ni impacto de seguridad detectado.,6.81,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Usuario que es alumno intentó usar 'sudo' para acceder a archivos críticos (exit=7), lo cual sugiere un comportamiento anormal y posibles intenciones de mal uso, especialmente dado el cambio en privilegios sin justificación aparente.",9.76,phi3:mini
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",INFO,"Movimiento de directorio dentro del sistema, sin indicadores claros para un riesgo elevado.",5.39,phi3:mini
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"El inicio de ruta del archivo es crítico (/etc/shadow) y el intento ha fallado, lo que sugiere una posible intención maliciosa como un ataque directo a la seguridad.",8.1,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,ALTO,Se detecta un cambio inesperado en el proctitle que sugiere alteraciones maliciosas para esconder la identidad o ejecución de software no autorizado.,6.87,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Usuario con ID 'alumno' intentó utilizar sudo para acceder a archivos críticos ('shadow_access'), lo que indica posibles intentos de comprometer credenciales, especialmente al hacer falta el cambio desde la EUID (User) 1000 (estudiante) hasta 'root'. Se debe investigar y corregir las configuraciones sudo para prevenir futuros accesos no autorizados.",12.92,phi3:mini
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",INFO,Usuario cambió el directorio de trabajo a su propia cuenta sin indicación adicional.,5.38,phi3:mini
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Lectura de archivo /etc/shadow fallida por root, posible intento de acceso no autorizado o robo de credenciales.",7.01,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,ALTO,"Se observa un intento de cargar binariamente una aplicación no confiable, poten0rmente con vulnerabilidades (proctitle anormal), indicativo posiblemente de malware.",7.51,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Presencia de un usuario no autorizado (AUID='alumno', UID=EURO, GID=EURO) que intenta utilizar 'sudo' para acceder a archivos críticos con privilegios elevados mostrando riesgo alto.",9.66,phi3:mini
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,"El usuario alumno cambió su directorio de trabajo a /home, una acción normal que no conlleva riesgos directos.",6.19,phi3:mini
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,Intento fallido de lectura en un archivo crítico con permisos insuficientes (oidd=42) y nombre completo indicando alterações potencialmente maliciosas.,7.66,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,ALTO,Inconsistencias encontradas en el titulo del proceso que podrían indicar un posible intento de evasión y alteración para actividades maliciosas.,6.84,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El comando 'useradd' es un privilegio elevado que se ejecuta con el UID root, suceso potenice de infiltración o desviaciones en las operaciones administrativas.",8.24,phi3:mini
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",INFO,"El usuario accede al directorio personal, lo cual es un comportamiento normal y no representa riesgo para la seguridad.",5.95,phi3:mini
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso a archivo de clave (/)etc/shadow) por usuario root, pero indicador 'rdev' igual a cero sugiere que el acceso es incorrecto y podría implicar una falta de autenticidad.",8.38,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,BAJO,"El proctitle indica la identidad del proceso, probablemente un script benigno o una aplicación de servidor bien documentada ejecutando su tarea habitual.",7.6,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Usuario con privilegios elevados (euid y suid iguales a root) realizó una operación no autorizada (rename) en un sistema crítico, esto representa un riesgo alto debido al poten015cial acceso directo para modificar archivos esenciales.",10.22,phi3:mini
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,"El usuario cambió el directorio de trabajo a su propia carpeta personal, un evento normal y sin riesgos asociados para seguridad.",6.51,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se observa un acceso normal al directorio raíz por parte del usuario root, sin sospechas de actividades maliciosas.",6.37,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Informa sobre una lectura segura y normal de un directorio del sistema (/etc/), que es una tarea estándar para mantener el sistema. Los privilegios elevados son necesarios en este contexto.",8.05,phi3:mini
