Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.360:303): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Comportamiento inusual con sudo, se observa al usuario elevando privilegios sin argumentos específicos o acceso a archivos no necesarios.",6.89,phi3:mini
type=CWD msg=audit(1779747406.360:303):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:303): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo secreto /etc/shadow, un intento fallido que puede indicar una brecha de seguridad.",6.12,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:303):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747421.900:318): syscall=257 success=yes exit=7 auid=4294967295 uid=0 gid=0 euid=0 comm=""cron"" exe=""/usr/sbin/cron"" key=""shadow_access""",ALTO,"Intento de lectura fallida con exitio7 para el comando cron, sugieren intento no autorizado para acceder a los archivos del sistema.",6.49,phi3:mini
type=CWD msg=audit(1779747421.900:318):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747421.900:318): name=""/etc/shadow""",ALTO,"Intento de acceso fallido a un archivo clave (/etc/shadow) que contiene las credenciales del sistema, lo cual sugiere una intención maliciosa o falta evidente de permisos adecuados.",7.96,phi3:mini
type=PROCTITLE msg=audit(1779747421.900:318):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747428.856:337): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Usuario root intento de lectura con sudo en un archivo crítico, elevando privilegios sin explicación clara, sugiere acceso no autorizado.",6.78,phi3:mini
type=CWD msg=audit(1779747428.856:337):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747428.856:337): name=""/etc/shadow""",ALTO,"Intento de acceso fallido al archivo /etc/shadow por falta de permisos, sugiere intento poten0ciali0f hacking o explotati0n.",7.15,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,La ejecución de sudo sin privilegios elevados para acceder a archivos críticos representa un alto riesgo y podría ser intento de manipulación o intrusión.,7.03,phi3:mini
type=CWD msg=audit(1779747500.148:356):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747500.148:356): name=""/etc/shadow""",ALTO,"Se registró un intento fallido de acceso a través del archivo /etc/shadow, mostrando signos de intenta de robo o compromiso de credenciales.",7.26,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Intento exitoso de lectura del archivo /etc/shadow por sshd, aunque el comando está intentando escalar privilegios elevándose a root usuario (uid=0).",7.11,phi3:mini
type=CWD msg=audit(1779748055.680:380):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748055.680:380): name=""/etc/shadow""",ALTO,Una lectura intencionada del archivo de contraseñas como /etc/shadow por un usuario que no es root (uid=1000) y euid=1000 sugiere una posible vulnerabilidad si el acceso fue evasivo o malintencionado.,8.8,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Intento de lectura fallida del archivo /etc/shadow por parte del servidor SSH, sugiriendo posibles intentos no autorizados para obtener credenciales.",7.09,phi3:mini
type=CWD msg=audit(1779748055.688:384):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748055.688:384): name=""/etc/shadow""",ALTO,"Intento de lectura no autorizada del archivo /etc/shadow desde un UID=1000, lo que podría indicar una búsqueda para robar credenciales o exponer información confidencial.",7.66,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Auditoría de Linux detecta un intento exitoso por parte del usuario con privilegios root (uid=0) acceder al archivo /etc/shadow mediante sshd, lo cual es una operación altamente sensible y presenta riesgo alto para la seguridad.",8.55,phi3:mini
type=CWD msg=audit(1779748055.696:394):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748055.696:394): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo /etc/shadow, que contiene las contraseñas de administradores del sistema con permiso sólo para root.",6.16,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Presencia de comando sudo seguido por una operación que podría indicar intento fallido, dado el exit=7 y auid alta para un usuario no administrativo.",6.98,phi3:mini
type=CWD msg=audit(1779748076.428:480):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748076.428:480): name=""/etc/shadow""",ALTO,"Intento fallido de lectura del archivo de credenciales crítico, indicativo potenzarlo por un posible intento malicioso.",6.25,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Intento fallido de ejecución elevada con sudo exit=-7, que es más grave ya que implica intentos maliciosos para obtener privilegios.",6.55,phi3:mini
type=CWD msg=audit(1779748078.316:482):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748078.316:482): name=""/etc/shadow""",ALTO,"Se detectó intento fallido de lectura del archivo /etc/shadow, indicativo posible robo de credenciales.",5.88,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Intento fallido de ejecución elevada (sudo) indicado por error en el archivo /etc/sudoers, posible manipulación.",6.3,phi3:mini
type=CWD msg=audit(1779748078.320:486):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748078.320:486): name=""/etc/shadow""",ALTO,"Acceso no autorizado intencional a la sección /etc/shadow, archivo que contiene credenciales de inicio de sesión.",6.22,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Se observa un intento de ejecución del comando 'sudo' que a pesar de tener el permiso adecuado, resultó en una excepción (exit=7), lo cual puede indicar problemas con la autenticación o configura01.ipynb_checkpoints/convuluted-text:293]sionalmente elevada por parte del usuario.",10.44,phi3:mini
type=CWD msg=audit(1779748215.588:543):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748215.588:543): name=""/etc/shadow""",ALTO,"Acceso fallido directo a la carpeta /etc/shadow, indica una posible búsqueda intencional de datos sensibles como contraseñas y se considera un alto riesgo.",7.15,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Se ha intentado ejecutar el comando sudo con privilegios elevados para acceder a un archivo de seguridad crítico, lo cual es malicioso sin necesidad y se debe tratar como una amenaza grave.",7.91,phi3:mini
type=CWD msg=audit(1779748378.332:566):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748378.332:566): name=""/etc/shadow""",ALTO,"Intento fallido de lectura en un archivo del sistema crucial para la seguridad, como /etc/shadow.",6.09,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): syscall=257 success=yes exit=10 auid=1000 uid=0 gid=0 euid=0 comm=""useradd"" exe=""/usr/sbin/useradd"" key=""shadow_access""",ALTO,"La ejecución del comando useradd con éxito y acceso a los archivos compartidos por todos indica posibles intentos de crear cuentas falsas o innecesarias, lo cual representa una acción sospechosa en términos de seguridad.",8.63,phi3:mini
type=CWD msg=audit(1779748378.344:581):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748378.344:581): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo /etc/shadow, que contiene información de contraseña crítica, indicando una posible violación de seguridad.",6.34,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): syscall=82 success=yes exit=0 auid=1000 uid=0 gid=0 euid=0 comm=""useradd"" exe=""/usr/sbin/useradd"" key=""shadow_access""",BAJO,"El usuario está utilizando 'useradd' para crear nuevos usuarios, que es un comando legítimo sin evidencias de actividad insegura.",6.91,phi3:mini
type=CWD msg=audit(1779748378.376:587):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748378.376:587): name=""/etc/""",ALTO,"Acceso no autorizado al directorio /etc/, puede indicar un intento de explotación o obtención de credenciales confidenciales.",6.34,phi3:mini
"type=PATH msg=audit(1779748378.376:587): name=""/etc/""",ALTO,"La secuencia de auditoría revela un intento fallido de acceso a la carpeta raíz, que generalmente indica una intención maliciosa o negligencia.",6.64,phi3:mini
"type=PATH msg=audit(1779748378.376:587): name=""/etc/shadow+""",ALTO,"Acceso no autorizado al archivo '/etc/shadow' desde el extremo de la ruta, indicativo de una búsqueda maliciosa para credenciales confidenciales.",7.15,phi3:mini
"type=PATH msg=audit(1779748378.376:587): name=""/etc/shadow""",ALTO,"Intento fallido de lectura en un archivo crucial como /etc/shadow por falta de permisos, sugiere intento potenzaddefraudado o hacking.",7.12,phi3:mini
"type=PATH msg=audit(1779748378.376:587): name=""/etc/shadow""",ALTO,Intento fallido de lectura en un archivo crítico indicativo potencialmente malicioso.,5.18,phi3:mini
type=PROCTITLE msg=audit(1779748378.376:587):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748594.352:602): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Intento fallido de escalada a privilegios elevados para acceder al archivo protegido (/etc/shadow) con 'sudo', un comportamiento sospechoso que puede sugerir intento de credenciales robadas.",8.23,phi3:mini
type=CWD msg=audit(1779748594.352:602):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748594.352:602): name=""/etc/shadow""",ALTO,"Intento fallido de lectura en un archivo protegido como /etc/shadow, es crítico y suceso exitoso indica potenzadro acceso no autorizado.",6.98,phi3:mini
type=PROCTITLE msg=audit(1779748594.352:602):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748683.232:622): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",MEDIO,"Usuario root utilizó sudo para intentar acceder a un archivo crítico, lo cual es inusual y debe ser investigado más detenidamente.",6.77,phi3:mini
type=CWD msg=audit(1779748683.232:622):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748683.232:622): name=""/etc/shadow""",ALTO,"Intento fallido de lectura del archivo crítico '/etc/shadow', sugiere un comportamiento sospechoso que poten0rmente conduce al intento de robo de credenciales.",7.44,phi3:mini
type=PROCTITLE msg=audit(1779748683.232:622):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748824.984:648): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Intento de uso del sudo para acceder a un archivo crítico que no es parte de la rutina normal, sugiriendo posible actividad maliciosa o negligente.",7.56,phi3:mini
type=CWD msg=audit(1779748824.984:648):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748824.984:648): name=""/etc/shadow""",ALTO,El intento fallido (exit=-13) de lectura del archivo /etc/shadow sugiere un comportamiento sospechoso que podría ser una señal de intenciones malintencionadas como el acceso no autorizado o la manipulación de datos sensibles.,8.89,phi3:mini
type=PROCTITLE msg=audit(1779748824.984:648):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749040.408:669): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Intento de ejecución del comando sudo para acceder a archivos con permisos restrictivos como se indica en la salida, lo que sugiere un posible intento no autorizado.",7.24,phi3:mini
type=CWD msg=audit(1779749040.408:669):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749040.408:669): name=""/etc/shadow""",ALTO,La lectura de un archivo crítico sin privilegios elevados y con una excepción exitosa implica intentos fallidos o sospechas.,6.41,phi3:mini
type=PROCTITLE msg=audit(1779749040.408:669):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749098.800:689): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""shadow_access""",ALTO,"Se detectó un intento de ejecución elevada con sudo, indicando posibles acciones maliciosas o no autorizadas.",6.09,phi3:mini
type=CWD msg=audit(1779749098.800:689):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749098.800:689): name=""/etc/shadow""",ALTO,"Intento fallido de lectura en un archivo que contiene inicio de sesión crítico, sugiere potenzadro intento no autorizado para adquirir información confidencial.",7.04,phi3:mini
type=PROCTITLE msg=audit(1779749098.800:689):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749171.480:710): syscall=257 success=yes exit=3 auid=4294967295 uid=0 gid=0 euid=0 comm=""login"" exe=""/usr/bin/login"" key=""shadow_access""",ALTO,"Intento de autenticación exitoso por parte del comando login, pero el usuario root logueado tiene permiso para acceder al archivo /etc/shadow.",6.7,phi3:mini
type=CWD msg=audit(1779749171.480:710):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749171.480:710): name=""/etc/shadow""",ALTO,"Intento de lectura fallido del archivo /etc/shadow sin privilegios elevados, sospecha implícita en la clave 'shadow_access'.",6.61,phi3:mini
type=PROCTITLE msg=audit(1779749171.480:710):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749177.904:715): syscall=257 success=yes exit=3 auid=4294967295 uid=0 gid=0 euid=0 comm=""login"" exe=""/usr/bin/login"" key=""shadow_access""",ALTO,"Usuario root intenta acceder a /etc/shadow con comando login, lo cual es altamente peligroso ya que implica manejar credenciales del sistema.",7.05,phi3:mini
type=CWD msg=audit(1779749177.904:715):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749177.904:715): name=""/etc/shadow""",ALTO,"Intento fallido de lectura del archivo /etc/shadow, un directorio crítico para las credenciales (exit=-13), sugestión de intento externo o interno malicioso.",7.35,phi3:mini
type=PROCTITLE msg=audit(1779749177.904:715):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749177.912:720): syscall=257 success=yes exit=3 auid=4294967295 uid=0 gid=0 euid=0 comm=""login"" exe=""/usr/bin/login"" key=""shadow_access""",ALTO,"Usuario root intento lectura de archivos privados con comando login, lo que puede indicar una intención maliciosa o un uso incorrecto del privilegio.",6.82,phi3:mini
type=CWD msg=audit(1779749177.912:720):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749177.912:720): name=""/etc/shadow""",ALTO,"Acceso fallido al archivo /etc/shadow por un usuario no administrativo, sugiere intento de obtener credenciales sensibles.",6.34,phi3:mini
type=PROCTITLE msg=audit(1779749177.912:720):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749178.356:801): syscall=257 success=yes exit=4 auid=1000 uid=0 gid=0 euid=0 comm=""login"" exe=""/usr/bin/login"" key=""shadow_access""",MEDIO,"Usuario login (UID=0) intentó acceder a los archivos de contraseña con permisos elevados, un comportamiento inusual y potencialmente peligroso.",7.41,phi3:mini
type=CWD msg=audit(1779749178.356:801):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749178.356:801): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo de contraseñas del sistema con intento fallido, lo que indica un posible ataque a las credenciales.",6.49,phi3:mini
type=PROCTITLE msg=audit(1779749178.356:801):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749178.384:808): syscall=257 success=yes exit=7 auid=4294967295 uid=0 gid=0 euid=0 comm=""(systemd)"" exe=""/usr/lib/systemd/systemd"" key=""shadow_access""",ALTO,"El sistema operativo, systemd en este caso concreto, mostró un comportamiento anómalo al intentar leer el archivo /etc/passwd sin autenticarse y elevando permisos a root.",7.69,phi3:mini
type=CWD msg=audit(1779749178.384:808):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749178.384:808): name=""/etc/shadow""",ALTO,"Acceso fallido al archivo /etc/shadow con el comando su, indicativo de un intento sospechoso de autenticación para acceder a credenciales protegidas.",7.11,phi3:mini
type=PROCTITLE msg=audit(1779749178.384:808):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749178.388:819): syscall=257 success=yes exit=8 auid=1000 uid=0 gid=0 euid=0 comm=""(systemd)"" exe=""/usr/lib/systemd/systemd"" key=""shadow_access""",ALTO,"El proceso (systemd) intentó leer un archivo crítico de sistema como /etc/shadow con permisos insuficientes, indicando una posible intención maliciosa.",7.16,phi3:mini
type=CWD msg=audit(1779749178.388:819):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749178.388:819): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo de contraseñas del sistema para la lectura, indicativo de una intención poten0bly maliciosa como el análisis o manipulaci1on.",7.22,phi3:mini
type=PROCTITLE msg=audit(1779749178.388:819):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749231.584:846): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Intento de acceso al archivo /etc/shadow fallido por falta de permisos, sospecha de intento de obtención fraudulenta.",6.81,phi3:mini
type=CWD msg=audit(1779749231.584:846):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749231.584:846): name=""/etc/shadow""",ALTO,Intento de lectura fallida en archivo shadow que implica potensialmente intentos del usuario común o no autorizado para escalar privilegios.,6.63,phi3:mini
type=PROCTITLE msg=audit(1779749231.584:846):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749231.592:850): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Audit log revela que el servicio SSHD intentó leer la variable de entorno 'shadow' con permisos insuficientes (auid=4294967295, euid=0), lo cual puede sugerir un riesgo potenzante como una posible intención de explotar para obtener credenciales.",10.58,phi3:mini
type=CWD msg=audit(1779749231.592:850):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749231.592:850): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo de contraseñas del sistema, indicando un posible intento malicioso de acceder a las credenciales.",6.33,phi3:mini
type=PROCTITLE msg=audit(1779749231.592:850):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749231.600:860): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",BAJO,"El proceso de SSHD intentó leer los archivos de directorio con permisos adecuados, operación común para el inicio del servidor.",6.72,phi3:mini
type=CWD msg=audit(1779749231.600:860):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749231.600:860): name=""/etc/shadow""",ALTO,Acceso intencional o no autorizado a archivos de inicio sugerido por intento fallido exit=-1.,5.79,phi3:mini
type=PROCTITLE msg=audit(1779749231.600:860):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749231.628:867): syscall=257 success=yes exit=7 auid=4294967295 uid=0 gid=0 euid=0 comm=""(systemd)"" exe=""/usr/lib/systemd/systemd"" key=""shadow_access""",ALTO,"Una operación exitosa de un usuario root en el archivo del sistema con 'exit=7' sugiere manipulación forzada o una falla, como cambios no autorizados en la clave de cifrado.",8.08,phi3:mini
type=CWD msg=audit(1779749231.628:867):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749231.628:867): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo /etc/shadow, un intento de robo de credenciales.",5.63,phi3:mini
type=PROCTITLE msg=audit(1779749231.628:867):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749231.632:878): syscall=257 success=yes exit=8 auid=1000 uid=0 gid=0 euid=0 comm=""(systemd)"" exe=""/usr/lib/systemd/systemd"" key=""shadow_access""",ALTO,"Intento fallido de lectura del archivo /etc/shadow por el proceso systemd, que requiere elevadas privilegios para acceder a este dato secreto.",6.91,phi3:mini
type=CWD msg=audit(1779749231.632:878):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749231.632:878): name=""/etc/shadow""",ALTO,"Acceso no autorizado al archivo de credenciales críticas que contiene información sensible, lo cual podría significar un intento directo para comprometer la seguridad del sistema.",6.85,phi3:mini
type=PROCTITLE msg=audit(1779749231.632:878):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749285.580:954): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""sshd"" exe=""/usr/sbin/sshd"" key=""shadow_access""",ALTO,"Intento de lectura del archivo /etc/shadow fallida debido a 'exit=5', lo que podría indicar un intento malicioso para obtener credenciales confidenciales.",7.35,phi3:mini
type=CWD msg=audit(1779749285.580:954):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749285.580:954): name=""/etc/shadow""",ALTO,"Se registra una accesión fallida a un archivo de privilegios elevados (/etc/shadow) con los mismos permisos que el propietario, lo cual sugiere intento no autorizado.",7.4,phi3:mini
type=PROCTITLE msg=audit(1779749285.580:954):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
