Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779748378.328:564): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",MEDIO,"Usuario root intento cambiar configuración de sudo, lo cual es un comportamiento inusual y requiere seguimiento.",5.66,phi3:mini
type=CWD msg=audit(1779748378.328:564):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748378.328:564): name=""/etc/sudoers""",INFO,"La ejecución de auditd no muestra un intento malicioso ni falta evidente en los permisos, simplemente es una operación legítima del sistema.",5.98,phi3:mini
type=PROCTITLE msg=audit(1779748378.328:564):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748594.352:600): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",MEDIO,"El uso de sudo no necesariamente indica una violación, pero la ejecución por parte del usuario root (uid=0) puede ser inusual y potenzablemente peligrosa si se desconoce el objetivo específico.",7.3,phi3:mini
type=CWD msg=audit(1779748594.352:600):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748594.352:600): name=""/etc/sudoers""",ALTO,"Intento fallido de escritura en el archivo sudoers utilizando root, indicativo de un intento sospechoso como inicio o término de sesión maliciosa.",5.89,phi3:mini
type=PROCTITLE msg=audit(1779748594.352:600):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748683.224:620): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",MEDIO,"El comando sudo fue ejecutado sin opción específica, lo cual es inusual y podría indicar que se están realizando cambios no documentados en los permisos de archivos críticos como /etc/sudoers.",7.04,phi3:mini
type=CWD msg=audit(1779748683.224:620):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748683.224:620): name=""/etc/sudoers""",ERROR_PARSE,"FALLO_LLM: {""riesgo"": ""ALTO"", ""justificacion"": ""La auditoría indica un intento fallido de acceso al archivo sudoers con la etiqueta 'key=""                       ...",7.06,phi3:mini
type=PROCTITLE msg=audit(1779748683.224:620):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748683.244:635): syscall=257 success=yes exit=3 auid=1000 uid=0 gid=0 euid=0 comm=""visudo"" exe=""/usr/sbin/visudo"" key=""sudoers_changes""",MEDIO,"El usuario visudo se ejecutó con privilegios elevados, lo cual es normal para editar archivos de sudoers. Aunque no indica necesariamente una amenaza inmediata, requiere vigilancia ya que alteraciones en este archivo pueden tener consecuencias significativas.",7.82,phi3:mini
type=CWD msg=audit(1779748683.244:635):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748683.244:635): name=""/etc/""",INFO,"El log muestra la entrada al directorio /etc/, una ruta común para archivos de configuración del sistema, que no indica ninguna actividad maliciosa o insegura por sí sola.",6.63,phi3:mini
"type=PATH msg=audit(1779748683.244:635): name=""/etc/sudoers""",MEDIO,"La entrada del archivo /etc/sudoers es estándar para especificar privilegios de sudo, sin embargo su auditoría aún requiere monitoreo regular debido al poten0r alto acceso que se podría facilitar.",7.24,phi3:mini
type=PROCTITLE msg=audit(1779748683.244:635):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748697.244:640): syscall=82 success=yes exit=0 auid=1000 uid=0 gid=0 euid=0 comm=""visudo"" exe=""/usr/sbin/visudo"" key=""sudoers_changes""",INFO,"El usuario visudo se ejecutó con permisos de root, lo cual es una acción normal para editar el archivo sudoers.",5.54,phi3:mini
type=CWD msg=audit(1779748697.244:640):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748697.244:640): name=""/etc/""",INFO,"El acceso es al directorio raíz, lo cual no implica necesariamente un riesgo si el proceso requería esa ruta.",5.3,phi3:mini
"type=PATH msg=audit(1779748697.244:640): name=""/etc/""",BAJO,"Escritura en el directorio /etc/, típico para scripts de configuración, pero normalmente no con permisos elevados.",5.35,phi3:mini
"type=PATH msg=audit(1779748697.244:640): name=""/etc/sudoers.tmp""",ALTO,Crear archivos con la extensión .tmp en lugares sensibles como /etc indica mala configuración y podría ser un intento de subida maliciosa.,6.16,phi3:mini
"type=PATH msg=audit(1779748697.244:640): name=""/etc/sudoers""",INFO,"No hay signos de actividad no autorizada, este archivo contiene configuraciones y es necesario que el administrador privilegiado tenga acceso para realizar audits o cambios.",6.3,phi3:mini
"type=PATH msg=audit(1779748697.244:640): name=""/etc/sudoers""",MEDIO,"Se registra un intento de acceso al archivo /etc/sudoers, lo que puede ser legítimo para la administración del sistema pero también podría indicar curiosidad o mal uso.",6.49,phi3:mini
type=PROCTITLE msg=audit(1779748697.244:640):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748824.976:646): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",MEDIO,"El uso de sudo para ejecutar comandos es una práctica común en sistemas con privilegios, pero cada solicitud debe ser justificada y registrada adecuadamente.",6.49,phi3:mini
type=CWD msg=audit(1779748824.976:646):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748824.976:646): name=""/etc/sudoers""",MEDIO,"Se registraron accesos al archivo /etc/sudoers con permisos de lectura, lo cual es esperado para auditorías o actualizaciones del grupo; sin embargo, se debe vigilar por posibles modificaciones maliciosas.",7.12,phi3:mini
type=PROCTITLE msg=audit(1779748824.976:646):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779748824.988:660): syscall=257 success=yes exit=3 auid=1000 uid=0 gid=0 euid=0 comm=""touch"" exe=""/usr/bin/touch"" key=""sudoers_changes""",MEDIO,"La ejecución de touch con sudo es normal, pero la clave 'sudoers_changes' sugiere posibles alteraciones en los permisos o propiedades del archivo.",6.23,phi3:mini
type=CWD msg=audit(1779748824.988:660):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779748824.988:660): name=""/etc/""",ALTO,"El registro indica un intento de acceso al directorio /etc/, el cual alberga archivos críticos como configuraciones y contraseñas, indicando posibles actividades maliciosas.",6.14,phi3:mini
"type=PATH msg=audit(1779748824.988:660): name=""/etc/sudoers""",ALTO,"Esta acción indica una intención sospechosa de obtener privilegios elevados, posiblemente para manipular archivos confidenciales como /etc/sudoers.",6.4,phi3:mini
type=PROCTITLE msg=audit(1779748824.988:660):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749040.404:667): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",ERROR_PARSE,"FALLO_LLM: {""riesgo"": ""ALTO"", ""justificacion"": ""El usuario utilizó sudo para ejecutar comandos, lo que es riesgoso por el acceso privilegiado a la shell. Cualqui...",8.7,phi3:mini
type=CWD msg=audit(1779749040.404:667):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749040.404:667): name=""/etc/sudoers""",ALTO,"Acceso no autorizado a /etc/sudoers, una alteración de este archivo podría permitir el acceso sin restricciones. Este es un punto crítico y requiere investigación inmediata.",6.4,phi3:mini
type=PROCTITLE msg=audit(1779749040.404:667):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749040.412:681): syscall=268 success=yes exit=0 auid=1000 uid=0 gid=0 euid=0 comm=""chmod"" exe=""/usr/bin/chmod"" key=""sudoers_changes""",INFO,"El cambio de permisos con sudo, a través del comando chmod es una acción administrativa y no representa riesgos significativos.",5.59,phi3:mini
type=CWD msg=audit(1779749040.412:681):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749040.412:681): name=""/etc/sudoers""",INFO,Acceso al archivo /etc/sudoers es estándar y no presenta riesgos para la seguridad.,4.93,phi3:mini
type=PROCTITLE msg=audit(1779749040.412:681):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779749098.796:687): syscall=257 success=yes exit=5 auid=1000 uid=0 gid=1000 euid=1 comm=""sudo"" exe=""/usr/bin/sudo"" key=""sudoers_changes""",ALTO,"El usuario utilizó sudo para ejecutar comandos con permisos elevados, lo que podría ser un signo de actividad sospechosa o no autorizada.",6.2,phi3:mini
type=CWD msg=audit(1779749098.796:687):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779749098.796:687): name=""/etc/sudoers""",MEDIO,"Se observa un acceso a /etc/sudoers, archivo que almacena configuraciones de privilegios elevados. Aunque no indica una violación directa, este tipo de actividad requiere monitoreo para prevenir futuros intentos maliciosos.",7.94,phi3:mini
type=PROCTITLE msg=audit(1779749098.796:687):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
