Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747421.900:318): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7ff6452c52c4 a2=80000 a3=0 items=1 ppid=640 pid=1281 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""cron"" exe=""/usr/sbin/cron"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El comando cron es normalmente de baja prioridad y requiere monitoreo para asegurar que no esté siendo utilizado maliciosamente, aunque el usuario root realiza la operación.",8.08,phi3:mini
"type=CWD msg=audit(1779747421.900:318): cwd=""/var/spool/cron""",INFO,"La ejecución del comando 'cd' normalmente no representa un riesgo de seguridad y, por lo tanto, es considerado bajo control.",5.99,phi3:mini
"type=PATH msg=audit(1779747421.900:318): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,El usuario root accedió correctamente al archivo /etc/shadow con permisos adecuados para la operación.,5.85,phi3:mini
type=PROCTITLE msg=audit(1779747421.900:318): proctitle=2F7573722F7362696E2F43524F4E002D66002D50,INFO,El registro indica un cambio en el proctitle que parece ser una entrada estándar sin indicaciones de actividad maliciosa.,6.31,phi3:mini
"type=SYSCALL msg=audit(1779747428.856:337): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f4d31f4b2c4 a2=80000 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"El usuario 'alumno' intentó ejecutar sudo para ver contenido del directorio /usr/src, lo cual es inusual y podría ser una indicación de curiosidad o potencialmente mala conducta.",9.08,phi3:mini
"type=CWD msg=audit(1779747428.856:337): cwd=""/home/alumno""",INFO,"La ejecución de auditd para mostrar el directorio del usuario 'alumno' no representa un riesgo, es simplemente una operación normal para acceder a su área personal.",6.8,phi3:mini
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El archivo '/etc/shadow' es un repositorio de credenciales y tiene permisos restrictivos (mode=0100640), su acceso podría ser malicioso si se altera.",8.18,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,MEDIO,"El registro muestra un intento de cambiar el titulo del proceso que podría ser una actividad sospechosa como manipulación o evasión, pero sin contexto adicional es difícil asignar alto riesgo.",8.22,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El uso de sudo por un alumno para operaciones como openat indica una actividad potencialmente peligrosa, ya que puede intentar acceder a archivos fuera del alcance normal o realizar cambios no autorizados.",8.75,phi3:mini
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",BAJO,"El registro indica un cambio en el directorio de trabajo hacia la carpeta personal del alumno, lo cual es normal para su actividad y no implica una amenaza directa.",6.78,phi3:mini
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"La operación se realizó por el usuario root sobre /etc/shadow, que es un archivo normal y seguro para manipular con privilegios de root.",6.58,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,MEDIO,"Se observan cambios en la proctitle que podrían indicar una intentona de explotación por parte externa, aunque sin más evidencias directas no se puede afirmar un alto riesgo.",7.43,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El proceso sshd, que es normalmente de alto nivel y requiere permisos elevados, tiene éxito en la operación sin indicadores inmediatos de un comportamiento malicioso.",7.88,phi3:mini
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",INFO,El cambio de directorio al root ('/') es una acción común y no representa un riesgo por sí misma.,5.51,phi3:mini
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,Log revela que el archivo es crítico con permisos de root y puede ser un punto vulnerable si se accede incorrectamente.,6.49,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"La entrada muestra el título del proceso que inició la sesión, no indica riesgos.",5.42,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,La ejecución del comando sshd sin errores y con privilegios root es normal para un administrador.,6.24,phi3:mini
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",INFO,La ejecución del comando cd con la ruta raíz es una acción estándar y no presenta riesgo.,5.4,phi3:mini
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso de root a /etc/shadow, un archivo que contiene contraseñas; la ausencia del 'capability_fsuid' indica una posible vulnerabilidad.",6.86,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"El log muestra una llamada a quien se refiere con 'root_commands', lo cual es común para usuarios privilegiados realizando tareas administrativas.",6.47,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El log indica que el comando sshd ejecutado por un usuario no perteneciente al grupo de root concreto, lo cual representa una alta posibilidad para accesos maliciosos y violaciones a los protocolos normales.",8.66,phi3:mini
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,"El log muestra una transición de directorio raíz (/) sin errores ni intentos no autorizados, es un comportamiento esperado y seguro.",6.1,phi3:mini
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El registro muestra un intento de acceso en el directorio /etc, pero la modificación/creación del archivo shadow es poco probable y no necesariamente indica una amenaza directa.",7.41,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,El proctitle 'user_sbin/sh' parece ser un patrón de auditoría normal y no indica ninguna actividad sospechosa.,6.44,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"El alumno usó sudo para ejecutar un comando, lo que es normal pero puede requerir supervisión a menos que esté autorizado.",8.13,phi3:mini
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",INFO,"El registro muestra una tarea normal de cambio del directorio, no hay indicios inusuales que representen un riesgo.",5.77,phi3:mini
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,Es un evento normal que el usuario root acceda al archivo /etc/shadow y no hay indicadores de mal comportamiento.,5.98,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,BAJO,"El proctitle indica un proceso con nombre en clave que parece ser 'root_commands', lo cual es normal si el comando root estuvo ejecutándose, pero se necesita una justificación más específica.",7.51,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumno intentó utilizar sudo sin ser root, lo cual es una práctica insegura y puede indicar un riesgo elevado de acceso no autorizado.",7.71,phi3:mini
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",BAJO,"El alumno accede a su directorio home, es una acción normal y no representa un riesgo.",5.55,phi3:mini
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El registro muestra la operación de un archivo con permisos elevados (NORMAL, root), lo cual podría indicar una actividad segura si es parte del mantenimiento o automatización.",7.6,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,INFO,"El log indica un cambio en el título del proceso, lo cual es común y no sugiere ninguna actividad maliciosa.",5.99,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"La ejecución de sudo por un usuario no root (euid=0, suid/fsuid=root) para acceder a recursos elevados es peligrosa y debe ser saneada.",8.05,phi3:mini
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",INFO,"El intento de cambiar directorio para la ubicación indicada no parece representar un riesgo inmediato, siempre y cuando las cuentas del usuario alumni tengan los permisos adecuados.",7.27,phi3:mini
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Usuario root accediendo con permisos normales a /etc/shadow, una operación segura y estándar para ver la información de credenciales.",6.76,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,INFO,No hay indicadores de actividad sospechosa; el log muestra un cambio en la etiqueta del proceso que no es inusual y parece ser parte normal de operaciones diarias.,6.95,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"El usuario alumno ejecutó sudo, lo cual es normal para comandos que requieren privilegios elevados, pero el registro muestra un permiso de escritura en lugar del esperado de lectura con los valores elevados.",8.76,phi3:mini
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",INFO,"El usuario alumno está en el directorio personal, comportamiento normal y no representa riesgos.",5.25,phi3:mini
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,Se registra la lectura normal de un archivo con permisos adecuados y no indica ninguna actividad sospechosa.,6.21,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFO,"El proctitle registrado revela el nombre del proceso 'ls', lo cual es común y no representa un riesgo.",5.85,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumnopasó sudo sin necesidad, implicando potencialmente la ejecución de comandos con permisos elevados.",6.99,phi3:mini
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,El registro muestra el cambio de directorio del alumnado sin indicar acciones sospechosas o intento.,5.58,phi3:mini
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,"El registro mostrará que hay un acceso normalizado al archivo /etc/shadow por parte del usuario root, lo cual es esperado en el contexto de la seguridad informática.",7.79,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,"Se observa el proctitle en las operaciones, lo cual indica una monitorización regular y no necesariamente un riesgo elevado.",5.94,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El log muestra al usuario root ejecutando useradd, lo cual es inusual y podría indicar un intento de creación no autorizada o maliciosa dentro del sistema que requiere una acción inmediata.",8.43,phi3:mini
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",MEDIO,"El log indica que se movió dentro del directorio home, lo cual es común para usuarios domésticos, pero no proporciona suficiente información sobre la finalidad o el acceso.",6.97,phi3:mini
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,"La operación de PATH no requiere altos riesgos, el inode y dev especificados indican un archivo regular sin problemas especiales.",6.5,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,MEDIO,"El proctitle 'user_data' puede indicar manipulación para explorar o monitorear la ejecución de un proceso, posiblemente por un usuario no autorizado.",6.93,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"La acción 'useradd' es normal para un administrador y tiene permisos de root, pero el intento en contextos del mundo real podría ser sospechoso o innecesario.",8.04,phi3:mini
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,La acción de cambiar directorios es común y no presenta riesgo asociado sin detalles adicionales.,5.46,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La auditoría revela que el archivo /etc/, en este caso, la configuración del sistema y los directorios de inicio se están accediendo con permisos completamente legítimos como root.",7.31,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra un permiso de lectura normal para el directorio root, que no indica actividad sospechosa.",6.0,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=2 name=""/etc/shadow+"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento fallido de eliminación por parte del superusuario (UID root) en el archivo crítico /etc/shadow, lo que podría indicar un intento de robo de credenciales o acceso no autorizado.",7.92,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=3 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Se observa un intento fallido de eliminación por parte del usuario root en el archivo /etc/shadow, lo cual podría indicar una intención maliciosa o inadvertida.",7.17,phi3:mini
