Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.360:303): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbab0a582c4 a2=80000 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento fallido de lectura de un archivo crítico por falta de permisos, posible intento de robo de credenciales.",5.02,llama3.2:3b
"type=CWD msg=audit(1779747406.360:303): cwd=""/home/alumno""",BAJO,"El usuario cambió su directorio de trabajo, lo cual es normal en tareas administrativas y no indica una vulnerabilidad inmediata.",4.69,llama3.2:3b
"type=PATH msg=audit(1779747406.360:303): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow es un file de configuración de seguridad, su lectura por un usuario no es inusual",4.51,llama3.2:3b
type=PROCTITLE msg=audit(1779747406.360:303): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFO,"El log muestra un cambio en el título de proceso, lo cual es normal y no indica un riesgo significativo.",4.36,llama3.2:3b
"type=SYSCALL msg=audit(1779747421.900:318): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7ff6452c52c4 a2=80000 a3=0 items=1 ppid=640 pid=1281 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""cron"" exe=""/usr/sbin/cron"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso cron, ejecutado como root, intentó leer un archivo (openat) sin resultados de lectura, lo cual es normal en tareas de mantenimiento.",5.29,llama3.2:3b
"type=CWD msg=audit(1779747421.900:318): cwd=""/var/spool/cron""",INFO,"El usuario está cambiando directorios a un directorio de spool, el cual puede contener archivos y configuraciones de crónicas, pero no es un indicador claro de actividad sospechosa.",5.3,llama3.2:3b
"type=PATH msg=audit(1779747421.900:318): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow es un archivo de configuración que no requiere acceso especializado, por lo tanto su lectura y escritura son normalmente permidas al usuario root.",5.13,llama3.2:3b
type=PROCTITLE msg=audit(1779747421.900:318): proctitle=2F7573722F7362696E2F43524F4E002D66002D50,BAJO,El uso de un título de proceso con una cadena no codificada (no se observa código ASCII) puede ser indicativo de que el proceso está utilizando una red externa o realizar acciones sospechosas.,5.32,llama3.2:3b
"type=SYSCALL msg=audit(1779747428.856:337): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f4d31f4b2c4 a2=80000 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó el comando sudo con permisos de root, lo cual es común en tareas administrativas y no indica un intento de fraude.",5.18,llama3.2:3b
"type=CWD msg=audit(1779747428.856:337): cwd=""/home/alumno""",INFO,"El cambio del directorio es una acción común y normal en el sistema, ya que los usuarios necesitan acceder a sus propios archivos y directorios.",4.81,llama3.2:3b
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento de acceso no autorizado al archivo crítico /etc/shadow, posible intento de robo de credenciales.",4.68,llama3.2:3b
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,INFO,"El log muestra un cambio en el título de proceso, lo cual es normal y no indica un intento de malware.",4.4,llama3.2:3b
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El proceso sudo intentó acceder a un archivo con permisos de lectura para el usuario root, pero usó los permisos del propio usuario, lo cual es normal y no representa un riesgo.",5.55,llama3.2:3b
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",BAJO,El usuario cambió de directorio (/home/alumno) es un evento normal y no indica actividad sospechosa.,4.61,llama3.2:3b
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento de acceso no autorizado a un archivo crítico (/etc/shadow) por un proceso ejecutado como root, posible intento de robo de credenciales.",5.17,llama3.2:3b
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,BAJO,"El usuario ejecutó el comando cat sin flag de seguridad, lo cual es común en tareas de lectura de archivos.",4.55,llama3.2:3b
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,El servidor SSH está funcionando y la acción de 'openat' es normal en el contexto de un servidor remoto.,4.75,llama3.2:3b
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",BAJO,"El usuario cambió la dirección actual a '/', lo cual es normal en tareas administrativas y de configuración.",4.39,llama3.2:3b
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento de acceso no autorizado a un archivo crítico (/etc/shadow), posible intento de robo de credenciales.",4.76,llama3.2:3b
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,ALTO,El uso de comandos con caracteres especiales (/*) en la línea de comando del proceso puede indicar intentos de ejecución maliciosos o cambios no autorizados en el sistema.,5.16,llama3.2:3b
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario root intentó leer el archivo /etc/shadow mediante un atajo de sistema (openat), lo que indica una falta de privacidad y seguridad en la configuración del sistema.",5.47,llama3.2:3b
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",BAJO,"El usuario cambió la posición del cursor al directorio raíz (/), lo cual es un comando común y normal.",4.51,llama3.2:3b
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso no autorizado a un archivo crítico (/etc/shadow) por parte de usuario root, con permisos demasiado permissivos.",4.84,llama3.2:3b
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"Se detecta una modificación del título de proceso, lo cual es normal en sistemas operativos, pero requiere ser monitoreado para determinar si se trata de un patrón anormal.",5.14,llama3.2:3b
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso sshd está ejecutándose con permisos de root, lo cual es normal en un servicio administrativo.",4.69,llama3.2:3b
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,El cambio de directorio a '/' es un evento normal en sistemas Linux.,3.96,llama3.2:3b
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow fue accesible en el sistema, lo cual es normal en tareas administrativas y de mantenimiento.",4.62,llama3.2:3b
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,"El log muestra un cambio de título de proceso, lo cual es normal y no indica un riesgo inmediato.",4.37,llama3.2:3b
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó sudo con permisos de root, pero el uso de sudo es una práctica recomendada y no representa un riesgo en sí mismo.",5.13,llama3.2:3b
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",BAJO,"El usuario cambió el directorio actual a /home/alumno, lo cual es normal en operaciones de archivo, pero requiere monitoreo para asegurarse de que no esté siendo utilizada una ubicación comprometida.",6.15,llama3.2:3b
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,El archivo /etc/shadow es un archivo crítico que contiene información de seguridad y no debe ser modificado por usuarios normales.,4.71,llama3.2:3b
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,INFO,"El log indica una modificación del título de un proceso, lo cual es común en Linux, pero requiere supervisión para asegurar que no se estén utilizando técnicas de evasión de detección.",5.35,llama3.2:3b
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó sudo con permisos de root, lo cual es normal en tareas administrativas y requiere monitoreo para asegurar la integridad del sistema.",5.34,llama3.2:3b
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",INFO,"El usuario cambia de directorio, lo cual es normal y común en un sistema Linux.",4.23,llama3.2:3b
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow tiene una configuración segura, pero su acceso es necesario para tareas administrativas y no requiere un gran riesgo de seguridad.",4.95,llama3.2:3b
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,BAJO,"El cambio de título del proceso es normal, pero en este caso no se proporciona información adicional sobre el proceso.",4.39,llama3.2:3b
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",BAJO,"El usuario ejecutó el comando sudo con permisos de root, lo cual es normal en tareas administrativas.",4.78,llama3.2:3b
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",BAJO,"El usuario cambió la ubicación de trabajo (cwd) a /home/alumno, lo cual es un cambio normal en el entorno de trabajo del sistema.",4.86,llama3.2:3b
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Acceso a un archivo crítico (/etc/shadow) por parte del sistema, lo que puede comprometer la seguridad de la administración.",4.81,llama3.2:3b
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,BAJO,"La ejecución de un comando con un título de proceso que no indica la autoría es inusual, pero puede indicar una configuración de seguridad incorrecta o una falla en el sistema.",5.13,llama3.2:3b
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento fallido de lectura de un archivo crítico (/etc/shadow) por falta de permisos (exit=7), posible intento de robo de credenciales.",5.48,llama3.2:3b
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",INFO,"El usuario se encuentra en un directorio específico, lo cual es normal en un entorno de trabajo.",4.31,llama3.2:3b
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento de lectura de un archivo crítico (etc/shadow) por un proceso no autorizado (uid=0), posible intento de robo de credenciales.",5.17,llama3.2:3b
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,BAJO,"El log muestra un cambio de título del proceso, lo cual es común en sistemas operativos. Sin embargo, requiere monitoreo para asegurarse de que no esté relacionado con actividades maliciosas.",5.42,llama3.2:3b
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó el comando sudo con un usuario no administrativo, lo cual es normal en tareas de supervisión y requiere monitoreo para asegurarse de que se cumplan las políticas de seguridad.",5.76,llama3.2:3b
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,"El usuario cambió la ubicación de trabajo a /home/alumno, lo cual es común y no indica un riesgo significativo.",4.64,llama3.2:3b
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El acceso al archivo /etc/shadow se ha permitido, pero es importante verificar que se estén ejecutando permisos correctos y seguridad adecuados.",4.94,llama3.2:3b
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,"El log muestra un cambio de título del proceso, lo cual es normal y no indica un intento de maleeza",4.31,llama3.2:3b
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El usuario 'alumno' intentó ejecutar useradd con permisos adecuados, lo cual es normal en tareas administrativas.",4.88,llama3.2:3b
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",BAJO,"El usuario cambió de directorio a /home/alumno, lo cual es normal en el contexto del sistema y no indica actividad sospechosa.",4.78,llama3.2:3b
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Intento de lectura o escritura en un archivo crítico (/etc/shadow), con permisos de ejecución y administración, es preocupante.",4.93,llama3.2:3b
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,INFO,"El log muestra un cambio de título del proceso, lo cual es normal en tareas de administración.",4.21,llama3.2:3b
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema ejecutó la función rename (reordenar) de forma normal, sin indicios de actividades sospechosas.",4.87,llama3.2:3b
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,"El cambio de directorio (/home/alumno) no muestra un comportamiento anormal en sí mismo, pero se recomienda monitorear el flujo de directorios para detectar posibles actividades sospechosas.",5.38,llama3.2:3b
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso a un directorio crítico (/etc/) con permisos inadecuados (mode=040755), posible vulnerabilidad a ataques de ingeniería social.",5.16,llama3.2:3b
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registro un cambio en el archivo /etc/ con cambios de propietario, pero no se indica una acción sospechosa.",4.62,llama3.2:3b
"type=PATH msg=audit(1779748378.376:587): item=2 name=""/etc/shadow+"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Se eliminó un archivo de configuración (/etc/shadow) sin intervención humana, lo cual es común en operaciones automáticas.",4.72,llama3.2:3b
"type=PATH msg=audit(1779748378.376:587): item=3 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow ha sido eliminado, lo cual puede ser un indicio de una acción no autorizada por parte del administrador.",4.7,llama3.2:3b
"type=PATH msg=audit(1779748378.376:587): item=4 name=""/etc/shadow"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El archivo /etc/shadow fue modificado por el usuario root, lo cual es esperado en un sistema de administración",4.47,llama3.2:3b
