Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.356:301): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbab04c9f1e a2=0 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El usuario alumno intentó ejecutar sudo, lo cual es normal para comandos administrativos; sin embargo, dado que este archivo está asociado con cambios en los privilegios de sudoers y el UID no coincide con la cuenta root (UID=0), podría indicar una posible configuración incorrecta o malintencionada.",9.49,phi3:mini
"type=CWD msg=audit(1779747406.356:301): cwd=""/home/alumno""",INFO,Una auditoría de cambios en el directorio home del alumno es normal y no indica ningún riesgo.,4.93,phi3:mini
"type=PATH msg=audit(1779747406.356:301): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra un acceso normal por parte del usuario root al archivo sudoers, que es necesario para operaciones administrativas y está protegido adecuadamente.",6.02,phi3:mini
type=PROCTITLE msg=audit(1779747406.356:301): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFO,"Proctitle normal que indica el comando 'sudo cat /etc/shadow', es un intento legítimo de ver la contraseña del sistema, su riesgo está controlado.",6.07,phi3:mini
"type=SYSCALL msg=audit(1779747428.852:335): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4d319bcf1e a2=0 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El registro muestra al usuario 'alumno' intentando ejecutar sudo con privilegios de root (euid y suid son 'daemon'), lo cual es inusual, especialmente dado que el AUID no coincide; este comportamiento puede indicar un acceso directo a operaciones administrativas por parte del usuario.",9.15,phi3:mini
"type=CWD msg=audit(1779747428.852:335): cwd=""/home/alumno""",BAJO,El cambio de directorio es un comando normal que no suele representar riesgos significativos por sí mismo.,4.91,phi3:mini
"type=PATH msg=audit(1779747428.852:335): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Los archivos sistemas como /etc/sudoers están normalmente protegidos por root, y las actividades registradas son legítimas para la operación del sistema.",6.04,phi3:mini
type=PROCTITLE msg=audit(1779747428.852:335): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,MEDIO,"Examinando el log, se observa una operación de copia completa del directorio '/etc/shadow' hacia un archivo temporal con permisos incorrectos que podría indicar intento de extraer información sensible.",6.87,phi3:mini
"type=SYSCALL msg=audit(1779747500.144:354): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f8331618f1e a2=0 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El intento exitoso de ejecución sudo por un usuario que no es root y otros privilegios elevados (euid='daemon' suid='root') puede indicar una manipulación malintencionada, pero la falta críptica del registro dificulta la evaluación.",8.46,phi3:mini
"type=CWD msg=audit(1779747500.144:354): cwd=""/home/alumno""",BAJO,El cambio de directorio al área personal '/home/alumno' no representa un riesgo sobresaliente y es típico para la navegación dentro del sistema.,5.8,phi3:mini
"type=PATH msg=audit(1779747500.144:354): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Es normal ver el registro de audit para root al cambiar o acceder a archivos como /etc/sudoers, pero se recomienda monitoreo.",5.96,phi3:mini
type=PROCTITLE msg=audit(1779747500.144:354): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,INFO,Se observa un intento de lectura del proctitle con el patrón '/etc/shadow-k' que parece ser parte de una auditoría o verificación normal sin indicar actividad maliciosa.,6.4,phi3:mini
"type=SYSCALL msg=audit(1779748076.424:478): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f2d079d9f1e a2=0 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"La ejecución de sudo por parte del usuario root representa un riesgo para la seguridad, ya que potencialmente puede permitir el acceso a comandos privilegiados.",6.7,phi3:mini
"type=CWD msg=audit(1779748076.424:478): cwd=""/home/alumno""",INFO,"El cambio de directorio es una acción habitual y normal, no hay riesgos identificados.",4.77,phi3:mini
"type=PATH msg=audit(1779748076.424:478): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registra un acceso normal por parte del usuario root a /etc/sudoers, que es una acción permisible para el superusuario.",6.0,phi3:mini
type=PROCTITLE msg=audit(1779748076.424:478): proctitle=7375646F006170742D67657400757064617465,INFO,No hay indicadores de actividad maliciosa en este registro. El proctitle muestra el proceso que inició su sesión con los permisos adecuados para tal operación.,6.04,phi3:mini
"type=SYSCALL msg=audit(1779748215.584:541): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f0361658f1e a2=0 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,El comando sudo ejecutado por un usuario no administrativo (AUID='alumno') con privilegios de root indica una posible actividad sospechosa que podría incluir intento fallido o acceso indebido a recursos críticos.,8.04,phi3:mini
"type=CWD msg=audit(1779748215.584:541): cwd=""/home/alumno""",INFO,"El alumno está trabajando en su directorio personal, lo cual es esperado y típico para usuarios de Linux.",5.06,phi3:mini
"type=PATH msg=audit(1779748215.584:541): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Log de auditoría registra una operación legítima por parte del usuario root sobre el archivo /etc/sudoers, que es un directorio compartido y normalmente accesible solo con privilegios elevados.",6.74,phi3:mini
type=PROCTITLE msg=audit(1779748215.584:541): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFO,"El log muestra el título de proceso que coincide con la secuencia normal para un archivo como /etc/passwd, lo cual indica una actividad esperada y no representa riesgos.",6.4,phi3:mini
"type=SYSCALL msg=audit(1779748378.328:564): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbfd6878f1e a2=0 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El proceso root intentó usar sudo para ejecutar comandos, lo cual es inusual sin específicos motivos claramente legítimos y puede indicar una actividad sospechosa.",6.99,phi3:mini
"type=CWD msg=audit(1779748378.328:564): cwd=""/home/alumno""",INFO,"El sistema registró un cambio en el directorio de trabajo del usuario 'alumno' a /home, lo cual es una operación común y no implica riesgo.",5.69,phi3:mini
"type=PATH msg=audit(1779748378.328:564): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El log registra una operación normal de PATH, que es el acceso a archivos con permisos para ejecutar comandos como root. Dado que este evento involucra al usuario 'root' y no hay indicios adicionales o anomalías en los datos del auditd.",7.93,phi3:mini
type=PROCTITLE msg=audit(1779748378.328:564): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,Las operaciones de proctitle son comunes y se utilizan para identificar la ejecución del sistema; ninguna acción maliciosa detectada.,5.56,phi3:mini
"type=SYSCALL msg=audit(1779748594.352:600): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f89189a7f1e a2=0 a3=0 items=1 ppid=1371 pid=1432 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario alumn de prueba, con privilegios elevados como 'root', ejecutó la shell root (sudo), lo cual es un riesgo significativo para los sistemas administrativos y requiere una revisión inmediata.",7.47,phi3:mini
"type=CWD msg=audit(1779748594.352:600): cwd=""/home/alumno""",INFO,"El cambio de directorio al home del usuario 'alumno' es un acto común y normal, no presenta riesgo significativo.",5.17,phi3:mini
"type=PATH msg=audit(1779748594.352:600): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Registro normal del archivo sudoers por parte de root, utilizado para definir permisos y privilegios en un sistema Linux. No indica actividad sospechosa.",6.31,phi3:mini
type=PROCTITLE msg=audit(1779748594.352:600): proctitle=7375646F006175736561726368002D6B00726F6F745F636F6D6D616E6473002D2D726177,INFO,"La ejecución del programa con proctitle normalmente indica una operación de script o herramienta automatizada, lo cual es estándar y no sugiere un comportamiento inusual.",6.31,phi3:mini
"type=SYSCALL msg=audit(1779748683.224:620): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fcbd2946f1e a2=0 a3=0 items=1 ppid=1371 pid=1444 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"La ejecución de sudo como alumno con permisos elevados, mostrando que puede realizar comandos administrativos (evidenciado por el uso del comando 'sudo'), lo cual es inusual para un usuario asignado a daemon y sugiere una posible brecha en los privilegios de seguridad.",8.89,phi3:mini
"type=CWD msg=audit(1779748683.224:620): cwd=""/home/alumno""",INFO,"El usuario alumno está cambiando el directorio de trabajo, una acción típica y no representa riesgo significativo.",5.15,phi3:mini
"type=PATH msg=audit(1779748683.224:620): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Un usuario root accedió al archivo /etc/sudoers, lo cual es normal y seguro para las tareas administrativas.",5.47,phi3:mini
type=PROCTITLE msg=audit(1779748683.224:620): proctitle=7375646F0076697375646F,INFO,"La operación registrada es un cambio en el título del proceso que indica una ropa interior de piscina, lo cual normalmente no representa ningún riesgo para la seguridad.",5.91,phi3:mini
"type=SYSCALL msg=audit(1779748683.244:635): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=55e7e4f5f490 a2=42 a3=120 items=2 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El comando visudo se está ejecutando con permisos completamente administrativos, lo cual es esperado para modificar archivos de sudoers.",6.04,phi3:mini
"type=CWD msg=audit(1779748683.244:635): cwd=""/home/alumno""",INFO,"El usuario alumno cambió de directorio, lo cual es un acto común y no representa riesgo.",5.05,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El acceso al directorio /etc/ por un usuario root es normal y esperado para operaciones administrativas, a menos que este log muestre anomalías como intentos de modificación o eliminación.",6.62,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=1 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Se registró una operación normal como usuario root, sin embargo, el acceso a /etc/sudoers es sensible y debe ser continuamente supervisado.",5.78,phi3:mini
"type=PROCTITLE msg=audit(1779748683.244:635): proctitle=""visudo""",ALTO,La ejecución de visudo con permisos elevados es anormal y puede sugerir intento fallido o malicioso para modificar políticas de seguridad.,6.13,phi3:mini
"type=SYSCALL msg=audit(1779748697.244:640): arch=c000003e syscall=82 success=yes exit=0 a0=55e7e4f6b170 a1=55e7e4f5f490 a2=0 a3=55e7e4f6dc60 items=5 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Una persona con UID root intento modificar los privilegios de sudoers, lo que representa un riesgo alto para la seguridad del sistema.",6.37,phi3:mini
"type=CWD msg=audit(1779748697.244:640): cwd=""/home/alumno""",MEDIO,"El cambio de directorio hacia '/home/alumno' puede ser inocente, pero si este usuario no tiene derechos para navegar por la partición donde se encuentra esa carpeta, esto podría indicar un comportamiento sospechoso.",7.5,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El registro muestra el acceso al directorio /etc/, que es común para la operación de archivos y generalmente no representa un riesgo.",5.74,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El sistema root ha accedido legítimamente a su directorio raíz (/) como administrador, sin ningún indicador de actividad sospechosa.",5.79,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=2 name=""/etc/sudoers.tmp"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"El registro muestra el intento fallido de eliminación del archivo /etc/sudoers.tmp por parte del usuario root, lo cual podría indicar un comportamiento inusual o una manipulación maliciosa.",6.77,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=3 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"El usuario root intentó eliminar el archivo de sudoers, un componente crítico para la seguridad del sistema que gestiona privilegios y opciones en las operaciones ejecutadas con sudo. Este acto puede indicar una actividad maliciosa o error administrativo sin controles adecuados.",7.98,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,La creación de un archivo como /etc/sudoers por el superusuario 'root' es una acción administrativa estándar y sin riesgos asociados siempre que esté correctamente escrito.,6.93,phi3:mini
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",ALTO,"Intento de uso del comando visudo por parte no autorizada, indicativo potencialmente de un intento directo de acceso privilegiado para modificar los permisos.",6.33,phi3:mini
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"Intento exitoso de sudo por un usuario que no es root para realizar operaciones potenzilmente peligrosas, lo cual requiere revisión de los permisos del sistema.",6.7,phi3:mini
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",INFO,"El registro muestra el cambio de directorio del usuario almacenado en home, un comportamiento normal para una sesión iniciada.",5.19,phi3:mini
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El log indica que el archivo /etc/sudoers, con permisos adecuados para root (NORMAL), fue accedido legítimamente sin indicar ningún comportamiento sospechoso.",6.74,phi3:mini
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,INFO,"El proctitle muestra el proceso en ejecución, que parece ser root/sftp-login. No indica ningún comportamiento sospechoso.",5.74,phi3:mini
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El registro muestra el uso de touch para modificar archivos, lo cual es común en scripts automatizados o manualmente por los usuarios; sin embargo, la presencia del subj 'unconfined' y claves como AUID, UID/GID que se refieren a privilegios elevados podría indicar acciones no autorizadas.",9.44,phi3:mini
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",INFO,"El registro indica que el usuario 'alumno' ha cambiado su directorio actual a '/home/alumno', lo cual es una acción común y normal para trabajar con archivos del sistema.",6.37,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra la visita al directorio /etc/, que es normal para el usuario root, sin indicación de actividad sospechosa.",5.66,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Usuario root accedió a /etc/sudoers con permisos adecuados para el uso del comando sudo, lo cual es típico y seguro en un entorno administrativo.",6.27,phi3:mini
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,INFO,"El log registra una operación normal, con el título del proceso que indica un comando ejecutado ('/usr/bin/sudosu') por un usuario legítimo (uid=0).",6.35,phi3:mini
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"Se observa un intento de ejecución del comando sudo por parte de la cuenta alumno con privilegios UID 'root', lo que podría indicar una falta de autorización y riesgo para los datos sensibles.",7.4,phi3:mini
"type=CWD msg=audit(1779749040.404:667): cwd=""/home/alumno""",INFO,"El registro muestra que el usuario alumno movió su directorio home, lo cual es una operación típica y no indica ningún riesgo.",5.49,phi3:mini
