Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=CWD msg=audit(1779746681.796:263): cwd=""/home/alumno""",BAJO,"El usuario cambió de directorio a /home/alumno, lo cual puede ser un indicador de intento de acceder a carpetas personales o información confidencial.",5.05,llama3.2:3b
"type=PATH msg=audit(1779746681.796:263): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"La auditoria detectó un intento de lectura de un archivo crítico (/etc/passwd) por parte del usuario root, lo cual es normal en sistemas de administración.",5.15,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.796:263): proctitle=7375646F00617564697463746C002D6C,INFO,"Se detecta un cambio en el título de proceso, lo cual puede indicar una actividad sospechosa, pero sin contexto adicional no es suficiente para considerarlo un riesgo.",5.04,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:265): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,El uso de sudo para realizar acciones administrativas es común y se puede monitorear,4.43,llama3.2:3b
"type=CWD msg=audit(1779746681.800:265): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio, lo cual es un evento normal en una sesión de usuario.",4.19,llama3.2:3b
"type=PATH msg=audit(1779746681.800:265): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd ha sido accedido, pero su contenido es público y no representa un riesgo significativo.",4.5,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:265): proctitle=7375646F00617564697463746C002D6C,BAJO,"El log muestra un cambio de nombre de proceso, lo cual es una actividad normal en el sistema.",4.2,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:268): arch=c000003e syscall=257 success=yes exit=6 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó sudo con un AUID y UID configurados para el uso del 'alumno', lo cual es normal en entornos de pruebas o educativos.",5.33,llama3.2:3b
"type=CWD msg=audit(1779746681.800:268): cwd=""/home/alumno""",INFO,"El usuario cambió su directorio de trabajo, lo cual es normal y no indica un intento de elevación de permisos o acceso ilegal.",4.71,llama3.2:3b
"type=PATH msg=audit(1779746681.800:268): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd se ha modificado, lo cual es normal en tareas de configuración.",4.38,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:268): proctitle=7375646F00617564697463746C002D6C,BAJO,El cambio de título del proceso es normal y no indica un intento de ataque.,4.1,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:270): arch=c000003e syscall=257 success=yes exit=8 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"El usuario ejecutó sudo para realizar acciones de administración, lo cual es normal en entornos de superusuario.",4.79,llama3.2:3b
"type=CWD msg=audit(1779746681.800:270): cwd=""/home/alumno""",BAJO,"El usuario cambió su directorio de trabajo, lo cual es un evento común y normal en una sesión de sistema.",4.51,llama3.2:3b
"type=PATH msg=audit(1779746681.800:270): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se detectó un intento de lectura de archivo /etc/passwd, pero se trata de un archivo normal y público con permisos adecuados.",4.94,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:270): proctitle=7375646F00617564697463746C002D6C,BAJO,El uso de un título de proceso no estándar puede ser una indicación de una configuración personalizada o de un comando ejecutado con comandos no normales.,5.01,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:271): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,El uso de sudo sin restricciones puede permitir acciones peligrosas si un atacante logra suponer la contraseña del usuario 'alumno'},5.22,llama3.2:3b
"type=CWD msg=audit(1779746681.800:271): cwd=""/home/alumno""",BAJO,"El usuario cambia de directorio a /home/alumno, lo cual es una acción normal en un entorno de desarrollo o administrativo",4.64,llama3.2:3b
"type=PATH msg=audit(1779746681.800:271): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se detectó un acceso a un archivo, pero es normal en el contexto de una configuración de sistema.",4.38,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:271): proctitle=7375646F00617564697463746C002D6C,INFO,La modificación del título del proceso no es una acción inusual ni peligrosa en sí misma.,4.25,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:273): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"La ejecución del comando sudo indica una supervisión de la sesión, lo cual es común en entornos seguros.",4.72,llama3.2:3b
"type=CWD msg=audit(1779746681.800:273): cwd=""/home/alumno""",INFO,"El usuario ejecutó un cambio de directorio, lo cual es normal y no indica actividad sospechosa.",4.41,llama3.2:3b
"type=PATH msg=audit(1779746681.800:273): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd es un archivo de configuración, su lectura y escritura son permisos normales para el usuario root.",4.7,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:273): proctitle=7375646F00617564697463746C002D6C,BAJO,El nombre del proceso no revela información sensible y se trata de un comando legítimo.,4.14,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:274): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El usuario ejecutó sudo con un AUID no correspondiente al usuario actual, lo cual puede indicar un error en la configuración de identidad.",5.02,llama3.2:3b
"type=CWD msg=audit(1779746681.800:274): cwd=""/home/alumno""",INFO,"El usuario cambió directorio, lo cual es normal en cualquier sesión de trabajo",4.04,llama3.2:3b
"type=PATH msg=audit(1779746681.800:274): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El cambio de permisos en /etc/passwd es común y normal en un sistema Linux, ya que se trata de una configuración por defecto.",4.84,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:274): proctitle=7375646F00617564697463746C002D6C,BAJO,"El pro título no parece tener una información sensible, puede tratarse de un comando normal.",4.11,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:275): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El comando sudo fue ejecutado por un usuario desconocido (subj=unconfined) con permisos de root, lo cual requiere supervisión y auditoría.",5.21,llama3.2:3b
"type=CWD msg=audit(1779746681.800:275): cwd=""/home/alumno""",BAJO,"El cambio de directorio a /home/alumno puede ser un indicador de actividad normal de un usuario, pero requiere monitoreo para asegurarse de que no se estén realizando acciones no autorizadas.",5.5,llama3.2:3b
"type=PATH msg=audit(1779746681.800:275): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd es un archivo de configuración común y no requiere monitoreo, ya que su acceso está restringido a los administradores del sistema.",5.08,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:275): proctitle=7375646F00617564697463746C002D6C,INFO,"El log indica un cambio en el título del proceso, pero no muestra actividad sospechosa.",4.22,llama3.2:3b
"type=SYSCALL msg=audit(1779746897.044:281): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffd34db0772 a2=0 a3=0 items=1 ppid=952 pid=1256 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""cat"" exe=""/usr/bin/cat"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""alumno"" SUID=""alumno"" FSUID=""alumno"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",BAJO,"El comando cat fue ejecutado por un usuario sin acceso elevado (EUID= alumno) y no hubo intentos fallidos, lo cual es normal en tareas de lectura de archivos.",5.66,llama3.2:3b
"type=CWD msg=audit(1779746897.044:281): cwd=""/home/alumno""",INFO,La ubicación del punto de trabajo es una actividad normal en un sistema Linux,3.97,llama3.2:3b
"type=PATH msg=audit(1779746897.044:281): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El usuario intentó leer el archivo /etc/passwd, lo cual es común en tareas administrativas y no indica un intento de acceso malicioso.",4.94,llama3.2:3b
type=PROCTITLE msg=audit(1779746897.044:281): proctitle=636174002F6574632F706173737764,INFO,El log muestra una modificación del título de proceso que no indica un comportamiento sospechoso.,4.18,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:283): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso 'systemd-tmpfile' ejecutó la función openat con éxito, lo cual es normal en tareas de sistema.",4.94,llama3.2:3b
"type=CWD msg=audit(1779747001.360:283): cwd=""/""",BAJO,"El usuario accedió al directorio raíz (/) de manera normal y legítima, sin indicación de actividades sospechosas.",4.75,llama3.2:3b
"type=PATH msg=audit(1779747001.360:283): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd es un archivo de configuración común y no contiene información sensible, por lo que el intento de acceso fallido no representa un riesgo significativo.",5.14,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:283): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El uso de un título de proceso estándar (proctitle) no indica un riesgo alto, pero requiere monitoreo para asegurarse de que no se estén utilizando técnicas de evasion de detección.",5.55,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:284): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El proceso systemd-tmpfile, ejecutado con privilegios de root, intentó abrir un archivo utilizando el syscall openat, lo cual es común en tareas administrativas.",5.5,llama3.2:3b
"type=CWD msg=audit(1779747001.360:284): cwd=""/""",INFO,El cambio de directorio a la raíz del sistema es un evento común y normal en la ejecución de programas.,4.48,llama3.2:3b
"type=PATH msg=audit(1779747001.360:284): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso a un archivo crítico (/etc/passwd) con permisos de lectura (mode=0100644), potencialmente susceptible a manipulación o robo de credenciales.",5.37,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:284): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,El cambio de título del proceso no es inusual y puede ser parte de una actividad normal de administración.,4.65,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:285): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema está utilizando el comando 'systemd-tmpfiles' con privilegios de root, lo cual es normal en un entorno de gestión de archivos.",5.29,llama3.2:3b
"type=CWD msg=audit(1779747001.360:285): cwd=""/""",INFO,"Se detectó un cambio de directorio al raíz del sistema, lo cual es normal en tareas administrativas y no requiere monitoreo especializado.",4.83,llama3.2:3b
"type=PATH msg=audit(1779747001.360:285): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La actualización del archivo /etc/passwd es un evento común y predecible, ya que se encuentra en un área de la imagen de sistema que el usuario root tiene acceso.",5.16,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:285): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El usuario no ha intentado realizar una acción comprometida, solo ha cambiado el título del proceso.",4.31,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:286): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema está ejecutando una función de sistema normalmente asociada con el usuario root, pero sin acceso elevado.",4.77,llama3.2:3b
"type=CWD msg=audit(1779747001.360:286): cwd=""/""",BAJO,"El usuario cambió su directorio actual a /, lo cual es una operación comñn y normal.",4.92,llama3.2:3b
"type=PATH msg=audit(1779747001.360:286): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El acceso a /etc/passwd es común y no indica un riesgo particular, ya que se trata de una configuración por defecto en Linux.",4.86,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:286): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El log indica un cambio en el título de proceso, lo cual es normal en sistemas Linux. Sin embargo, requiere monitoreo para detectar posibles cambios no autorizados.",5.02,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:287): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El proceso systemd-tmpfile de un usuario con privilegios root intentó utilizar el comando openat, que requiere permisos para realizar acciones de archivo. Sin embargo, dado que el comando tuvo éxito (exit=5) y no hay evidencia de que se trate de una acción crítica o peligrosa, se considera un riesgo bajo.",7.34,llama3.2:3b
"type=CWD msg=audit(1779747001.360:287): cwd=""/""",BAJO,"El usuario ha cambiado de directorio a '/', que es el punto de partida común, pero requiere monitoreo para asegurarse de que no se utilice como entrada point para ataques.",5.28,llama3.2:3b
"type=PATH msg=audit(1779747001.360:287): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd fue accedido por un usuario con permisos adecuados, lo cual es normal en un sistema Linux.",4.64,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:287): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El archivo de título del proceso no es relevante para la seguridad, pero se debe tener en cuenta en tareas de administración.",4.53,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:288): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El proceso de systemd-tmpfile tiene permisos de root, lo cual es normal para un servicio systemd, pero requiere monitoreo para asegurar que no se abusa de estas credenciales.",5.68,llama3.2:3b
"type=CWD msg=audit(1779747001.360:288): cwd=""/""",BAJO,"El usuario cambió su directorio de trabajo a /, lo cual es común y normal en Linux.",4.33,llama3.2:3b
"type=PATH msg=audit(1779747001.360:288): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd fue modificado por el usuario root, lo cual es normal en un sistema Linux.",4.41,llama3.2:3b
