Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.360:303): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbab0a582c4 a2=80000 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"El usuario 'alumno' intentó ejecutar una shell como root sin un comando específico y con permisos elevados, lo cual es inusual e indica necesidad de revisión.",8.2,phi3:mini
"type=CWD msg=audit(1779747406.360:303): cwd=""/home/alumno""",INFO,"Este registro indica que el usuario 'alumno' cambió su directorio de trabajo a '/home/alumno', una acción común y no representa un riesgo significativo.",6.75,phi3:mini
"type=PATH msg=audit(1779747406.360:303): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El registro indica la accesión a /etc/shadow por parte del usuario root, lo cual es esperado y normal durante el mantenimiento o para verificación de credenciales.",6.9,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:303): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFO,Se captura una tarea administrativa normal utilizando el comando proctitle para indicar la identidad del proceso ejecutándose.,5.93,phi3:mini
"type=SYSCALL msg=audit(1779747421.900:318): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7ff6452c52c4 a2=80000 a3=0 items=1 ppid=640 pid=1281 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""cron"" exe=""/usr/sbin/cron"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El uso del comando cron, que es normal para un proceso con UID root, pero el nivel de privilegios excesivos podrían indicar automatización no autorizada o maliciosa.",7.93,phi3:mini
"type=CWD msg=audit(1779747421.900:318): cwd=""/var/spool/cron""",INFO,El cambio de directorio a '/var/spool/cron' es normal y no presenta riesgos.,5.23,phi3:mini
"type=PATH msg=audit(1779747421.900:318): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Es un archivo de sistema que contiene la tabla de privilegios, se accede con permisos adecuados y no hay indicios de actividad maliciosa.",6.77,phi3:mini
type=PROCTITLE msg=audit(1779747421.900:318): proctitle=2F7573722F7362696E2F43524F4E002D66002D50,BAJO,"Proctitle es una herramienta para pasar información sobre la tarea actual de un proceso. Este registro no necesariamente indica una amenaza, pero su uso en el contexto puede requerir monitoreo.",7.65,phi3:mini
"type=SYSCALL msg=audit(1779747428.856:337): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f4d31f4b2c4 a2=80000 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumno ha intentado ejecutar sudo sin ser parte del grupo root, lo cual es altamente inusual y podría indicar un posible mal uso intencionado.",7.62,phi3:mini
"type=CWD msg=audit(1779747428.856:337): cwd=""/home/alumno""",INFO,"Intento de cambiar directorio por parte del usuario 'alumno', lo cual es una acción normal y no representa un riesgo significativo.",5.93,phi3:mini
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El archivo /etc/shadow se encuentra protegido por descriptor de modo, lo cual es bueno. Sin embargo, el nombre del propietario y grupo no corresponde con los administradores esperados 'root' y 'wheel', respectivamente.",8.35,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,MEDIO,El log indica una manipulación de proctitle que puede sugerir sospecha sobre la ejecución de un script no autorizado con acceso limitado.,6.74,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno usó sudo para abrir un archivo, lo cual es riesgoso sin autenticarse y con privilegios elevados (euid=root), pudiendo conducir a la ejecución de comandos maliciosos.",8.67,phi3:mini
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",INFO,"El registro muestra un cambio de directorio regular, lo cual indica que el usuario alumno está moviendo archivos en su carpeta personal sin signos inusuales o riesgosos.",6.91,phi3:mini
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"Acción de visualización regular del archivo /etc/shadow por parte del root, pero el uso en shells no administrativos puede ser sospechoso y requiere supervisión.",7.16,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,BAJO,"El proctitle parece referirse a un proceso ejecutándose, lo cual es normal; sin embargo, no hay indicios de actividades anómalas en el log proporcionado.",6.96,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,El uso de SSHD como usuario root con permisos elevados es inusual y podría indicar un acceso no autorizado o explotación.,7.13,phi3:mini
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",INFO,El cambio de directorio al nivel superior (/) es un comportamiento estándar y no representa ningún riesgo.,5.37,phi3:mini
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,"El archivo /etc/shadow, que contiene la información de contraseñas y seguridad del sistema, mostró un acceso normal sin intentos fallidos ni anomalías.",7.14,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"La entrada del log muestra el Proctitle, que es común y no indica ninguna actividad inusual o maliciosa.",6.01,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Una sesión SSH con root es común, pero el acceso a archivos crcíticos no debe realizarse sin restricciones para minimizar riesgos.",7.81,phi3:mini
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",BAJO,"El cambio de directorio no necesariamente representa un riesgo, a menos que se utilice para acceder o modificar archivos críticos.",6.16,phi3:mini
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,El registro muestra una operación normal en la que el superusuario root accede al archivo /etc/shadow sin indicadores de actividad sospechosa.,6.8,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,"El registro muestra un intento de cambiar el proctitle que parece ser normal para una tarea administrativa, no hay indicadores claros de amenazas.",6.6,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Conexión SSH como usuario root mostrando permisos elevados, este comportamiento puede ser indicativo de un acceso no autorizado o malintencionado.",7.68,phi3:mini
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,"El auditor log no muestra una actividad sospechosa, ya que se refiere a la lectura del directorio raíz (/) en un contexto normal.",6.93,phi3:mini
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El registro muestra una operación normal de lectura del archivo /etc/shadow por el usuario root, con permisos apropiados y sin indicación de actividad sospechosa.",7.24,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,El texto parece ser un proctitle normalizado y no indica ninguna acción maliciosa.,5.54,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El uso de sudo por un usuario no root puede indicar una intención maliciosa o accidental, especialmente si es seguido por acceso a directorios críticos.",7.4,phi3:mini
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",BAJO,"El usuario alumno cambió su directorio de trabajo, lo cual es normal y no representa un riesgo significativo.",5.7,phi3:mini
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Audit log confirma que el sistema root tiene permisos para ver y no modificar el archivo /etc/shadow, comportamiento esperado en un servidor seguro.",6.77,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,MEDIO,"El uso de 'proctitle' puede indicar manejo de procesos en un entorno seguro, pero su presencia sin contexto es anómala y podría señalar intentos no convencionales para el acceso.",7.85,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno ejecutó el comando sudo, lo cual es inusual para un usuario con UID igual a 'alumno', y puede indicar intento de uso no autorizado.",7.93,phi3:mini
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",MEDIO,"El acceso a la carpeta /home del alumno podría indicar una revisión o trabajo escolar, lo cual es rutinario.",6.14,phi3:mini
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,Log regular sin indicar actividad sospechosa.,4.77,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,INFO,"El log de proctitle indica que se está ejecutando una sesión con un nombre claramente relacionado a 'linux' o 'shell', lo cual es normal si el sistema operativo estuviera en funcionamiento.",7.13,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento de ejecución del comando sudo por un usuario con 'uid=1000' que no tiene privilegios SUID para elcomando requerido, lo cual sugiere una actividad sospechosa o malintencionada.",8.96,phi3:mini
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",BAJO,El cambio de directorio es un comando normal y no presenta riesgo por sí mismo.,5.03,phi3:mini
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"La auditoría muestra acceso normal al archivo /etc/shadow por parte del usuario root, pero sin indicar uso exitoso de la salida. La ausencia de contexto puede ser señal de intentos no seguidos y potenigeri a menudo.",8.5,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,INFO,"La captura de pantalla es una acción administrativa, mostrando el proctitle que indica la ruta del proceso actual (whoami).",6.23,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno usó sudo para ejecutar comandos como root, lo cual es una acción sospechosa que puede indicar un intento de mal uso o actividad no autorizada.",8.18,phi3:mini
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",INFO,"El usuario alumno cambió de directorio, lo cual es una acción normal y no presenta riesgos.",5.43,phi3:mini
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Se registró un acceso normal y seguro a /etc/shadow por el usuario root, con permisos adecuados para ver archivos confidenciales.",6.62,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,MEDIO,Un nombre de proceso anormalmente largo que puede indicar una actividad sospechosa como un programa malicioso oculto.,6.01,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El proceso alumno con sudoudo intentó abrir un archivo sin proporcionar argumentos específicos, lo cual es inusual y se debe considera sospechoso para prevenir accesos no autorizados.",8.59,phi3:mini
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,"Un alumno está accediendo a su directorio de trabajo, una acción típica y segura para un usuario con permisos habituales.",6.11,phi3:mini
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"La auditoría del archivo /etc/shadow con permisos normales y perteneciente a 'root', es una operación estándar para ver la lista de usuarios en un sistema, no presenta riesgos.",7.72,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,El log muestra el título del proceso 'linux_utils' que no indica ningún comportamiento inusual o sospechoso.,6.0,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El comando useradd se ejecutó como root, lo cual es normal para usuarios administrativos creando nuevos cuentas; sin embargo, puede ser una señal de que otros comandos en el registro no son legítimos.",8.67,phi3:mini
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",INFO,"El usuario alumno cambió de directorio, lo cual es normal y no presenta un riesgo asociado a este tipo de operación.",5.92,phi3:mini
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Intento de acceso a un archivo normal por parte del usuario root, lo cual es esperado para las operaciones administrativas y no indica ningún riesgo.",6.6,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,ALTO,"El registro indica un intento de acceso como usuario a través del archivo /proc/PID, que sugiere posibles actividades maliciosas.",6.47,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno, asumiendo el UID de 'root', ejecutó la utilidad useradd con permisos de root. Aunque no es intrínsecamente malo usar sudo para crear usuarios o servidores virtuales (como Xvfb), esta acción debe ser auditada a causa del alto riesgo asociado al permitir el acceso directo y la modificación de configuraciones dentro de un sistema como root.",12.14,phi3:mini
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,"El registro indica que el usuario se movió dentro del directorio /home, lo cual es una acción típica y no plantea riesgos inmediatos.",6.41,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,La auditoría del archivo /etc/ es de usuario root y no presenta ningún comportamiento inusual.,5.59,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra un acceso normal y autorizado como propietario root a la carpeta raíz, que es una acción típica para administradores.",6.5,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=2 name=""/etc/shadow+"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"La operación DELETE en el archivo /etc/shadow es sospechosa, considerando que este archivo contiene credenciales de inicio de sesión; aunque no indica directamente un riesgo grave, requiere monitoreo.",8.47,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=3 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El registro muestra una solicitud para eliminar un archivo que contiene información sensible (escritura en el directorio raíz) por parte del usuario root, lo cual puede indicar mala configuración o desconocimiento de seguridad.",8.22,phi3:mini
