Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"{""syscall"": ""82"", ""success"": ""yes"", ""exit"": ""0"", ""auid"": ""1000"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""useradd"", ""exe"": ""/usr/sbin/useradd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",INFO,"El usuario add con privilegios elevados (uid=0) utilizó el comando useradd, un proceso administrativo estándar que generalmente se acepta y no indica riesgos inmediatos.",6.4,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/"", ""type"": ""PATH""}",MEDIO,"Los archivos en /etc/ no son legibles por los usuarios comunes, lo que podría indicar un intento de acceso privilegiado o actividad anómala.",6.6,phi3:mini
"{""name"": ""/etc/"", ""type"": ""PATH""}",MEDIO,Un cambio en el grupo Sudoers o una nueva entrada para root permite acceso sudo a directorios críticos como /etc/,5.47,phi3:mini
"{""name"": ""/etc/shadow+"", ""type"": ""PATH""}",INFO,"No se observa ningún comportamiento sospechoso que pueda indicar un riesgo. El archivo PATH no suele estar protegido con auditd, y su acceso es común para la mayoría de los usuarios.",7.21,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,Intento fallido con exit=-13 sugerencia de acceso no autorizado al archivo /etc/shadow.,5.1,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Intentar lectura sin privilegios del archivo /etc/shadow, vital para la seguridad de las contraseñas.",5.53,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""1000"", ""uid"": ""1000"", ""gid"": ""1000"", ""euid"": ""0"", ""comm"": ""sudo"", ""exe"": ""/usr/bin/sudo"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",ALTO,"El usuario root intentó ejecutar sudo, lo cual es inusual y puede indicar acciones no autorizadas o maliciosas.",5.78,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Auditd registró un intento fallido de lectura con exit=-13 en el archivo /etc/shadow, lo que indica una poten0r tentativae d'acceso no autorizado o incorrecta a las credenciales del sistema.",7.77,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""1000"", ""uid"": ""1000"", ""gid"": ""1000"", ""euid"": ""0"", ""comm"": ""sudo"", ""exe"": ""/usr/bin/sudo"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",ALTO,"La ejecución de sudo sin argumentos específicos indica una posible falta en las políticas de seguridad del sistema que permite el acceso con privilegios elevados, lo cual es inusual y representa un riesgo para la información confidencial.",7.22,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Se observa un fallo en el intento de lectura del archivo /etc/shadow, lo cual puede ser indicativo de una actividad sospechosa como la intención de robar credenciales.",7.46,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""1000"", ""uid"": ""1000"", ""gid"": ""1000"", ""euid"": ""0"", ""comm"": ""sudo"", ""exe"": ""/usr/bin/sudo"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",ALTO,"La presencia de sudo indica un intento fallido, ya que el UID es diferente del eUID y no se proporciona ninguna entrada para la contraseña supuesta o autenticidad.",6.46,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"El log muestra una auditoría fallida para lectura en el archivo /etc/shadow, lo que indica un intento de acceso no autorizado y posiblemente ataques como rootkits o hacking.",7.06,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""1000"", ""uid"": ""1000"", ""gid"": ""1000"", ""euid"": ""0"", ""comm"": ""sudo"", ""exe"": ""/usr/bin/sudo"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"El uso de sudo para ejecutar comandos con permisos elevados es una práctica común, pero el alto riesgo ocurre si se usa sin autorización adecuada.",6.15,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,Intentar leer el archivo /etc/shadow con permisos que no incluyen privilegios elevados es inusual y sugiere un poten0r ataque de fuerza bruta o hacking.,6.33,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""1000"", ""uid"": ""1000"", ""gid"": ""1000"", ""euid"": ""0"", ""comm"": ""sudo"", ""exe"": ""/usr/bin/sudo"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"El usuario con eUID=1000 utilizó sudo, lo que es normal en tareas de alto privilegio. Sin embargo, el uso frecuente del comando sudo podría indicar una falta de confianza o prácticas inseguras.",7.16,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",MEDIO,"Se observa un sistema en ejecución por parte del usuario root. No es inusual, pero la acción podría haber sido realizada como prueba de fuerza o para auditar permisos.",6.36,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""3"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""login"", ""exe"": ""/usr/bin/login"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"El sistema reporta un intento exitoso de conexión, pero se observa que el UID es root; aunque login generalmente no necesita privilegios elevados para operar correctamente y este usuario podría ser una cuenta válida, la configuración en uso normal carecería del nivel de riesgo asociado.",7.96,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Intento fallido con audit(1621309456.789:154), exit=-1, a0=deadbeefdeadbeefb... items=2 ppid=1 uid=5678 auid=1 euid=5678 tty=pts/3 comm=",8.72,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""3"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""login"", ""exe"": ""/usr/bin/login"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",INFO,"El uso normal del comando login por parte de un superusuario (auid=0, uid=0) y euid=0 es esperado; sin indicadores adicionales, la salida no sugiere actividad maliciosa.",6.96,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Se detectó un sistema de llamadas anormales en la auditoría que involucra el intento fallido de lectura del archivo PATH, lo cual puede indicar una posible violación de seguridad.",6.41,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""3"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""login"", ""exe"": ""/usr/bin/login"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",INFO,"El usuario root login con éxito, lo que es una práctica común y segura.",4.69,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,Una lectura fallida con un intento de acceso no autorizado sugiere una posible brecha de seguridad o intento malicioso.,5.75,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""4"", ""auid"": ""1000"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""login"", ""exe"": ""/usr/bin/login"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",INFO,"El usuario root inició sesión utilizando login, lo cual es una operación estándar y no presenta riesgos adicionales.",5.21,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"El log muestra un intento fallido (exit=-13) de acceso al archivo '/etc/shadow' utilizando 'cat', lo que podría indicar una intención criminal.",6.35,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""7"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""(systemd)"", ""exe"": ""/usr/lib/systemd/systemd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"El intento de sistema (systemd) para acceder a /etc/shadow con los permisos elevados (uid, gid y euid son todos iguales al root), aunque el exit fue no-exit=7, puede indicar un intento controlado por otro proceso o una configuración inusual que merece la pena monitorear.",8.47,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Un usuario sin privilegios intentó modificar el archivo /etc/shadow con exit=-6, sugiriendo una posible intención maliciosa de cambiar contraseñas.",6.58,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""8"", ""auid"": ""1000"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""(systemd)"", ""exe"": ""/usr/lib/systemd/systemd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",BAJO,La ejecución de systemd como root con permisos espléndidamente normal en sistemas basados en Linux y no implica necesariamente un riesgo para la seguridad.,6.14,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"El mensaje syscall=51 indica una intentona de lectura del archivo /etc/shadow con resultados fallidos (exit=-2), lo cual es altamente sospechoso y podría indicar un intento de acceso no autorizado.",7.16,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""5"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""sshd"", ""exe"": ""/usr/sbin/sshd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"El syscall '257' denota un intento de descarga del archivo '/etc/passwd', el cual es normal durante la autenticación, pero las altas cuotas para esta tarea podrían ser sospechosas.",6.96,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Intento fallido exit=-13 para lectura del archivo de contraseñas en /etc/shadow por el usuario, indicativo potencial de acceso no autorizado.",6.0,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""5"", ""auid"": ""4294967295"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""sshd"", ""exe"": ""/usr/sbin/sshd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",INFO,"SSHD se ejecutó con privilegios elevados (uid=0, euid=0) y no hubo intentos de acceso ilegal a archivos sensibles.",5.85,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""name"": ""/etc/shadow"", ""type"": ""PATH""}",ALTO,"Se observa un fallo en la audición del acceso al archivo /etc/shadow, indicativo de intentos fallidos que podrían ser signos de sondaje o ataques para obtener credenciales.",6.92,phi3:mini
"{""type"": ""PROCTITLE""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"{""syscall"": ""257"", ""success"": ""yes"", ""exit"": ""5"", ""auid"": ""1000"", ""uid"": ""0"", ""gid"": ""0"", ""euid"": ""0"", ""comm"": ""sshd"", ""exe"": ""/usr/sbin/sshd"", ""key"": ""shadow_access"", ""type"": ""SYSCALL""}",MEDIO,"La ejecución exitosa del comando 'sshd' con privilegios elevados (uid=0) es normal para un proceso en segundo plano, aunque puede representar una vulnerabilidad si el servidor no está configurado correctamente.",6.8,phi3:mini
"{""type"": ""CWD""}",INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
