Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.356:301): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbab04c9f1e a2=0 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario 'alumno' intentó utilizar el comando sudo con privilegios de administrador, lo que puede indicar una situación de seguridad comprometida.",5.29,llama3.2:3b
"type=CWD msg=audit(1779747406.356:301): cwd=""/home/alumno""",BAJO,"El usuario cambió la ubicación de trabajo sin necesidad de un control adicional, lo cual es comñn en tareas normales.",5.4,llama3.2:3b
"type=PATH msg=audit(1779747406.356:301): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado a la configuración de sudo (etc/sudoers), ya que solo el usuario root tiene permiso para editar este archivo.",4.93,llama3.2:3b
type=PROCTITLE msg=audit(1779747406.356:301): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFO,"El log muestra un cambio en el título del proceso, lo cual es normal para administración y monitorización de tareas.",4.46,llama3.2:3b
"type=SYSCALL msg=audit(1779747428.852:335): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4d319bcf1e a2=0 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"Uso de sudo con cambios en el archivo sudoers, lo cual puede ser indicativo de una manipulación no autorizada del sistema.",5.09,llama3.2:3b
"type=CWD msg=audit(1779747428.852:335): cwd=""/home/alumno""",INFO,Cambio de directorio por acción legítima del usuario al execute un comando en su home,4.25,llama3.2:3b
"type=PATH msg=audit(1779747428.852:335): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso a un archivo de configuración crítico (sudoers) con permisos restrictivos, lo que indica una falta de control sobre la administración del sistema.",5.13,llama3.2:3b
type=PROCTITLE msg=audit(1779747428.852:335): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,BAJO,El proceso tiene un título de ejecución con contenido normal y no indica actividad sospechosa.,4.35,llama3.2:3b
"type=SYSCALL msg=audit(1779747500.144:354): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f8331618f1e a2=0 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario 'alumno' intentó acceder al sistema utilizando el comando 'sudo' con permisos elevados, lo cual es inusual para un usuario sin privilegios de administración.",5.63,llama3.2:3b
"type=CWD msg=audit(1779747500.144:354): cwd=""/home/alumno""",INFO,"La acción de cambiar de directorio es común en el uso normal del sistema, y en este caso no se indica un intento de realizar acciones maliciosas.",5.03,llama3.2:3b
"type=PATH msg=audit(1779747500.144:354): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado al archivo de configuración de sudo (/etc/sudoers), posible intento de modificación o manipulación del sistema.",5.17,llama3.2:3b
type=PROCTITLE msg=audit(1779747500.144:354): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,INFO,"El log muestra un cambio en el título del proceso, lo cual es normal y no indica un riesgo inmediato.",4.48,llama3.2:3b
"type=SYSCALL msg=audit(1779748076.424:478): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f2d079d9f1e a2=0 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El sistema intentó un cambio de permisos a través del comando 'sudo', lo cual es normal, pero requiere supervisión para asegurar la integridad de los sistemas.",5.43,llama3.2:3b
"type=CWD msg=audit(1779748076.424:478): cwd=""/home/alumno""",INFO,"El usuario está utilizando un directorio en su carpeta de trabajo, lo cual es común y no indica un riesgo alto.",4.66,llama3.2:3b
"type=PATH msg=audit(1779748076.424:478): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El archivo /etc/sudoers es un archivo de configuración crítico, pero no tiene cambios recientes en este log, lo cual es normal.",4.97,llama3.2:3b
type=PROCTITLE msg=audit(1779748076.424:478): proctitle=7375646F006170742D67657400757064617465,INFO,"Se detectó un cambio en el título del proceso, lo cual puede ser normal en tareas de mantenimiento.",4.36,llama3.2:3b
"type=SYSCALL msg=audit(1779748215.584:541): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f0361658f1e a2=0 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El usuario ejecutó sudo, un comando común en tareas administrativas, pero es importante asegurarse de que se está utilizando correctamente.",5.09,llama3.2:3b
"type=CWD msg=audit(1779748215.584:541): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio, lo cual es una acción normal y no indica un riesgo inmediato.",4.48,llama3.2:3b
"type=PATH msg=audit(1779748215.584:541): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"El archivo de configuración de sudo (/etc/sudoers) ha sido modificado, lo que puede comprometer la seguridad del sistema.",4.79,llama3.2:3b
type=PROCTITLE msg=audit(1779748215.584:541): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,BAJO,El uso de un título de proceso no estándar puede indicar la presencia de malware o software malicioso.,4.52,llama3.2:3b
"type=SYSCALL msg=audit(1779748378.328:564): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbfd6878f1e a2=0 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El comando sudo fue ejecutado por un usuario no autorizado (SUBJ=unconfined), lo cual es extremadamente peligroso, ya que se puede modificar la configuración de seguridad del sistema.",5.81,llama3.2:3b
"type=CWD msg=audit(1779748378.328:564): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio a /home/alumno, lo cual es una acción normal y no indica un riesgo en sí mismo.",4.82,llama3.2:3b
"type=PATH msg=audit(1779748378.328:564): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El acceso a /etc/sudoers es normal y se encuentra en un directorio con permisos adecuados.,4.53,llama3.2:3b
type=PROCTITLE msg=audit(1779748378.328:564): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,ALTO,"El usuario modificó el título del proceso, lo cual puede indicar un intento de spoofeo de identidad o elevación de permisos.",4.76,llama3.2:3b
"type=SYSCALL msg=audit(1779748594.352:600): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f89189a7f1e a2=0 a3=0 items=1 ppid=1371 pid=1432 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario 'alumno' intentó utilizar el comando sudo con privilegios de root, lo cual es inusual y puede indicar un error en la configuración de los permisos o un intento de acceso no autorizado.",6.0,llama3.2:3b
"type=CWD msg=audit(1779748594.352:600): cwd=""/home/alumno""",BAJO,"El usuario se encuentra en un directorio normalmente asociado con la sesión del usuario actual, lo cual no indica una amenaza inmediata.",4.83,llama3.2:3b
"type=PATH msg=audit(1779748594.352:600): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El cambio del permiso de un archivo de configuración (sudoers) es común y normal en un entorno de administracion.,4.72,llama3.2:3b
type=PROCTITLE msg=audit(1779748594.352:600): proctitle=7375646F006175736561726368002D6B00726F6F745F636F6D6D616E6473002D2D726177,INFO,"El log muestra una modificación del título de proceso, lo cual es normal en el sistema.",4.19,llama3.2:3b
"type=SYSCALL msg=audit(1779748683.224:620): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fcbd2946f1e a2=0 a3=0 items=1 ppid=1371 pid=1444 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El sistema realizó una llamada a 'openat' con éxito, lo cual es normal en tareas de administración de archivos.",4.98,llama3.2:3b
"type=CWD msg=audit(1779748683.224:620): cwd=""/home/alumno""",BAJO,La ejecución del comando que inició la sesion es normal en un sistema de escritorio.,4.33,llama3.2:3b
"type=PATH msg=audit(1779748683.224:620): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/sudoers ha sido modificado, lo cual es normal en una configuración de seguridad.",4.5,llama3.2:3b
type=PROCTITLE msg=audit(1779748683.224:620): proctitle=7375646F0076697375646F,BAJO,El cambio de título del proceso no indica un comportamiento anormal o sospechoso en este contexto.,4.35,llama3.2:3b
"type=SYSCALL msg=audit(1779748683.244:635): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=55e7e4f5f490 a2=42 a3=120 items=2 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El usuario 'alumno' intentó ejecutar visudo con permisos elevados, pero fue rechazado, lo cual es normal en una configuración segura.",5.37,llama3.2:3b
"type=CWD msg=audit(1779748683.244:635): cwd=""/home/alumno""",INFO,"La ubicación del punto de trabajo (cwd) es normal en una sesión de usuario, pero requiere monitoreo para detectar posibles cambios no autorizados.",5.03,llama3.2:3b
"type=PATH msg=audit(1779748683.244:635): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El cambio de permisos en /etc/ indica un ajuste de seguridad, pero es normal y no requiere acción inmediata.",4.71,llama3.2:3b
"type=PATH msg=audit(1779748683.244:635): item=1 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El cambio de permisos en /etc/sudoers no es inusual, ya que se trata de una configuración común en sistemas Linux.",4.82,llama3.2:3b
"type=PROCTITLE msg=audit(1779748683.244:635): proctitle=""visudo""",ALTO,"El proceso visudo es ejecutado con el comando de superusuario, lo que indica un intento de manipulación del sistema.",4.75,llama3.2:3b
"type=SYSCALL msg=audit(1779748697.244:640): arch=c000003e syscall=82 success=yes exit=0 a0=55e7e4f6b170 a1=55e7e4f5f490 a2=0 a3=55e7e4f6dc60 items=5 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso visudo se ejecutó, lo cual es normal en el contexto de la administración de usuarios.",4.78,llama3.2:3b
"type=CWD msg=audit(1779748697.244:640): cwd=""/home/alumno""",INFO,"El cambio de directorio (CWD) por sí solo no indica un riesgo inmediato, pero es un evento normal en el uso del sistema.",4.88,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se detectó un cambio en el contenido del directorio /etc/, lo cual es común durante instalaciones o actualizaciones.",4.68,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El archivo /etc/ es un directorio de configuración y no debe generar preocupaciones de seguridad en sí mismo, pero requiere monitoreo para detectar posibles modificaciones no autorizadas.",5.43,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=2 name=""/etc/sudoers.tmp"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Se eliminó un archivo crítico de configuración de seguridad (/etc/sudoers.tmp) sin autorización adecuada, lo que podría permitir acciones no autorizadas.",5.21,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=3 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Se elimina un archivo de configuración crítico sin cambios en el estado de los permisos,4.33,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Cambios en la configuración de sudo no son inusual, pero requieren monitoreo para asegurarse de que se apliquen correctamente.",4.86,llama3.2:3b
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",BAJO,"La ejecución del comando visudo no parece tener consecuencias negativas en sí misma, ya que se trata de una herramienta de configuración de permisos.",5.06,llama3.2:3b
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El comando sudo fue ejecutado por un usuario no administrativo, lo cual es común en entornos de seguridad.",4.9,llama3.2:3b
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio a /home/alumno, lo cual es normal y no indica una amenaza inmediata.",4.63,llama3.2:3b
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El usuario ejecutó un comando que modifica el archivo de configuración de sudo, lo cual es normal en tareas administrativas y requiere monitoreo para asegurarse de que se realicen cambios autorizados.",5.72,llama3.2:3b
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,INFO,"El registro de título del proceso indica que el proceso está ejecutando un comando con una cadena hexadecimal, lo cual no es inusual.",4.61,llama3.2:3b
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El usuario 'alumno' tiene un UID y GID de root, lo cual puede ser inusual en un contexto normal, pero en este caso es probable que se deba a una configuración específica de la sesión.",5.92,llama3.2:3b
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",BAJO,"El usuario cambió la ubicación de trabajo al directorio /home/alumno, lo cual es normal y no indica un riesgo significativo.",4.93,llama3.2:3b
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Cambios de permisos en /etc/ y sus subdirectorios, indican una configuración estándar y segura.",4.71,llama3.2:3b
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado a un archivo crítico (sudoers) debido a permisos inadecuados, lo que puede permitir acciones de administración sin control.",5.24,llama3.2:3b
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,BAJO,"La actualización del título de proceso no es una actividad sospechosa en sí misma, pero requiere monitoreo para asegurarse de que se esté utilizando correctamente.",5.1,llama3.2:3b
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,El uso de sudo con permisos elevados por un usuario sin autorización (AUID=,4.66,llama3.2:3b
"type=CWD msg=audit(1779749040.404:667): cwd=""/home/alumno""",BAJO,"El cambio de directorio es un evento normal en el flujo de la sesión del usuario, pero requiere monitoreo para asegurarse de que no se estén ejecutando comandos maliciosos.",5.57,llama3.2:3b
"type=PATH msg=audit(1779749040.404:667): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El cambio de permisos del archivo /etc/sudoers se registra, lo cual es normal en un sistema administrado.",4.65,llama3.2:3b
type=PROCTITLE msg=audit(1779749040.404:667): proctitle=7375646F0063686D6F640030343430002F6574632F7375646F657273,BAJO,"El nombre del proceso en la línea de comando es inusual y podría ser un indicativo de una ejecución no normal, pero sin contexto adicional, es difícil determinar si se trata de un error o una acción legítima.",5.66,llama3.2:3b
"type=SYSCALL msg=audit(1779749040.412:681): arch=c000003e syscall=268 success=yes exit=0 a0=ffffff9c a1=5625056e2500 a2=120 a3=0 items=1 ppid=1458 pid=1459 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""chmod"" exe=""/usr/bin/chmod"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=fchmodat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El usuario cambio la propiedad de un archivo utilizando el comando chmod, lo cual es común en tareas administrativas y no indica una actividad sospechosa.",5.16,llama3.2:3b
