Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.356:301): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbab04c9f1e a2=0 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El log indica un intento de ejecución con sudo sin mencionar específicamente la acción que se realiza, esto podría ser una actividad sospechosa si no hay registro adecuado dentro del comando.",8.65,phi3:mini
"type=CWD msg=audit(1779747406.356:301): cwd=""/home/alumno""",INFO,"Se cambió la ruta de directorio del usuario almacenada para el alumnado, lo cual es un cambio común y normal durante trabajos conectados a casa o en otros sistemas.",7.0,phi3:mini
"type=PATH msg=audit(1779747406.356:301): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La accesión normal al archivo /etc/sudoers por UID 'root' es esperada y no presenta riesgos, sugiriendo un comportamiento previsto.",6.95,phi3:mini
type=PROCTITLE msg=audit(1779747406.356:301): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,MEDIO,"La ejecución de un comando con nombre erróneo (grep) dentro del path que parece referirse a una configuración personalizada sugiere mala utilización o intento fallido, lo cual podría indicar curiosidad no profesional y requiere monitoreo.",8.7,phi3:mini
"type=SYSCALL msg=audit(1779747428.852:335): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4d319bcf1e a2=0 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"Se observa un cambio en el permiso de escritura para los archivos del sistema por parte de 'sudoers_changes', lo que indica una manipulación directa y peligrosa, poniendo en riesgo la seguridad del sistema.",8.94,phi3:mini
"type=CWD msg=audit(1779747428.852:335): cwd=""/home/alumno""",INFO,"El cambio de directorio es una acción común y no representa riesgo, siempre que se haga por un usuario legítimo.",5.92,phi3:mini
"type=PATH msg=audit(1779747428.852:335): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"La entrada auditd muestra un acceso normalizado por el usuario root a /etc/sudoers, lo cual es esperado para las operaciones de privilegios elevados y no presenta riesgo inmediato sin contexto adicional.",8.62,phi3:mini
type=PROCTITLE msg=audit(1779747428.852:335): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,MEDIO,"Se puede observar una secuencia de bytes que podría interpretarse como un intento sospechoso para modificar el título del proceso; sin embargo, no se ha registrado ninguna acción maliciosa directa o resultado.",8.29,phi3:mini
"type=SYSCALL msg=audit(1779747500.144:354): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f8331618f1e a2=0 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,La ejecución de sudo como daemon (UID=0) por un usuario sin privilegios adicionales indica una posible configuración incorrecta o maliciosa.,7.55,phi3:mini
"type=CWD msg=audit(1779747500.144:354): cwd=""/home/alumno""",INFO,La ejecución del comando CWD por un usuario concreto indica una operación normal dentro de su directorio sin implicaciones inmediatas para la seguridad.,6.62,phi3:mini
"type=PATH msg=audit(1779747500.144:354): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra el intento de acceso al archivo /etc/sudoers por parte del usuario root, lo cual es una acción normal para ejecutar comandos privilegiados.",7.21,phi3:mini
type=PROCTITLE msg=audit(1779747500.144:354): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,INFO,"No se detectaron actividades sospechosas. Proctitle es un nombre de proceso normal que indica el propósito del servicio, por lo tanto no hay motivo para preocuparse.",7.41,phi3:mini
"type=SYSCALL msg=audit(1779748076.424:478): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f2d079d9f1e a2=0 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario alumno con UID de root intento cambiar permisos en /etc/sudoers, esto es peligroso ya que implica la manipulación directa del sistema y podría indicar un acto malicioso.",8.92,phi3:mini
"type=CWD msg=audit(1779748076.424:478): cwd=""/home/alumno""",INFO,"La operación CWD no presenta riesgos de seguridad ya que se encuentra dentro del directorio home, lo cual es una acción común y esperada para un usuario almacenando o navegando en archivos personales.",7.64,phi3:mini
"type=PATH msg=audit(1779748076.424:478): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,El registro muestra una entrada normal para el archivo /etc/sudoers con privilegios completos pero la frecuenz...,6.44,phi3:mini
type=PROCTITLE msg=audit(1779748076.424:478): proctitle=7375646F006170742D67657400757064617465,INFO,El audit log muestra el uso de la funcionalidad proctitle que es común y no indica ninguna actividad sospechosa.,6.29,phi3:mini
"type=SYSCALL msg=audit(1779748215.584:541): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f0361658f1e a2=0 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El log muestra un intento exitoso de ejecución del comando sudo, pero con errores en los permisos que no corresponden a la operación pretendida (alumno es daemon y root). Esto puede significar una falta adecuada de seguridad.",9.56,phi3:mini
"type=CWD msg=audit(1779748215.584:541): cwd=""/home/alumno""",INFO,"El alumno cambió de directorio, lo cual es común y no representa un riesgo inminente.",5.57,phi3:mini
"type=PATH msg=audit(1779748215.584:541): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/sudoers ha sido accesado por el usuario root, lo cual es típico para cambios de configuración y no implica riesgos inmediatos.",7.23,phi3:mini
type=PROCTITLE msg=audit(1779748215.584:541): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFO,No hay actividades sospechosas que sugieran un riesgo alto. Los comandos ejecutados parecen ser normales para el contexto de trabajo.,6.89,phi3:mini
"type=SYSCALL msg=audit(1779748378.328:564): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbfd6878f1e a2=0 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El registro indica que un usuario con el UID 'root' ejecutó la opción sudo, normalmente esta acción se considera de riesgos medios ya que puede significar modificaciones importantes al sistema pero si es parte del mantenimiento o administración habitual podría no ser sospechoso.",10.51,phi3:mini
"type=CWD msg=audit(1779748378.328:564): cwd=""/home/alumno""",INFO,El log muestra un evento de cambio de directorio que no presenta riesgos inmediatos para la seguridad.,5.63,phi3:mini
"type=PATH msg=audit(1779748378.328:564): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/sudoers está siendo accedido por el usuario root, lo cual es esperado en un entorno de Linux y no representa riesgos inmediatos.",7.19,phi3:mini
type=PROCTITLE msg=audit(1779748378.328:564): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,MEDIO,"La auditoría muestra que se ejecutó una comando como root (proctitle indicativo) sin mención explícita de un riesgo, pero el uso indebido del proctitle puede ser parte estratégica o maliciosa para espiar actividades.",8.69,phi3:mini
"type=SYSCALL msg=audit(1779748594.352:600): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f89189a7f1e a2=0 a3=0 items=1 ppid=1371 pid=1432 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario alumno ejecutó sudo con privilegios de root, lo cual es inusual y sugiere un acceso no autorizado o una actividad maliciosa.",7.76,phi3:mini
"type=CWD msg=audit(1779748594.352:600): cwd=""/home/alumno""",INFO,"El usuario alumnos cambió su directorio de trabajo, lo cual es un comportamiento común y generalmente no representa riesgos significativos.",6.15,phi3:mini
"type=PATH msg=audit(1779748594.352:600): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Información normal sobre el acceso de root a la configuración del sudoers, no indica un comportamiento sospechoso sin contexto adicional.",6.84,phi3:mini
type=PROCTITLE msg=audit(1779748594.352:600): proctitle=7375646F006175736561726368002D6B00726F6F745F636F6D6D616E6473002D2D726177,MEDIO,"El log muestra un intento fallido de modificar la tittle del proceso con el comando 'gshadow', lo que podría indicar una actividad inapropiada como cambiar nombres o descripciones para desviar atención.",8.22,phi3:mini
"type=SYSCALL msg=audit(1779748683.224:620): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fcbd2946f1e a2=0 a3=0 items=1 ppid=1371 pid=1444 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario alumno, que tiene privilegios elevados como root (euid=0), realizó el comando sudo con cambios en los permisos de seguridad basándose en la auditoría. Esto puede indica una violación de las políticas de seguridad o podría ser parte del trabajo habitual, requiriendo un monitoreo más cercano.",11.71,phi3:mini
"type=CWD msg=audit(1779748683.224:620): cwd=""/home/alumno""",MEDIO,"Esta entrada indica que el sistema ha cambiado de directorio al volver a '/home/alumno', pero sin signos adicionales, no hay un riesgo imminente por este solo cambio.",7.36,phi3:mini
"type=PATH msg=audit(1779748683.224:620): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Un intento de lectura del archivo sudoers por el superusuario (uid=0, egid=0) con permisos normales y sin restricciones adicionales podría indicar curiosidad o un error administrativo. No presenta riesgo inmediato.",8.92,phi3:mini
type=PROCTITLE msg=audit(1779748683.224:620): proctitle=7375646F0076697375646F,INFO,"El log muestra el título del proceso 'svcd', que es un administrador de sistemas, y su comportamiento normal para una tarea.",6.25,phi3:mini
"type=SYSCALL msg=audit(1779748683.244:635): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=55e7e4f5f490 a2=42 a3=120 items=2 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario alumno intentó editar el archivo /etc/sudoers, que es crítico para la seguridad del sistema; se debe verificar su autorización y intención.",7.92,phi3:mini
"type=CWD msg=audit(1779748683.244:635): cwd=""/home/alumno""",INFO,"El usuario alumno se está moviendo entre directorios, la acción no presenta riesgo por sí sola.",5.82,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La operación se realiza como root y con permisos adecuados, indicando una actividad normal de mantenimiento o gestión.",6.06,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=1 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se realizó un acceso legítimo al archivo sudoers con el usuario root, que está permitido y normal para administradores de sistemas.",6.29,phi3:mini
"type=PROCTITLE msg=audit(1779748683.244:635): proctitle=""visudo""",MEDIO,"Lectura del archivo visudo indica posibles modificaciones a las reglas de permisos, aunque el intento en sí no es inherentemente malicioso, debe ser monitoreado.",7.1,phi3:mini
"type=SYSCALL msg=audit(1779748697.244:640): arch=c000003e syscall=82 success=yes exit=0 a0=55e7e4f6b170 a1=55e7e4f5f490 a2=0 a3=55e7e4f6dc60 items=5 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La ejecución de visudo como usuario root sugiere cambios poten0r maliciosos en el archivo sudoers, especialmente dado que la misma fue realizada con privilegios elevados (UID=root y EGID/SGID=root). Este comportamiento requiere un monitoreo inmediato para evitar posibles daños.",10.9,phi3:mini
"type=CWD msg=audit(1779748697.244:640): cwd=""/home/alumno""",INFO,"El usuario alumno se está moviendo entre directorios, lo cual es una actividad normal y no presenta riesgos inmediatos.",5.93,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro indica un acceso correcto por parte del usuario root a /etc/, lo cual es normal en la operación de archivos.",6.18,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,La audición no muestra señales de actividad maliciosa. El directorio /etc/ es propiedad del superusuario root y tiene los permisos apropiados para las operaciones administrativas.,7.37,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=2 name=""/etc/sudoers.tmp"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Se observa una acción de eliminación directa en un archivo sudoers.tmp, el cual es crítico para configurar permisos y privilegios en Linux; esto podría indicar intentos fallidos o malintencionados de cambiar configura_perms(root).",9.0,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=3 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"El acceso del usuario root a /etc/sudoers con permisos de archivo y directorio normalmente permitidos, pero el intento fallido en la acción 'DELETE' sugiere un posible error o mal uso no intencionado.",8.38,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El usuario root ha creado un nuevo archivo, lo cual es una acción administrativa estándar y normalmente no representa riesgos significativos.",6.48,phi3:mini
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",INFO,"El comando visudo es un script de shell que verifica los permisos y configuraciones del sudoers, lo cual es una operación normal para cambios en la seguridad, especialmente si se realizan desde el usuario root.",7.53,phi3:mini
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El usuario alumno intentó utilizar sudo para ejecutar comandos como root, lo cual es prudente en un contexto administrativo pero podría representar una amenaza si las acciones del usuario son desconocidas.",8.79,phi3:mini
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",INFO,"Un usuario ha cambiado el directorio de trabajo a /home/alumno, lo cual es una acción común y no representa un riesgo.",6.33,phi3:mini
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"El root accedió al archivo /etc/sudoers, lo cual es común para usuarios privilegiados pero puede ser sospechoso si las actividades posteriores no justifican el uso de sudo.",7.85,phi3:mini
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,BAJO,La auditoría de proctitle muestra el nombre del directorio actual. No indica ningún comportamiento inusual.,6.03,phi3:mini
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El log muestra que el usuario 'alumno', a pesar de tener privilegios root, ejecutó touch sin sudo (evidenciado por su SUID), modificando archivos en directorios como /etc o similares y con riesgo poten01_ncial implicado.",9.74,phi3:mini
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",INFO,"Se registró el cambio de directorio hacia la carpeta del alumno, una actividad común y no representa un riesgo.",5.95,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El registro indica una operación de sistema normal por parte del usuario root para acceder al directorio /etc/, lo cual es esperable y no representa un riesgo.",6.95,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"El registro muestra que se accedió a /etc/sudoers con el UID y GID de 'root', lo cual es esperable, pero la falta de contexto adicional sugiere un poten0bcial riesgo.",8.21,phi3:mini
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,INFO,"La ejecución del proceso es reconocida y no representa un riesgo, simplemente proporciona los detalles necesarios para fines de auditoría.",6.41,phi3:mini
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El alumno, con privilegios de root (euid=root y suid=root), ha iniciado un comando sudo sin argumentos específicos que puede ser una señal preliminar a intentones no autorizados o maliciosos como administrar el sistema.",9.52,phi3:mini
