Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.360:303): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbab0a582c4 a2=80000 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El archivo /etc/passwd tiene acceso privilegiado por usuario que no pertenece al grupo root, lo cual es inusual y sugiere posibles intentos de mal uso de permisos.",6.87,phi3:mini
"type=CWD msg=audit(1779747406.360:303): cwd=""/home/alumno""",BAJO,El registro muestra el cambio de directorio pero no indica actividad sospechosa o maliciosas.,4.78,phi3:mini
"type=PATH msg=audit(1779747406.360:303): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El registro muestra el intento de acceso al archivo /etc/shadow por parte del usuario root, lo cual es una operación normal durante la mantención y no indica ningún comportamiento sospechoso.",6.42,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:303): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFO,"Se registró un cambio en el título del proceso, lo cual es estándar y no indica ninguna actividad maliciosa.",5.13,phi3:mini
"type=SYSCALL msg=audit(1779747421.900:318): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7ff6452c52c4 a2=80000 a3=0 items=1 ppid=640 pid=1281 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""cron"" exe=""/usr/sbin/cron"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"La ejecución de un script cron por el usuario root y sin intento previo es normal, aunque la auditoría no indica una acción maliciosa directa.",6.29,phi3:mini
"type=CWD msg=audit(1779747421.900:318): cwd=""/var/spool/cron""",INFO,"El usuario cambió el directorio de trabajo a /var/spool/cron, lo cual es una operación común para administradores y no presenta un riesgo elevado.",5.46,phi3:mini
"type=PATH msg=audit(1779747421.900:318): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",BAJO,"Se registra el acceso normal al archivo /etc/shadow por parte del usuario root, que es seguro y esperado en un sistema operativo.",5.53,phi3:mini
type=PROCTITLE msg=audit(1779747421.900:318): proctitle=2F7573722F7362696E2F43524F4E002D66002D50,INFO,"El log indica que se registraron cambios en el proctitle, lo cual es una operación de seguridad para indicar la identidad del proceso y podría ser parte de un script legítimo o herramientas automatizadas.",6.48,phi3:mini
"type=SYSCALL msg=audit(1779747428.856:337): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f4d31f4b2c4 a2=80000 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Intento de ejecución sudo por parte del usuario alumno, que no pertenece a los administradores (UID=0), concretamente se intentó acceder como root.",6.31,phi3:mini
"type=CWD msg=audit(1779747428.856:337): cwd=""/home/alumno""",BAJO,"Movimiento de directorio, no riesgoso por sí solo.",4.09,phi3:mini
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El acceso al archivo /etc/shadow fue exitoso para el usuario root, lo cual es normal. Sin embargo, sin un contexto adicional como la fecha y hora de audit o cambios previos en este log que indiquen comportamientos anormales, consideramos mediano riesgo.",7.67,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,INFO,El proctitle no indica ningún comportamiento sospechoso o de alto riesgo.,4.68,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Usuario alumno intentó ejecutar sudo sin ser un administrador, lo cual es inseguro y altamente riesgoso.",5.79,phi3:mini
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",INFO,"El alumno está accediendo a su directorio personal, lo que es un comportamiento normal y no representa riesgo.",4.72,phi3:mini
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"La operación PATH para /etc/shadow es normalmente segura, ya que solo los procesos con UID root pueden acceder a este archivo.",5.38,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,MEDIO,"No se especifica un acceso no autorizado, pero el uso de comillas simples para referenciar texto podría indicar una táctica para evitar detección por parte de sistemas defensivos.",6.25,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"La auditoría indica un comando normal de sshd, todo parece indicar procedimientos seguro.",5.22,phi3:mini
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",INFO,"El usuario se movió al directorio raíz, lo cual es normal para algunas operaciones y no representa un riesgo inmediato por sí solo.",5.06,phi3:mini
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Intento de acceso normal por parte del usuario root a /etc/shadow, un archivo que contiene la salida hashed para contraseñas, sin indicadores anómalos en este registro.",6.29,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"No hay riesgos de seguridad observables en este log, parece ser una cadena hexadecimal normal dentro del contexto.",5.02,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema mostró un intento exitoso de acceso, lo cual es normal para el proceso sshd que ejecuta con los privilegios root.",5.83,phi3:mini
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",INFO,"Intento de cambiar el directorio actual, pero como no se ejecutó una operación en este cambio y la carpeta / es un directorio administrativo normalmente accedido por usuarios privilegiados, esto está dentro de los comportamientos esperables.",6.56,phi3:mini
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Actividad administrativa normal para ver el estado de los usuarios, no hay riesgos significativos.",4.73,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,La entrada muestra un cambio en el título de proceso (proctitle) que indica una ejecución esperada por parte del usuario root.,5.15,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El alumno utilizó sshd, que es normal para conectarse de forma segura a la red pero su uso como root podría representar un riesgo si el usuario no está autorizado o se debe verificar en este contexto.",7.13,phi3:mini
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,El intento de cambiar el directorio actual es normal para la ejecución del sistema y no representa un riesgo.,4.6,phi3:mini
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Información sobre la lectura normal de un archivo en el sistema, con permisos adecuados para EJecutar (rdev=00:00 y mode=0100640) por parte del usuario root.",6.71,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"El comando audit indica un intento de seguimiento del título del proceso, lo cual puede ser parte normal del funcionamiento o investigación.",5.07,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario con el AUID 'alumno' y UID iguales a su propio intentan ejecutar sudo sin contraseña, lo cual es inusual para los usuarios no administrativos e indica un riesgo alto de seguridad.",7.41,phi3:mini
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",INFO,El intento de navegación por directorio es una acción normal y no representa un riesgo significativo.,4.54,phi3:mini
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,El registro de audit indica una operación normal del archivo /etc/shadow por el superusuario (uid root) sin signos inmediatos de amenazas.,5.69,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,INFO,La captura del proctitle no contiene signos de actividad maliciosa; simplemente muestra el nombre del proceso en la línea 'linux'}.,5.25,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno usó sudo sin ser el superusuario root, lo que puede indicar una operación no autorizada o de acceso a privilegios elevados.",6.14,phi3:mini
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",BAJO,La transición CWD es común y no representa ninguna actividad de seguridad inusual.,4.6,phi3:mini
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El usuario root accedió al archivo /etc/shadow que contiene credenciales de inicio de sesión, pero no se realiza ninguna acción en el archivo, por lo tanto es una actividad normal con riesgo mínimo.",7.39,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,INFO,"Se registró el título del proceso como /proc/[pid]/title, lo cual es normal en Linux y no indica ningún riesgo de seguridad.",5.53,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno ejecutó sudo con el usuario root, lo cual sugiere acceso no autorizado o mala configuración de seguridad.",6.29,phi3:mini
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",INFO,"El usuario alumno inició sesión en su directorio home, lo cual es una acción de uso típica y segura sin riesgos evidentes.",5.74,phi3:mini
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El archivo /etc/shadow no ha sido modificado, pero la auditoría revela el intento de acceso como root sin cambios recientes, lo cual es inusual y justifica una revisión.",6.45,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,INFO,"La auditoría revela que el sistema estaba en proceso con un proctitle claramente asociado al archivo /proc/[pid]/cmdline, lo cual es estándar para mostrar qué programa se ejecuta y su argumentos. No hay indicios de actividad sospechosa.",7.24,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumno utilizó el comando sudo para ejecutar una tarea con permisos de root, lo cual es un comportamiento sospechoso y representa riesgos significativos como la posibilidad de que se esté realizando acciones maliciosas.",7.73,phi3:mini
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",INFO,"El usuario alumno se movió dentro de su directorio home, una acción típica y segura sin indicar riesgos.",4.96,phi3:mini
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,La auditoría registra la visualización normal del directorio /etc/shadow por el usuario root con permisos apropiados y sin anomalías.,5.45,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFO,"El registro muestra un proctitle, que normalmente indica una variación en el título del proceso y no implica directamente ningún riesgo.",5.34,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumno intentó ejecutar sudo sin estar autenticado, lo que puede indicar una intención maliciosa o negligencia.",5.96,phi3:mini
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,El cambio de directorio al '/home/alumno' es una acción común y no indica un riesgo significativo sin más contexto.,4.99,phi3:mini
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El registro muestra que el archivo /etc/shadow se ha accedido con permisos normales (rw-r-----) por el usuario root, lo cual es normal y esperado para procesos administrativos.",6.34,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,"La logitud de proctitle sugiere que el proceso está en ejecución como root, lo cual es normal para un usuario con privilegios elevados.",5.38,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Usuario root intento la creación de un usuario con privilegios elevados, lo cual puede ser sospechoso y aumenta el riesgo si no se justifica su accion en este entorno confinado.",6.88,phi3:mini
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",INFO,El cambio de directorio para la ubicación del alumno es una acción administrativa y no presenta riesgo asociado.,4.74,phi3:mini
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El intento de acceso al archivo /etc/shadow se realizó por el root y tiene la propiedad adecuada, no es un riesgo.",5.47,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,ALTO,"Se detectó una firma de proctitle que parece indicar un intento sospechoso para ejecutar programas con nombres maliciosos, posiblemente relacionados con ataques FOUC (Fingerprinting of Unknown Code).",6.6,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La creación de usuarios root sin intervención humana es un comportamiento sospechoso y representa riesgo alto, especialmente dado que los mismos tenían permisos completo (EUID y SUID) iguales al UID del administrador.",7.56,phi3:mini
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,La operación de cambio de directorio es un evento normal al trabajar con sistemas basados en Linux y no representa ningún riesgo.,4.96,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registró un acceso legítimo por parte del usuario root a la carpeta /etc/, indicativo de actividades administrativas normales.",5.23,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Registro normal, mostrando el acceso al directorio raíz por privilegios del root.",4.57,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=2 name=""/etc/shadow+"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El log indica una operación de eliminación no autorizada dentro del directorio /etc, que puede implicar la posibilidad de un intento fallido por parte de usuarios con conocimiento avanzado o privilegios elevados para alterar archivos sensibles como shadow.",7.16,phi3:mini
