Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779746681.800:271): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"La ejecución de sudo, aunque no representa un riesgo en sí mismo para el sistema administrado por root (uid=0), puede ser vista con cautela si la política Sudo permite comandos sosuspechosos.",6.83,phi3:mini
type=CWD msg=audit(1779746681.800:271):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779746681.800:271): name=""/etc/passwd""",INFO,"Se observó un intento de acceso al archivo /etc/passwd con éxito, lo cual es una operación típica para ver la lista de usuarios y no representa riesgo.",6.09,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:271):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:273): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario utilizó el comando sudo, que tiene permisos elevados; la salida exit=13 sugiere un error específico al finalizar con acceso de privilegios.",6.42,phi3:mini
type=CWD msg=audit(1779746681.800:273):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779746681.800:273): name=""/etc/passwd""",INFO,"Uso normal de archivos del sistema para mostrar usuarios asociados al host, sin indicaciones anómalas.",5.23,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:273):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:274): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"El comando sudo ejecutado implica cambios en las contraseñas, lo que puede indicar una tentativa de alteración insegura.",5.55,phi3:mini
type=CWD msg=audit(1779746681.800:274):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779746681.800:274): name=""/etc/passwd""",INFO,"El acceso al archivo /etc/passwd es estándar y normal para la operación de un sistema, por lo que se considera con riesgo bajo.",5.5,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:274):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:275): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"El usuario ejecutó sudo para cambiar la contraseña, lo cual es inusual y poten_cialmente indica que el administrador está tratando de fortalecer los controles.",6.19,phi3:mini
type=CWD msg=audit(1779746681.800:275):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779746681.800:275): name=""/etc/passwd""",MEDIO,"La ejecución de auditctl y la captura del acceso al archivo /etc/passwd es un comportamiento normal para pruebas, pero no debe ocurrir sin justificación.",5.96,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:275):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779746897.044:281): syscall=257 success=yes exit=3 auid=1000 uid=1000 gid=1000 euid=1000 comm=""cat"" exe=""/usr/bin/cat"" key=""passwd_changes""",ALTO,La ejecución de cat en /etc/shadow y la modificación esperada sugiere un riesgo elevado para cambios no autorizados a través del archivo.,5.76,phi3:mini
type=CWD msg=audit(1779746897.044:281):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779746897.044:281): name=""/etc/passwd""",INFO,"El acceso al archivo /etc/passwd, que es un elemento estándar del sistema y no representa una amenaza de seguridad.",5.38,phi3:mini
type=PROCTITLE msg=audit(1779746897.044:281):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:283): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",MEDIO,"La ejecución de systemd-tmpfiles es un comando seguro para gestionar archivos temporales, pero el log no revela su contexto y efectos.",5.85,phi3:mini
type=CWD msg=audit(1779747001.360:283):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:283): name=""/etc/passwd""",INFO,"Una consulta segura de un archivo esencial, /etc/passwd",4.45,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:283):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:284): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"La ejecución del comando systemd-tmpfiles, que realiza modificaciones en directorios temporales y archivos de inicio seguro sin permisos anormales.",5.85,phi3:mini
type=CWD msg=audit(1779747001.360:284):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:284): name=""/etc/passwd""",INFO,"El intento de acceso al archivo /etc/passwd es un comportamiento normal, ya que se utiliza para mostrar la lista de usuarios.",5.38,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:284):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:285): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"El sistemadd intentó cambiar el archivo passwd, lo cual es apropiado para su mantenimiento normal y no representa un riesgo.",5.43,phi3:mini
type=CWD msg=audit(1779747001.360:285):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:285): name=""/etc/passwd""",INFO,El registro de auditoría muestra una operación legítima para mostrar el contenido del archivo /etc/passwd.,5.09,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:285):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:286): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"La ejecución del sistemactl no representa un riesgo, ya que es una operación normal realizada por el administrador para gestionar archivos temporales.",5.65,phi3:mini
type=CWD msg=audit(1779747001.360:286):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:286): name=""/etc/passwd""",BAJO,"Esta acción es normal, el sistema hace referencia al archivo /etc/passwd para mostrar la lista de usuarios.",5.23,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:286):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:287): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",BAJO,"El usuario systemd-tmpfiles tuvo éxito en realizar cambios de archivos del directorio /run, lo cual es una acción normal al administrar el sistema y no presenta un riesgo inmediato.",6.52,phi3:mini
type=CWD msg=audit(1779747001.360:287):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:287): name=""/etc/passwd""",INFO,La acción PATH no indica un riesgo potenzado ya que solo se registra la existencia de una carpeta común y segura.,5.38,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:287):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:288): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"El sistema usa systemd-tmpfiles para modificar archivos de inodo seguro, lo cual es una operación normal y no indica ningún comportamiento anómalo.",5.97,phi3:mini
type=CWD msg=audit(1779747001.360:288):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:288): name=""/etc/passwd""",INFO,El acceso al archivo /etc/passwd es normal para los usuarios del sistema.,4.47,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:288):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:289): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"La acción 'systemd-tmpfile' es una operación normal que modifica archivos temporales, indicando no un comportamiento sospechoso.",5.64,phi3:mini
type=CWD msg=audit(1779747001.360:289):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:289): name=""/etc/passwd""",INFO,La ejecución auditda del nombre de un archivo estándar y seguro es normal.,4.52,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:289):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:290): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,La acción de 'systemd-tmpfile' con permisos adecuados es estándar para la gestión temporal del sistema y no presenta riesgos significativos.,5.82,phi3:mini
type=CWD msg=audit(1779747001.360:290):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:290): name=""/etc/passwd""",BAJO,"El intento de acceso al archivo /etc/passwd es normal para verificar la identidad del usuario, pero no presenta riesgo sin más contexto.",5.61,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:290):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:291): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"La acción de editar archivos temporales por parte del sistema 'systemd-tmpfiles' es típica y normal para las operaciones regulares, no representa un riesgo.",6.06,phi3:mini
type=CWD msg=audit(1779747001.360:291):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:291): name=""/etc/passwd""",INFO,"Lectura legítima de archivos básicos como /etc/passwd, que contiene información del sistema y no representa un riesgo.",5.2,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:291):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:292): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"El usuario systemd-tmpfiles se ejecutó con permisos de root (uid=0), que es la configuración esperada para un servicio como systemd, y realizó cambios legítimos en archivos temporales sin riesgo identificable.",7.22,phi3:mini
type=CWD msg=audit(1779747001.360:292):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:292): name=""/etc/passwd""",INFO,La lectura de /etc/passwd no es peligrosa ya que esta operación está permitida para todos los usuarios y se realiza comúnmente por procesos como 'cat' durante tareas administrativas o por scripts.,6.97,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:292):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:293): syscall=257 success=yes exit=5 auid=4294967295 uid=0 gid=0 euid=0 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" key=""passwd_changes""",INFO,"El sistema alteró el archivo de contraseñas con un comando que no presenta riesgo directo, ya que esta acción es parte del mantenimiento normal por 'systemd-tmpfiles'.",6.17,phi3:mini
type=CWD msg=audit(1779747001.360:293):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747001.360:293): name=""/etc/passwd""",INFO,El acceso al archivo /etc/passwd es estándar y no indica ningún comportamiento sospechoso.,5.04,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:293):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747078.640:296): syscall=257 success=yes exit=3 auid=1000 uid=1000 gid=1000 euid=1000 comm=""tail"" exe=""/usr/bin/tail"" key=""passwd_changes""",MEDIO,"El usuario con privilegios ejecutivos utilizó tail para revisar cambios en archivos de paswords, lo cual es una práctica común pero requiere monitoreo y control.",6.28,phi3:mini
type=CWD msg=audit(1779747078.640:296):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747078.640:296): name=""/etc/passwd""",BAJO,"El intento de leer el archivo /etc/passwd por sí mismo, sin señales anormales en los datos del sistema o acceso incorrecto a privilegios elevados.",5.89,phi3:mini
type=PROCTITLE msg=audit(1779747078.640:296):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747166.340:297): syscall=257 success=yes exit=3 auid=1000 uid=1000 gid=1000 euid=1000 comm=""grep"" exe=""/usr/bin/grep"" key=""passwd_changes""",MEDIO,"El usuario root utilizó grep con permisos de lectura, lo cual podría indicar una búsqueda normal en archivos del sistema pero es necesario asegurarse que se está buscando dentro de áreas seguras y no contiene acciones adicionales.",7.42,phi3:mini
type=CWD msg=audit(1779747166.340:297):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747166.340:297): name=""/etc/passwd""",INFO,"La ejecución de auditd en el sistema es normal y regularmente esperada, mostrando la actividad del usuario.",4.92,phi3:mini
type=PROCTITLE msg=audit(1779747166.340:297):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.352:298): syscall=257 success=yes exit=3 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"El usuario root intentó usar sudo para realizar cambios en la contraseña, lo cual es inusual y representa un alto riesgo.",5.63,phi3:mini
type=CWD msg=audit(1779747406.352:298):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.352:298): name=""/etc/passwd""",INFO,"La ejecución de auditd sobre el archivo /etc/passwd es normal y sin riesgos asociados, ya que este archivo contiene la lista de usuarios en un sistema Linux.",6.35,phi3:mini
type=PROCTITLE msg=audit(1779747406.352:298):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.356:299): syscall=257 success=yes exit=5 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El uso de sudo se registró en el auditd, pero sin evidencia específica del objetivo afectado o los comandos ejecutados que requiriam ponense seguridad elevada.",7.47,phi3:mini
type=CWD msg=audit(1779747406.356:299):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.356:299): name=""/etc/passwd""",INFO,"La operación de PATH registrada es la lectura estándar del archivo /etc/passwd, que no representa un riesgo significativo ya que este acceso se realiza normalmente por procesos con el permiso adecuado para leer esta información.",7.25,phi3:mini
type=PROCTITLE msg=audit(1779747406.356:299):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.356:300): syscall=257 success=yes exit=5 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",INFO,"El usuario intentó ejecutar sudo para realizar una operación con permisos elevados, la cual es típica y no presenta un riesgo significativo en este contexto.",6.3,phi3:mini
type=CWD msg=audit(1779747406.356:300):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.356:300): name=""/etc/passwd""",MEDIO,"El log muestra un intento de acceso al archivo /etc/passwd sin éxito, lo cual puede indicar actividades anónimas o sospechosas que requieren una revisión adicional.",6.48,phi3:mini
type=PROCTITLE msg=audit(1779747406.356:300):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:302): syscall=257 success=yes exit=7 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario utilizó sudo para ejecutar comandos como su cuenta de root, lo que indica un posible acceso no autorizado a cambios en contraseñas.",5.85,phi3:mini
type=CWD msg=audit(1779747406.360:302):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:302): name=""/etc/passwd""",INFO,Una consulta normal al archivo passwd sin cambios ni intentos de modificación.,4.43,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:302):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:305): syscall=257 success=yes exit=6 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario sudo se ejecutó exitosamente para modificar archivos de paswords, lo cual es un comportamiento normal si los cambios fueron autorizado por la política del sistema. Sin embargo, siempre se debe verificar que el cambio sea justificado y no indique una infracción.",7.75,phi3:mini
type=CWD msg=audit(1779747406.360:305):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:305): name=""/etc/passwd""",INFO,"Auditd registró la accesión a un archivo bien conocido (/etc/passwd), lo cual es una operación de seguridad normal para verificar identidades y permisos.",5.97,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:305):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:307): syscall=257 success=yes exit=8 auid=1000 uid=1000 gid=1000 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",INFO,"El usuario intentó ejecutar sudo, lo cual es un comportamiento estándar y normal para solicitar privilegios elevados sin riesgo asociado.",5.65,phi3:mini
type=CWD msg=audit(1779747406.360:307):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:307): name=""/etc/passwd""",INFO,La lectura del archivo /etc/passwd es una operación estándar y no representa un riesgo para la seguridad.,5.14,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:307):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:308): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"Sudo exit code de 13 indica que el usuario no pudo realizar un cambio en las contraseñas, lo cual puede sugerir una medida defensiva por parte del administrador para prevenir cambios no autorizados.",6.95,phi3:mini
type=CWD msg=audit(1779747406.360:308):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:308): name=""/etc/passwd""",INFO,La ejecución del comando cat en el directorio /etc/pasword es normal y no representa un riesgo.,4.85,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:308):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:310): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",ALTO,"Se observa un intento de ejecución segura con sudo para realizar cambios en el archivo passwd, lo que indica la posibilidad de modificaciones no autorizadas a las contraseñas.",6.37,phi3:mini
type=CWD msg=audit(1779747406.360:310):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:310): name=""/etc/passwd""",ALTO,El intento fallido de lectura del archivo /etc/passwd podría indicar un ataque o pruebas para encontrar formas de acceder a credenciales sensibles.,5.9,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:310):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:311): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario intentó ejecutar sudo sin especificar unaacción, lo cual es un comportamiento sospechoso pero puede ser normales en ciertas situaciones. Se debería implementar monitoreo más estricto para comandos con poten0ciales riesgos.",7.85,phi3:mini
type=CWD msg=audit(1779747406.360:311):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:311): name=""/etc/passwd""",INFO,El acceso al archivo /etc/passwd es una operación estándar y no presenta riesgos adicionales.,4.95,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:311):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=SYSCALL msg=audit(1779747406.360:312): syscall=257 success=yes exit=13 auid=1000 uid=1000 gid=0 euid=0 comm=""sudo"" exe=""/usr/bin/sudo"" key=""passwd_changes""",MEDIO,"El usuario se autenticó utilizando sudo para cambiar de contraseña, lo cual podría indicar un intento inseguro de modificar configuraciones o permisos si no está justificado por la situación.",6.71,phi3:mini
type=CWD msg=audit(1779747406.360:312):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
"type=PATH msg=audit(1779747406.360:312): name=""/etc/passwd""",INFO,"Lectura de un archivo estándar y seguro como el passthrow, no representa riesgo.",4.85,phi3:mini
type=PROCTITLE msg=audit(1779747406.360:312):,INFO,Omitido del análisis LLM por falta de campos relevantes.,0.0,phi3:mini
