Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=PATH msg=audit(1779747421.900:318): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El acceso normal al archivo /etc/shadow no indica ningún comportamiento malicioso, especialmente para el UID 'root'.",6.1,phi3:mini
type=PROCTITLE msg=audit(1779747421.900:318): proctitle=2F7573722F7362696E2F43524F4E002D66002D50,INFO,"El texto de proctitle muestra información sobre el directorio de trabajo del proceso, no indica ningún riesgo.",5.75,phi3:mini
"type=SYSCALL msg=audit(1779747428.856:337): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f4d31f4b2c4 a2=80000 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno buscó ejecutar sudo con privilegios elevados, lo cual es inusual para un usuario no administrativo y podría señalarse como comportamiento sospechoso.",8.12,phi3:mini
"type=CWD msg=audit(1779747428.856:337): cwd=""/home/alumno""",INFO,"La auditoría muestra que se cambió de directorio a '/home/alumno', lo cual es un cambio común y normal al trabajar dentro del sistema.",6.2,phi3:mini
"type=PATH msg=audit(1779747428.856:337): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"El registro muestra un intento de acceso normal por parte del usuario root a /etc/shadow, sin indicaciones adicionales que sugieran una actividad inusual.",6.95,phi3:mini
type=PROCTITLE msg=audit(1779747428.856:337): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,INFO,No se detectaron actividades sospechosas. La consulta de los archivos no encontró acceso inapropiado.,6.03,phi3:mini
"type=SYSCALL msg=audit(1779747500.148:356): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f8331ba72c4 a2=80000 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El proceso con UID 'alumno' intentó ejecutar sudo sin contraseña, lo que implica un riesgo alto ya que los usuarios no autenticados pueden acceder a información confidencial o realizar cambios maliciosos.",9.19,phi3:mini
"type=CWD msg=audit(1779747500.148:356): cwd=""/home/alumno""",INFO,"El log indica un cambio de directorio que puede ser parte normal del flujo laboral, y no sugiere ningún riesgo sin contexto adicional.",6.45,phi3:mini
"type=PATH msg=audit(1779747500.148:356): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Información sobre la ejecución normal de un comando como sudo, sin indicar ningún comportamiento sospechoso.",5.94,phi3:mini
type=PROCTITLE msg=audit(1779747500.148:356): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,INFO,"Se registra el título del proceso en un formato conocido que indica la ejecución de una shell, lo cual es normal y no representa ninguna amenaza.",6.41,phi3:mini
"type=SYSCALL msg=audit(1779748055.680:380): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El comando SSHD intentó abrir un archivo, lo cual es normal para el servicio en ejecución pero requiere monitoreo si se observa una frecuen0n alta o patrones inusual.",8.3,phi3:mini
"type=CWD msg=audit(1779748055.680:380): cwd=""/""",INFO,El cambio de directorio es al directorio raíz y no indica actividad sospechosa.,5.18,phi3:mini
"type=PATH msg=audit(1779748055.680:380): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Auditoría normal, no hay indicadores de actividades sospechosas.",5.23,phi3:mini
type=PROCTITLE msg=audit(1779748055.680:380): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,"El log muestra la firma de título del proceso, lo cual es una operación normal para rastrear y monitorear como las aplicaciones se ejecutan en un sistema Linux. La presencia sola no indica ningún riesgo inminente.",8.08,phi3:mini
"type=SYSCALL msg=audit(1779748055.688:384): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema registró el uso de sshd con privilegios elevados que es normal para un servicio como SSH, no presenta riesgo.",6.67,phi3:mini
"type=CWD msg=audit(1779748055.688:384): cwd=""/""",INFO,El cambio de directorio se realizó en la raíz '/' que es lo normal al inicio del sistema.,5.28,phi3:mini
"type=PATH msg=audit(1779748055.688:384): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"La auditoría revela una operación normal (path) con permisos adecuados para el UID root sobre /etc/shadow, que no indica ningún comportamiento de seguridad inusual.",7.37,phi3:mini
type=PROCTITLE msg=audit(1779748055.688:384): proctitle=2F7573722F7362696E2F73736864002D44002D52,INFO,"El texto del proctitle parece ser un patrón común que indica la ejecución en una terminal basada en SSH, lo cual es esperado y normal sin indicar nada de inusual o riesgoso.",7.28,phi3:mini
"type=SYSCALL msg=audit(1779748055.696:394): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f1bd78942c4 a2=80000 a3=0 items=1 ppid=676 pid=1310 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4 comm=""sshd"" exe=""/usr/sbin/sshd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La ejecución de sshd como root sin restricciones implica un riesgo alto, ya que permite acceder a todas las funcionalidades del sistema desde una conexión remota.",7.57,phi3:mini
"type=CWD msg=audit(1779748055.696:394): cwd=""/""",INFO,"Una operación normal de cambiar el directorio actual a la raíz del sistema (cwd=""/"") que no presenta riesgos ni sospechas.",6.17,phi3:mini
"type=PATH msg=audit(1779748055.696:394): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Se registra una operación normal de lectura por parte del superusuario 'root' en el archivo '/etc/shadow', que contiene las configuraciones de inicio de sesión, indicando un acceso legítimo sin riesgo identificado.",8.18,phi3:mini
type=PROCTITLE msg=audit(1779748055.696:394): proctitle=2F7573722F7362696E2F73736864002D44002D52,BAJO,La entrada en el log muestra un proctitle que parece ser una firma común y no necesariamente indica ninguna acción maliciosa.,6.53,phi3:mini
"type=SYSCALL msg=audit(1779748076.428:480): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"La ejecución de sudo como un usuario no root (UID=0) es inusual y podría indicar una actividad maliciosa o incorrecta, especialmente dado que los comandos se esperían para ser ejecutados con privilegios elevados.",9.49,phi3:mini
"type=CWD msg=audit(1779748076.428:480): cwd=""/home/alumno""",BAJO,El cambio de directorio no representa un riesgo significativo ya que es una operación estándar y normal.,5.54,phi3:mini
"type=PATH msg=audit(1779748076.428:480): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,Acceso seguro al archivo /etc/shadow por el usuario root con permisos apropiados para su gestión.,5.84,phi3:mini
type=PROCTITLE msg=audit(1779748076.428:480): proctitle=7375646F006170742D67657400757064617465,INFO,"La comprobación de proctitle no indica riesgos. Es un campo comúnmente utilizado para identificar el proceso, que en este caso parece referirse a 'linux-7375646F006170742D676574' y por ende es esperable.",9.13,phi3:mini
"type=SYSCALL msg=audit(1779748078.316:482): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"Alumno utilizó sudo sin privilegios elevados, lo cual es inusual y puede indicar intento de acceso no autorizado o manipulación.",7.21,phi3:mini
"type=CWD msg=audit(1779748078.316:482): cwd=""/home/alumno""",INFO,El registro muestra el cambio de directorio sin indicadores anormales ni intentos maliciosos.,5.25,phi3:mini
"type=PATH msg=audit(1779748078.316:482): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"Actividad normal de auditoría para el archivo /etc/shadow, con privilegios elevados por parte del root user.",5.93,phi3:mini
type=PROCTITLE msg=audit(1779748078.316:482): proctitle=7375646F006170742D67657400757064617465,INFO,El registro indica que se capturó la secuencia de comandos ejecutados y no hay signo inmediato de actividad maliciosa.,6.22,phi3:mini
"type=SYSCALL msg=audit(1779748078.320:486): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f2d07f682c4 a2=80000 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El alumno intentó ejecutar sudo con privilegios root, lo cual es inusual y justifica una investigación más profunda sobre la autorización y los permisos del usuario.",7.94,phi3:mini
"type=CWD msg=audit(1779748078.320:486): cwd=""/home/alumno""",INFO,"La ejecución del comando cd indica que el usuario alumno está navegando por su directorio personal, lo cual es una acción normal y no plantea riesgos.",6.59,phi3:mini
"type=PATH msg=audit(1779748078.320:486): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",MEDIO,"El registro muestra una operación de lectura por parte del usuario 'root' en el archivo '/etc/shadow', que contiene contraseñas. Este tipo de acceso normalmente requiere control y monitoreo para asegurar la seguridad, aunque no indica directamente un intento malicioso.",9.79,phi3:mini
type=PROCTITLE msg=audit(1779748078.320:486): proctitle=7375646F006170742D67657400757064617465,INFO,"El log muestra el proctitle del proceso en ejecución, que es común y no indica ningún comportamiento sospechoso.",6.15,phi3:mini
"type=SYSCALL msg=audit(1779748215.588:543): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f0361be72c4 a2=80000 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"La ejecución de sudo como root por un usuario no administrativo (AUID) representa riesgos altos, posiblemente indicando una brecha en políticas de seguridad y la necesidad de revisar autorizaciones.",8.79,phi3:mini
"type=CWD msg=audit(1779748215.588:543): cwd=""/home/alumno""",BAJO,El cambio de directorio es un evento común y no representa por sí solo ningún riesgo específico.,5.57,phi3:mini
"type=PATH msg=audit(1779748215.588:543): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Auditoría en tiempo real muestra una conexión exitosa al archivo /etc/shadow, que contiene credenciales de usuarios. La elección directa del directorio es inusual y sugiere un comportamiento sospechoso.",8.5,phi3:mini
type=PROCTITLE msg=audit(1779748215.588:543): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFORMACIÓN,El proctitle mostrado parece un patrón común y no indica ninguna actividad sospechosa.,6.03,phi3:mini
"type=SYSCALL msg=audit(1779748378.332:566): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7fbfd6e072c4 a2=80000 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario alumno intentó ejecutar sudo sin saberlo, lo que indica falta de entendimiento sobre los permisos y podría llevar a actividades maliciosas.",7.84,phi3:mini
"type=CWD msg=audit(1779748378.332:566): cwd=""/home/alumno""",INFO,"El usuario alumno accedió a su directorio home, lo cual es una acción típica y segura.",5.57,phi3:mini
"type=PATH msg=audit(1779748378.332:566): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,Uso por parte del root para leer el archivo /etc/shadow es una acción normal y esperada sin indicar ningún comportamiento sospechoso.,6.68,phi3:mini
type=PROCTITLE msg=audit(1779748378.332:566): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,INFO,El registro representa un comando normal que no indica una acción maliciosa.,5.2,phi3:mini
"type=SYSCALL msg=audit(1779748378.344:581): arch=c000003e syscall=257 success=yes exit=10 a0=ffffff9c a1=561456717b00 a2=20902 a3=0 items=1 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La creación de un usuario con privilegios root ('uid=0') como alumno, indicado por 'useradd', representa una amenaza grave. Este acto normalmente no es necesario y sugiere potenigeria intención fraudulenta o error en los permisos.",9.59,phi3:mini
"type=CWD msg=audit(1779748378.344:581): cwd=""/home/alumno""",INFO,"La acción CWD no representa un riesgo para la seguridad, simplemente indica el cambio del directorio de trabajo al home directory del usuario 'alumno'.",6.68,phi3:mini
"type=PATH msg=audit(1779748378.344:581): item=0 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",INFO,"La auditoría muestra que el directorio /etc es accedido por root con permisos estándar (755), lo cual no indica ningún comportamiento anómalo.",7.2,phi3:mini
type=PROCTITLE msg=audit(1779748378.344:581): proctitle=75736572616464007573756172696F5F66616E7461736D61,INFO,"El log muestra el nombre del proceso (Linux) que ha iniciado, sin signos de anomalías o comportamientos inusuales.",6.08,phi3:mini
"type=SYSCALL msg=audit(1779748378.376:587): arch=c000003e syscall=82 success=yes exit=0 a0=7fff0e7037e0 a1=561456717b00 a2=7fff0e703750 a3=100 items=5 ppid=1420 pid=1421 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""useradd"" exe=""/usr/sbin/useradd"" subj=unconfined key=""shadow_access""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno ejecutó useradd con permisos de root, lo cual es una acción poten0rativa para crear usuarios administrativos sin autorización y podría indicar un intento sospechoso.",8.55,phi3:mini
"type=CWD msg=audit(1779748378.376:587): cwd=""/home/alumno""",INFO,"El log muestra la creación de un directorio en el home del alumno, que es una acción normal durante los experimentos o trabajos personales y no presenta riesgos significativos.",6.68,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,La operación de rutas se llevó a cabo con permisos elevados para el superusuario (uid root).,5.81,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La entrada muestra al superusuario root accediendo a la ruta /etc/, lo cual es una acción de bajo riesgo ya que los archivos en esa ubicación generalmente requieren privilegios elevados para ser modificados, y el registro indica permisos correctamente definidos (mode=040755).",9.43,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=2 name=""/etc/shadow+"" inode=1049984 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Se observa un intento de eliminación en la configuración del sistema mediante el archivo /etc/shadow con permisos restrictivos, indicativo de una posible operación maliciosa.",6.98,phi3:mini
"type=PATH msg=audit(1779748378.376:587): item=3 name=""/etc/shadow"" inode=1049465 dev=08:02 mode=0100640 ouid=0 ogid=42 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""shadow""",ALTO,"Auditoría del sistema detecta una operación DELETE en el archivo /etc/shadow por root, lo cual es inusual y representa un riesgo alto debido al poten0rcial acceso a contraseñas compartidas.",7.83,phi3:mini
