Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
type=PROCTITLE msg=audit(1779746681.796:262): proctitle=7375646F00617564697463746C002D6C,INFO,La modificación del título de proceso no es un evento inusual y se puede considerar una acción normal de gestión del sistema.,4.48,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.796:263): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,El proceso sudo ejecutó la función openat con permisos adecuados y no presentó errores de acceso,4.65,llama3.2:3b
"type=CWD msg=audit(1779746681.796:263): cwd=""/home/alumno""",BAJO,"El usuario se encuentra en una carpeta personal, lo cual no indica una amenaza inmediata.",4.37,llama3.2:3b
"type=PATH msg=audit(1779746681.796:263): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El archivo /etc/passwd es un archivo de configuración común y se espera que esté accesible por los usuarios con permisos adecuados.,4.84,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.796:263): proctitle=7375646F00617564697463746C002D6C,INFO,"El log indica que se ha detectado un cambio en el título del proceso, pero no proporciona información sobre la actividad sospechosa o los privilegios utilizados.",4.92,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:265): arch=c000003e syscall=257 success=yes exit=7 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,El usuario ,3.81,llama3.2:3b
"type=CWD msg=audit(1779746681.800:265): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio (CWD) a /home/alumno, lo cual es una acción común y normal.",4.54,llama3.2:3b
"type=PATH msg=audit(1779746681.800:265): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El archivo /etc/passwd se modificó por un proceso con permisos de lectura y escritura, lo cual es normal en entornos administrativos.",4.92,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:265): proctitle=7375646F00617564697463746C002D6C,BAJO,"El log muestra un cambio en el título del proceso, lo cual es normal, pero requiere monitoreo para detectar posibles ataques de inyección de procesos.",5.02,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:268): arch=c000003e syscall=257 success=yes exit=6 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario 'alumno' intentó ejecutar el comando 'sudo' con permisos elevados, lo cual es inusual y requiere monitoreo para detectar posibles intentos de acceso no autorizado.",5.76,llama3.2:3b
"type=CWD msg=audit(1779746681.800:268): cwd=""/home/alumno""",BAJO,"El usuario cambió de directorio a /home/alumno, lo cual es normal y no indica un riesgo en sí mismo.",4.61,llama3.2:3b
"type=PATH msg=audit(1779746681.800:268): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd es un archivo de configuración común y no tiene impacto directo en la seguridad del sistema, aunque requiere monitoreo para detectar cambios inusuales.",5.29,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:268): proctitle=7375646F00617564697463746C002D6C,BAJO,"La modificación del título de proceso no es una actividad sospechosa por sí sola, pero requiere monitoreo para detectar posibles ataques de Phishing.",4.96,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:270): arch=c000003e syscall=257 success=yes exit=8 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"El usuario realizó un intento de acceso a un archivo crítico (/etc/shadow) utilizando el comando sudo, lo que aumenta la sensibilidad del evento debido al uso excesivo de privilegios.",5.81,llama3.2:3b
"type=CWD msg=audit(1779746681.800:270): cwd=""/home/alumno""",BAJO,"El usuario está accediendo al directorio home, lo cual es normal en tareas de usuario, pero requiere monitoreo para evitar accesos no autorizados.",4.98,llama3.2:3b
"type=PATH msg=audit(1779746681.800:270): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El archivo /etc/passwd es un archivo de configuración normal y está dentro del alcance de los permisos del usuario root.,4.64,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:270): proctitle=7375646F00617564697463746C002D6C,INFO,"Un cambio en el título de proceso no indica un riesgo significativo, ya que puede ser parte de una actividad legítima.",4.48,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:271): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,La ejecución de un comando con permisos elevados (sudo) es normal y se espera en tareas administrativas.,4.69,llama3.2:3b
"type=CWD msg=audit(1779746681.800:271): cwd=""/home/alumno""",INFO,"El usuario ejecutó una operación de cambio de directorio (/home/alumno), lo cual es normal en el flujo de trabajo.",4.68,llama3.2:3b
"type=PATH msg=audit(1779746681.800:271): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se detectó un cambio en el acceso al archivo /etc/passwd, pero es un archivo de configuración común y su modificación es normal.",4.82,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:271): proctitle=7375646F00617564697463746C002D6C,BAJO,"El archivo de ejecución (proctitle) no parece mostrar datos sensible, es posible que se trate de un proceso administrativo normal.",4.64,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:273): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El uso de sudo para ejecutar un comando de administración sin una autenticacion previa, puede ser peligroso si el sistema no tiene las medidas de seguridad adecuadas.",5.41,llama3.2:3b
"type=CWD msg=audit(1779746681.800:273): cwd=""/home/alumno""",INFO,"El usuario cambió de directorio, lo cual es normal en una sesión de trabajo.",4.15,llama3.2:3b
"type=PATH msg=audit(1779746681.800:273): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El acceso al archivo /etc/passwd es normal en tareas administrativas y de configuración del sistema, siempre que se ejecute con permisos adecuados.",4.98,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:273): proctitle=7375646F00617564697463746C002D6C,BAJO,El uso de un nombre de usuario con caracteres especiales en el título del proceso puede ser indicativo de una acción no normal o sospechosa.,4.74,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:274): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso ""sudo"" ha sido ejecutado por un usuario no administrativo, lo cual puede indicar un error en la configuración de los grupos o permisos.",5.17,llama3.2:3b
"type=CWD msg=audit(1779746681.800:274): cwd=""/home/alumno""",INFO,"El usuario está en un directorio personal, lo cual es normal y no indica un intento de acceso no autorizado.",4.47,llama3.2:3b
"type=PATH msg=audit(1779746681.800:274): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se detecta un cambio en el acceso al archivo /etc/passwd, pero no hay evidencia de intento de modificación o lectura fallida.",4.82,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:274): proctitle=7375646F00617564697463746C002D6C,INFO,"El log muestra una modificación del título de proceso, lo cual es normal en el sistema.",4.1,llama3.2:3b
"type=SYSCALL msg=audit(1779746681.800:275): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El comando sudo fue ejecutado, lo cual es normal en situaciones de administración, pero requiere monitoreo para asegurarse de que los cambios de contraseña se realicen correctamente.",5.51,llama3.2:3b
"type=CWD msg=audit(1779746681.800:275): cwd=""/home/alumno""",INFO,"El cambio de directorio (CWD) indica un evento normal en el sistema, ya que se está cambiando la ubicación del usuario.",4.67,llama3.2:3b
"type=PATH msg=audit(1779746681.800:275): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El cambio de permisos en /etc/passwd es normal y se puede considerar parte del funcionamiento del sistema.,4.49,llama3.2:3b
type=PROCTITLE msg=audit(1779746681.800:275): proctitle=7375646F00617564697463746C002D6C,BAJO,"El proceso no ejecuta una título de proceso normal, lo cual puede indicar un error en la configuración del sistema o un ataque de inyección de código.",4.9,llama3.2:3b
"type=SYSCALL msg=audit(1779746897.044:281): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffd34db0772 a2=0 a3=0 items=1 ppid=952 pid=1256 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""cat"" exe=""/usr/bin/cat"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""alumno"" SUID=""alumno"" FSUID=""alumno"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",BAJO,"El sistema detecta un intento de acceso a un archivo con permisos rígidos (/usr/bin/cat) por parte de un usuario no administrativo (AUID='alumno'), lo cual puede indicar una falta de conocimiento en la seguridad de los sistemas.",6.24,llama3.2:3b
"type=CWD msg=audit(1779746897.044:281): cwd=""/home/alumno""",BAJO,"El usuario está actualizando su directorio de trabajo, lo cual es normal en operaciones de usuario.",4.33,llama3.2:3b
"type=PATH msg=audit(1779746897.044:281): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/passwd es un archivo de configuración común y no contiene información sensible, por lo que no requiere un gran nivel de atención.",4.83,llama3.2:3b
type=PROCTITLE msg=audit(1779746897.044:281): proctitle=636174002F6574632F706173737764,BAJO,"El usuario ejecutó un comando con un título de proceso alterado, lo cual puede indicar una modificación no autorizada en el sistema.",4.66,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:283): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El proceso systemd-tmpfile intentó abrir un archivo temporal en modo seguro, lo cual es común y normal en sistemas Linux.",4.86,llama3.2:3b
"type=CWD msg=audit(1779747001.360:283): cwd=""/""",INFO,"El usuario cambió al directorio raíz de la unidad de datos, lo cual es una acción común y normal.",4.51,llama3.2:3b
"type=PATH msg=audit(1779747001.360:283): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"La actualización del archivo /etc/passwd no parece ser un evento sospechoso, ya que se encuentra en una zona común de la administración y es una operación normal.",5.25,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:283): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El cambio del título de proceso no indica un intento específico de inyección de código o seguridad, pero requiere monitoreo de actividades de sistema para detectar posibles anormalidades.",5.21,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:284): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El sistema logró leer el archivo /etc/shadow con permisos de lectura, lo cual es normal en tareas administrativas, pero requiere monitoreo para garantizar la seguridad.",5.52,llama3.2:3b
"type=CWD msg=audit(1779747001.360:284): cwd=""/""",BAJO,"El sistema está permitiendo que un proceso ejecute scripts en el directorio raiz (/), lo cual es normal, pero requiere monitoreo para evitar posibles riesgos de inyección de código.",5.46,llama3.2:3b
"type=PATH msg=audit(1779747001.360:284): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El proceso de lectura del archivo /etc/passwd es normal en un sistema administrativo, pero requiere monitoreo para asegurarse de que no se estén modificando los datos de usuarios.",5.4,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:284): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,La ejecución de un comando con un título de proceso no revela información crítica de seguridad.,4.24,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:285): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El usuario root intentó leer un archivo con permisos de lectura (exit=5), lo cual es normal en tareas administrativas, pero requiere monitoreo.",5.36,llama3.2:3b
"type=CWD msg=audit(1779747001.360:285): cwd=""/""",BAJO,"La función cdw (cambiar directorio) con el camino / indica que el usuario cambió su ubicación a la raíz del sistema, lo cual es común y no indica un intento de exploración o ataque.",5.68,llama3.2:3b
"type=PATH msg=audit(1779747001.360:285): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Cambios en los permisos del archivo /etc/passwd, pero no es un indicio de actividad sospechosa.",4.6,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:285): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El usuario ejecutó un comando con un título de proceso alterado, lo cual puede indicar una modificación no autorizada del sistema.",4.65,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:286): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema está utilizando el comando systemd-tmpfiles para la gestión de archivos temporales, lo cual es normal y no requiere especial atención.",5.09,llama3.2:3b
"type=CWD msg=audit(1779747001.360:286): cwd=""/""",INFO,"El usuario cambió su directorio de trabajo a '/' que es el directorio raíz, una acción común y segura.",4.7,llama3.2:3b
"type=PATH msg=audit(1779747001.360:286): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado a un archivo crítico (/etc/passwd) con permisos de lectura (0100644), posible intento de acceso no autorizado.",5.11,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:286): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El usuario ejecutó una comando con título de proceso alterado, lo cual puede indicar un intento de evasión de seguridad.",4.83,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:287): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El sistema ejecutó el comando systemd-tmpfile con privilegios de root, lo cual es normal en tareas administrativas.",5.03,llama3.2:3b
"type=CWD msg=audit(1779747001.360:287): cwd=""/""",BAJO,"El usuario está cambiando directorios a la raíz del sistema, lo cual es normal en tareas administrativas.",4.5,llama3.2:3b
"type=PATH msg=audit(1779747001.360:287): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El usuario tiene acceso a un archivo crítico (/etc/passwd) pero con permisos restrictivos (mode=0100644), lo cual es normal en entornos seguros.",5.25,llama3.2:3b
type=PROCTITLE msg=audit(1779747001.360:287): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"El log indica un cambio de título del proceso, lo cual es común en sistemas Linux, pero requiere monitoreo para detectar cualquier actividad anormal.",4.85,llama3.2:3b
"type=SYSCALL msg=audit(1779747001.360:288): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"El sistema está ejecutando un servicio de archivos temporales (systemd-tmpfiles) con acceso root, lo cual es común en sistemas Linux.",5.1,llama3.2:3b
"type=CWD msg=audit(1779747001.360:288): cwd=""/""",INFO,La ejecución del comando en el directorio raíz es normal para las tareas de administración.,4.39,llama3.2:3b
