Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=SYSCALL msg=audit(1779747406.356:301): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbab04c9f1e a2=0 a3=0 items=1 ppid=952 pid=1276 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El anonimato del usuario y la ejecución de sudo sugieren preocupación, pero falta información para confirmar mal uso.",6.98,phi3:mini
"type=CWD msg=audit(1779747406.356:301): cwd=""/home/alumno""",INFO,"El registro muestra que el usuario alumno accedió a su directorio personal, lo cual es una acción común y no representa riesgo.",6.3,phi3:mini
"type=PATH msg=audit(1779747406.356:301): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"El acceso a /etc/sudoers por el UID root es común para la ejecución de comandos privilegiados, pero no justifica su propia existencia y debe ser revisado si se encuentra activamente utilizando.",8.34,phi3:mini
type=PROCTITLE msg=audit(1779747406.356:301): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D726177,INFORMACIÓN,"Proctitle proporciona el proceso en ejecución; no indica ninguna acción ilegal, pero puede ser útil para rastrear actividades sospechosas.",7.37,phi3:mini
"type=SYSCALL msg=audit(1779747428.852:335): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4d319bcf1e a2=0 a3=0 items=1 ppid=952 pid=1284 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"Se observa el intento de ejecución sudo por parte del usuario alumno, con permisos elevados pero sin especificar la acción que se llevará a cabo. Esto podría indicar una posible explotación si este acceso no está justificado para las tareas programadas.",10.65,phi3:mini
"type=CWD msg=audit(1779747428.852:335): cwd=""/home/alumno""",BAJO,"El cambio de directorio no representa un riesgo por sí mismo, pero puede ser relevante si se altera el lugar donde los archivos sensibles están situados.",6.48,phi3:mini
"type=PATH msg=audit(1779747428.852:335): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El audit log muestra una operación normal por parte del usuario root en el archivo /etc/sudoers, no hay actividad sospechosa a considerar.",6.96,phi3:mini
type=PROCTITLE msg=audit(1779747428.852:335): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,ALTO,"La consulta del proctitle indica intentos de acceso a nombres o direcciones IP, lo cual sugiere posibles actividades maliciosas como exploración.",7.05,phi3:mini
"type=SYSCALL msg=audit(1779747500.144:354): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f8331618f1e a2=0 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El comando sudo que requiere confirmación sugiere un posible acceso no autorizado, especialmente dado el EUID ('daemon') y SGID ('alumno'), lo cual podría significar intento de uso malicioso con privilegios root.",9.34,phi3:mini
"type=CWD msg=audit(1779747500.144:354): cwd=""/home/alumno""",INFO,"El usuario 'alumno' movió su directorio personal, lo cual es una actividad estándar y no representa un riesgo de seguridad.",6.29,phi3:mini
"type=PATH msg=audit(1779747500.144:354): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El auditd registró una referencia estándar a /etc/sudoers, permitiendo la configuración de permisos Sudo con el usuario root sin indicaciones inusuales.",7.29,phi3:mini
type=PROCTITLE msg=audit(1779747500.144:354): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,INFO,"No hay riesgos detectables, ya que se muestran los comandos de un administrador ejecutando proctitle con permisos adecuados.",6.48,phi3:mini
"type=SYSCALL msg=audit(1779748076.424:478): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f2d079d9f1e a2=0 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El anonimato de la identidad al usar sudo para ejecutar comandos con permisos elevados (uid=0) es inusual y sugiere mal uso, asumiendo que el usuario no tiene un requerimiento documentado o una práctica habitual.",9.67,phi3:mini
"type=CWD msg=audit(1779748076.424:478): cwd=""/home/alumno""",INFO,"Usuario alumno se movió por la carpeta de home, una acción común que no representa riesgo.",5.71,phi3:mini
"type=PATH msg=audit(1779748076.424:478): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Auditoría normal sin indicar ningún comportamiento inusual.,5.07,phi3:mini
type=PROCTITLE msg=audit(1779748076.424:478): proctitle=7375646F006170742D67657400757064617465,INFO,"El auditd log muestra una consulta de título del proceso normal para un sistema Unix, sin señales anormales.",5.86,phi3:mini
"type=SYSCALL msg=audit(1779748215.584:541): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f0361658f1e a2=0 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El archivo /etc/sudoers ha sido modificado por un usuario con ID 'alumno', lo cual es inesperado y podría indicar intentos de cambiar los permisos o acceso, una conducta altamente sospechosa.",9.21,phi3:mini
"type=CWD msg=audit(1779748215.584:541): cwd=""/home/alumno""",INFO,"Usuario cambió de directorio a /home/alumno, lo cual es una acción normal y no presenta riesgos significativos.",6.02,phi3:mini
"type=PATH msg=audit(1779748215.584:541): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registra un acceso normal al archivo sudoers por el usuario root, lo cual es esperado para cambios en los permisos y no indica ningún riesgo.",7.05,phi3:mini
type=PROCTITLE msg=audit(1779748215.584:541): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,INFO,"La entrada proporciona información sobre el proceso titulo, que podría indicar la actividad de un administrador local realizando auditorías y no representa riesgos inherentes.",6.9,phi3:mini
"type=SYSCALL msg=audit(1779748378.328:564): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbfd6878f1e a2=0 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El alumnado ejecutó sudo, pero como 'uid=0' y 'euid=root', indica una posible configuración incorrecta que puede permitir acciones con privilegios root sin autenticidad adecuada.",8.47,phi3:mini
"type=CWD msg=audit(1779748378.328:564): cwd=""/home/alumno""",INFO,"El usuario alumno cambió su directorio de trabajo a /home, lo cual es un cambio común y no presenta riesgos inmediatos.",6.16,phi3:mini
"type=PATH msg=audit(1779748378.328:564): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"La entrada muestra a un usuario root ejecutando audit para ver la propiedad de /etc/sudoers, lo cual es una acción permitida y normal.",6.95,phi3:mini
type=PROCTITLE msg=audit(1779748378.328:564): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,BAJO,"El texto 'proctitle' parece ser un intento de análisis del título del proceso, lo cual es típico para los ciberataques y podría indicar que el sistema está siendo monitoreado por una herramienta externa.",8.34,phi3:mini
"type=SYSCALL msg=audit(1779748594.352:600): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f89189a7f1e a2=0 a3=0 items=1 ppid=1371 pid=1432 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"Intento de ejecución con sudo por un usuario que no es root, lo cual se considera riesgoso y puede indicar una táctica maliciosa para obtener privilegios elevados.",8.32,phi3:mini
"type=CWD msg=audit(1779748594.352:600): cwd=""/home/alumno""",INFO,"El usuario alumno cambió de directorio normalmente, lo cual no representa un riesgo.",5.36,phi3:mini
"type=PATH msg=audit(1779748594.352:600): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/sudoers contiene configuraciones básicas de sudo y es un punto común para verificar los permisos, que aquí se encuentran bien establecidos.",7.25,phi3:mini
type=PROCTITLE msg=audit(1779748594.352:600): proctitle=7375646F006175736561726368002D6B00726F6F745F636F6D6D616E6473002D2D726177,MEDIO,"El log muestra cambios en el proctitle, lo que podría indicar intento de esconder la ejecución de un proceso. Requiere una investigación adicional para confirmar si se trata de malas prácticas o simplemente configuración personalizada.",8.77,phi3:mini
"type=SYSCALL msg=audit(1779748683.224:620): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fcbd2946f1e a2=0 a3=0 items=1 ppid=1371 pid=1444 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"El log muestra a un usuario alumno ejecutando sudo, lo cual es normal si está en una cuenta especializada y con los permisos adecuados. No se observan indicadores claros de actividad maliciosa.",8.68,phi3:mini
"type=CWD msg=audit(1779748683.224:620): cwd=""/home/alumno""",INFO,"El usuario alumni cambió su directorio de trabajo a /home/alumno, lo cual es una acción típica y no representa un riesgo para la seguridad.",6.84,phi3:mini
"type=PATH msg=audit(1779748683.224:620): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Usuario root accedió legalmente a /etc/sudoers para gestionar permisos, y no indica una amenaza.",6.23,phi3:mini
type=PROCTITLE msg=audit(1779748683.224:620): proctitle=7375646F0076697375646F,INFO,"El log indica que el título del proceso es 'linux' o sistema operativo, lo cual no representa riesgo.",5.71,phi3:mini
"type=SYSCALL msg=audit(1779748683.244:635): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=55e7e4f5f490 a2=42 a3=120 items=2 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Visudo se ejecutó por 'alumno', el cual es normalmente un usuario con permisos elevados, y hay cambios en los archivos sudoers que podrían indicar actualizaciones o configuraciones de seguridad.",9.11,phi3:mini
"type=CWD msg=audit(1779748683.244:635): cwd=""/home/alumno""",INFO,El log muestra el cambio de directorio hacia '/home/alumno' sin indicación de actividades sospechosas o acciones inadecuadas.,6.33,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra la operación normal de 'ls' por el usuario root, sin indicar ningún comportamiento anómalo.",6.14,phi3:mini
"type=PATH msg=audit(1779748683.244:635): item=1 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra que el usuario root escribió correctamente en /etc/sudoers, lo cual es normal y está dentro de los privilegios esperados del usuario root.",6.94,phi3:mini
"type=PROCTITLE msg=audit(1779748683.244:635): proctitle=""visudo""",INFO,La ejecución de visudo se encuentra dentro del log y es una tarea administrativa normal.,5.39,phi3:mini
"type=SYSCALL msg=audit(1779748697.244:640): arch=c000003e syscall=82 success=yes exit=0 a0=55e7e4f6b170 a1=55e7e4f5f490 a2=0 a3=55e7e4f6dc60 items=5 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Un usuario no autorizado (AUID='alumno') intentó modificar archivos sudoers con permisos root, lo que sugiere un posible esquema de seguridad comprometido.",8.26,phi3:mini
"type=CWD msg=audit(1779748697.244:640): cwd=""/home/alumno""",INFO,"El log muestra la transición del contexto al directorio de trabajo '/home/alumno', lo cual es una operación común y sin riesgos asociados.",6.53,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Acceso a directorio /etc/, administrativo para usuario root, sin indicaciones de comportamiento inusual.",5.74,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"La escritura con permisos de propietario y grupo se realiza por el root, lo cual es normal para mantenimiento o configuración del sistema.",6.56,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=2 name=""/etc/sudoers.tmp"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Se detectó una operación de borrado en el archivo /etc/sudoers.tmp, que es crucial para las configuraciones del sistema y se puede ser un intento peligroso si este archivo no está debidamente protegido.",8.23,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=3 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Modificación o eliminación del archivo /etc/sudoers por el superusuario (uid=0) indica una actividad inusual que puede ser normal si se realiza con permiso adecuado, pero requiere vigilancia para asegurar su integridad.",8.75,phi3:mini
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Creación del archivo /etc/sudoers por el usuario root con permisos de ejecución y escritura es una acción normal para la configura_futuro de sudo, pero debe ser monitoreada.",7.71,phi3:mini
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",MEDIO,"El uso de visudo indica medidas de seguridad para el comando sudo, lo que sugiere conocimiento y prudencia por parte del usuario. No obstante, no hay evidencia directa de malicia en este solo log.",7.95,phi3:mini
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"Usuario alumno utilizó sudo para ejecutar una operación que requiere privilegios root, lo cual es normal pero si este usuario está haciendo cambios en archivos críticos como /etc/sudoers o modificando permisos con gedit podría indicarse un riesgo.",10.29,phi3:mini
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",BAJO,"Un cambio de directorio es una acción común y normal, no indica necesariamente un comportamiento anómalo.",5.89,phi3:mini
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Auditoría normal de un archivo que no requiere privilegios para ser leído ni editado, y es propietario del root.",6.38,phi3:mini
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,INFO,"El log muestra el título del proceso 'procTITLE' que indica la ejecución de un script o programa en /etc/shadow. Este comportamiento no plantea riesgos inmediatos, ya que los scripts pueden ser legítimos y estar relacionados con configuraciones.",8.56,phi3:mini
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Se intentó ejecutar el comando touch bajo su propio ID como root, lo que es indica un riesgo elevado para la seguridad al no requerir de sudo para tales acciones.",8.07,phi3:mini
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",INFO,"Se cambió el directorio de trabajo a /home/alumno, lo cual es una acción común y no representa un riesgo para la seguridad.",6.44,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"La escritura al archivo /etc/ está restringida y se permite solo la lectura con derechos de root. Esto es normal para el directorio raíz, requiriendo monitoreo.",7.5,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El registro muestra al usuario root leyendo el archivo /etc/sudoers, lo cual es una acción normal y requiere supervisión.",6.66,phi3:mini
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,BAJO,"El registro muestra una traza del proctitle de un proceso ejecutando 'sudo somescript.sh'. Aunque sudo es normal, se debe monitorear para asegurarse que no hay intentos inadecuados o sospechosos.",8.35,phi3:mini
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario alumno intentó ejecutar sudo sin ser root, lo que indica un riesgo elevado de acceso no autorizado o mal uso.",7.77,phi3:mini
"type=CWD msg=audit(1779749040.404:667): cwd=""/home/alumno""",INFO,"El usuario alumno ha cambiado de directorio, lo cual es una acción habitual y no representa un riesgo para la seguridad.",6.26,phi3:mini
