Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=CWD msg=audit(1779746681.800:268): cwd=""/home/alumno""",MEDIO,"El registro de cambio de directorio (CWD) podría indicar la intención del usuario alumni de explorar el sistema, pero dado que es un acceso normal dentro de su propio directorio y no hay evidencia adicional de actividades maliciosas.",8.66,phi3:mini
"type=PATH msg=audit(1779746681.800:268): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El log muestra una operación normal de visita a /etc/passwd por el usuario root.,5.67,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:268): proctitle=7375646F00617564697463746C002D6C,INFO,La entrada solo indica el nombre de la proceso (proctitle) y no muestra actividad sospechosa o riesgosos.,6.27,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:270): arch=c000003e syscall=257 success=yes exit=8 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=1000 euid=0 suid=0 fsuid=0 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",ALTO,"La auditoría indica un intento de uso del comando sudo por parte no autorizada, con el cambio inesperado de los grupos y usuarios alumnos a root; esto podría indicar una amenaza grave.",8.76,phi3:mini
"type=CWD msg=audit(1779746681.800:270): cwd=""/home/alumno""",INFO,"El registro muestra un cambio en el directorio de trabajo, lo cual es esperado y no indica ningún comportamiento sospechoso.",6.18,phi3:mini
"type=PATH msg=audit(1779746681.800:270): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El registro muestra una operación normal de lectura por parte del superusuario 'root' para acceder al archivo /etc/passwd sin indicar ningún comportamiento anómalo.,7.42,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:270): proctitle=7375646F00617564697463746C002D6C,INFO,"El log muestra un cambio en el título del proceso (proctitle) que es común y normal al iniciar o cambiar de tareas, sin indicar ningún comportamiento sospechoso.",7.4,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:271): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"La ejecución de sudo como root (euid y suid) para realizar cambios en archivos sensibles, a pesar del uso normalizado por UID 'alumno', indica un alto riesgo ya que puede ser una violación directa de la seguridad.",9.52,phi3:mini
"type=CWD msg=audit(1779746681.800:271): cwd=""/home/alumno""",INFO,El cambio de directorio a '/home/alumno' es una acción normal y no indica ningún riesgo directo para la seguridad.,6.27,phi3:mini
"type=PATH msg=audit(1779746681.800:271): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registra un acceso legítimo al archivo /etc/passwd por el usuario root, sin indicar ninguna actividad inusual.",6.7,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:271): proctitle=7375646F00617564697463746C002D6C,MEDIO,"Procesos con nombres de título no descriptivos y posiblemente maliciosos, como '7375646F00...', requieren investigación adicional.",6.96,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:273): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El usuario alumno intentó usar sudo con el propósito de cambiar permisos, lo cual es riesgoso ya que implica alterar la seguridad del sistema.",7.99,phi3:mini
"type=CWD msg=audit(1779746681.800:273): cwd=""/home/alumno""",BAJO,"El usuario alumno está accediendo a su directorio personal, que es una acción normal en el uso del sistema.",5.98,phi3:mini
"type=PATH msg=audit(1779746681.800:273): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registró un acceso normal a /etc/passwd por el usuario root, lo cual es esperado en la operación de sistema y no indica riesgos.",6.94,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:273): proctitle=7375646F00617564697463746C002D6C,INFO,"No hay actividad maliciosa detectada, solo se observa que un proceso finaliza su ejecución con el proctitle correspondiente.",6.15,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:274): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"El alumno utilizó sudo sin argumentos para intentar operaciones de sistema, lo que podría ser una señal sospechosa y representa un alto riesgo potencial debido a la naturaleza privilegiada del comando.",8.95,phi3:mini
"type=CWD msg=audit(1779746681.800:274): cwd=""/home/alumno""",MEDIO,"El intento de cambiar el directorio puede ser una tarea legítima, pero si un usuario no perteneciente a los grupos con derechos para acceder al área del archivo fuente (/) es lo que motiva preocupación.",8.1,phi3:mini
"type=PATH msg=audit(1779746681.800:274): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,El registro muestra un acceso normal al archivo passwd como root sin indicar una actividad sospechosa.,6.3,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:274): proctitle=7375646F00617564697463746C002D6C,INFO,"El auditor log inspeccionó un intento de cambiar el título del proceso, que no es inherentemente malicioso y puede ser parte del diagnóstico o monitoreo por parte del administrador.",7.54,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:275): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,Autorización con sudo de un usuario no administrativo (alumno) para cambiar archivos del sistema root podría indicar una posible falsificación de credenciales o mal uso.,8.02,phi3:mini
"type=CWD msg=audit(1779746681.800:275): cwd=""/home/alumno""",INFO,"El intento de cambiar directorio a '/home/alumno' no presenta riesgos inmediatos, suponiendo que el alumno sea un usuario autenticado.",6.82,phi3:mini
"type=PATH msg=audit(1779746681.800:275): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registra un intento legítimo de acceso al archivo /etc/passwd por el usuario root, que es normal y esperado en la operación del sistema.",7.1,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:275): proctitle=7375646F00617564697463746C002D6C,INFO,"El log indica que se registró el título del proceso, lo cual es parte estándar y seguro de auditd. No representa riesgo.",6.46,phi3:mini
"type=SYSCALL msg=audit(1779746897.044:281): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffd34db0772 a2=0 a3=0 items=1 ppid=952 pid=1256 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""cat"" exe=""/usr/bin/cat"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""alumno"" SUID=""alumno"" FSUID=""alumno"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",MEDIO,"La salida del sistema mostrada indica que al 'alumno' se le permitió acceder a una API de cambio de contraseña, lo cual es inusual y puede sugerir la búsqueda de información sensible.",9.17,phi3:mini
"type=CWD msg=audit(1779746897.044:281): cwd=""/home/alumno""",INFO,El cambio de directorio en la ubicación personal del alumno es una acción común y no presenta un riesgo significativo.,5.95,phi3:mini
"type=PATH msg=audit(1779746897.044:281): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Se registró la lectura normal del archivo /etc/passwd por el usuario root con permisos adecuados, no presentando riesgos evidentes.",6.9,phi3:mini
type=PROCTITLE msg=audit(1779746897.044:281): proctitle=636174002F6574632F706173737764,MEDIO,"Se observa una referencia a un archivo concreto en el proctitle, lo cual puede ser indicativo de que la sesión actual podría estar realizando operaciones específsicas o explorando sistemas, pero no hay evidencia clara para asumir actividades maliciosas sin más contexto.",9.49,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:283): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El comando systemd-tmpfile se ejecutó como root, lo cual es aceptable para la configuración de directorios temporales. Sin embargo, sin un contexto adicional del contenido y propósito de los archivos involucrados, no podemos descartar completamente el riesgo.",10.42,phi3:mini
"type=CWD msg=audit(1779747001.360:283): cwd=""/""",INFO,"El cambio de directorio fue exitoso y se movió a la raíz (cwd='/'), que es una acción normal al principio del servicio.",6.36,phi3:mini
"type=PATH msg=audit(1779747001.360:283): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"Modificación de un archivo bien conocido como el passthumb, normalmente no es necesaria para la mayoría de las operaciones y debe ser monitorizada cuidadosamente.",7.19,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:283): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,INFO,"Proctitle común y corriente, indicando la identidad del proceso con nombre 'sudorecovery'.",5.96,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:284): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"La ejecución del comando systemd-tmpfile con un usuario root y permisos elevados es normal, pero requiere chequeo rutinario para prevenir ataques como el privilege escalation.",8.8,phi3:mini
"type=CWD msg=audit(1779747001.360:284): cwd=""/""",INFO,El cambio de directorio al directorio raíz es común durante el uso normal del sistema y no representa un riesgo.,5.7,phi3:mini
"type=PATH msg=audit(1779747001.360:284): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El sistema lee el archivo /etc/passwd, que contiene información de inicio de sesión pero no representa un riesgo por solo tener esta operación.",7.01,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:284): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,MEDIO,"Un titular de proceso inusualmente largo (incluye 'MDS') en la secuencia del título puede indicar un intento malicioso de ocultar operaciones, aunque no hay indicios directos de actividad anómalas.",8.44,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:285): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,"La ejecución del sistemad-tmpfile con privilegios de root no es inusual, pero no indica ninguna actividad sospechosa sin más contexto.",7.83,phi3:mini
"type=CWD msg=audit(1779747001.360:285): cwd=""/""",INFO,"El usuario se cambió al directorio raíz, lo cual es normal para algunas operaciones y no indica ningún riesgo sin contexto adicional.",6.26,phi3:mini
"type=PATH msg=audit(1779747001.360:285): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",MEDIO,"La entrada en el registro de auditoría indica un acceso correcto al archivo /etc/passwd con permisos adecuados para 'root', lo cual es normal, pero la frecuen02:46.360 puede ser inusual y requiere monitoreo por parte del administrador.",10.1,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:285): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,INFO,No hay actividades sospechosas en este log.,4.81,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:286): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",INFO,La ejecución de systemd-tmpfile es una tarea administrativa estándar para manejar archivos temporales y no presenta un riesgo significativo.,7.37,phi3:mini
"type=CWD msg=audit(1779747001.360:286): cwd=""/""",INFO,"El log muestra un cambio de directorio al sistema root, lo cual es normal y típicamente no representa riesgos para la seguridad.",6.24,phi3:mini
"type=PATH msg=audit(1779747001.360:286): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"No hay comportamiento anómalo observado en el registro, indicando que la operación es típica y segura.",6.24,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:286): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,"La entrada proctitle muestra el nombre del directorio /etc, lo cual es normal para cualquier proceso. No indica ninguna actividad inusual.",6.73,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:287): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"El sistemad-tmpfiles tiene permisos para modificar archivos en tmpfs, lo que es normal; sin embargo, la falta de monitoreo sobre qué cambios está realizando incrementa el riesgo.",8.66,phi3:mini
"type=CWD msg=audit(1779747001.360:287): cwd=""/""",BAJO,"El log muestra una transición al directorio raíz '/', lo cual es común y normal en el manejo de permisos, pero debe vigilarse para asegurar que las operaciones son legítimas.",8.11,phi3:mini
"type=PATH msg=audit(1779747001.360:287): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Audit log indica un acceso normal al archivo /etc/passwd por el usuario root, sin indicar ningún comportamiento sospechoso.",6.94,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:287): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,INFO,Un intento de procesamiento del título (proctitle) que parece destinado a la exploración es normal y no indica actividad maliciosa.,6.52,phi3:mini
