Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Actividad administrativa normal: root creó el archivo /etc/sudoers sin errores ni intentos de acceso no autorizado.,6.2,phi3:mini
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",MEDIO,"La ejecución de visudo es normal para validar las modificaciones en el archivo, aunque la auditoría podría indicar una revisión por parte extraña o no autorizada.",6.77,phi3:mini
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",MEDIO,"Intento de uso del comando sudo por un AUID no administrativo y bajo condiciones inusuales (euid=daemon, suid=root) que podrían ser indicativos de acceso sospechoso.",8.6,phi3:mini
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",INFO,"El log muestra un cambio de directorio normal en el sistema, sin indicación alguna sobre acciones poten0mientes maliciosas.",5.98,phi3:mini
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Audit log revela la existencia de un archivo con permisos estrictamente por parte del root, lo cual es esperado para este tipo de archivos en Linux.",6.98,phi3:mini
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,INFO,No se encontraron actividades inusuales que representen un riesgo.,5.03,phi3:mini
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Un usuario no perteneciente al grupo 'alumno' se registró en el registro sudoers y utilizó la superestructura de privilegios para modificar archivos como si fuera root, lo que representa un riesgo elevado.",8.97,phi3:mini
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",BAJO,El cambio de directorio para /home/alumno es un comportamiento normal y no representa riesgos significativos por sí solo.,6.08,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El registro muestra un acceso normal por parte del usuario root al directorio /etc/, que contiene archivos de configuración importantes pero no indica ningún comportamiento sospechoso.",7.23,phi3:mini
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,La secuencia normal de audit log registra el acceso al archivo /etc/sudoers sin errores ni sospechas. La entrada del usuario 'root' para esta operación es esperable y no presenta riesgos.,8.0,phi3:mini
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,INFO,"El registro muestra el nombre de usuario 'user' intentando ejecutar un programa, lo cual es una acción común y no representa riesgos inmediatos.",6.84,phi3:mini
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El comando sudo permite al usuario, que tiene privilegios root y ejecutándose como daemon (UID=0 euid=daemon), realizar comandos con elevada autoridad. Dado el uso inusual de UIDs no administrativos para acciones propiamente del sistemaaunque la intención específica puede ser desconocida, esto representa un alto riesgo y debe ser estrictamente controlado.",12.16,phi3:mini
"type=CWD msg=audit(1779749040.404:667): cwd=""/home/alumno""",INFO,"El registro indica que se cambió el directorio de trabajo al usuario 'alumno', lo cual es una operación normal y no presenta un riesgo significativo por sí sola.",6.8,phi3:mini
