Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
type=PROCTITLE msg=audit(1779747428.852:335): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D666F726D6174006A736F6E,BAJO,"El log indica un cambio en el título de proceso, lo cual es normal en sistemas operativos.",4.28,llama3.2:3b
"type=SYSCALL msg=audit(1779747500.144:354): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f8331618f1e a2=0 a3=0 items=1 ppid=952 pid=1287 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El sistema ha emitido un mensaje de error de intento fallido de lectura, pero el comando sudo está configurado para ejecutarse con permisos elevados y no es necesariamente una vulnerabilidad.",5.67,llama3.2:3b
"type=CWD msg=audit(1779747500.144:354): cwd=""/home/alumno""",BAJO,"El usuario cambió el directorio actual (/home/alumno), lo cual es una operación común en tareas de mantenimiento, pero requiere monitoreo para asegurarse de que no esté intentando acceder a directorios inadecuados.",5.97,llama3.2:3b
"type=PATH msg=audit(1779747500.144:354): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El usuario intentó leer el archivo de configuración de sudo, lo cual es normal en tareas administrativas.",4.48,llama3.2:3b
type=PROCTITLE msg=audit(1779747500.144:354): proctitle=7375646F006175736561726368002D6B007061737377645F6368616E676573002D2D6A736F6E,BAJO,"El proceso tiene un título de proc que no es descriptivo y normal, pero requiere monitoreo para asegurar que el título esté correcto.",4.82,llama3.2:3b
"type=SYSCALL msg=audit(1779748076.424:478): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f2d079d9f1e a2=0 a3=0 items=1 ppid=1371 pid=1381 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",BAJO,"El usuario ejecutó sudo, lo cual es normal en tareas administrativas con cambios en el archivo de configuración de sudoers, pero requiere monitoreo.",5.29,llama3.2:3b
"type=CWD msg=audit(1779748076.424:478): cwd=""/home/alumno""",INFO,"El usuario cambió su directorio de trabajo, lo cual es normal en una sesión de terminal.",4.23,llama3.2:3b
"type=PATH msg=audit(1779748076.424:478): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Modificación directa de /etc/sudoers sin control, posible vulnerabilidad en la configuración de sudo.",4.48,llama3.2:3b
type=PROCTITLE msg=audit(1779748076.424:478): proctitle=7375646F006170742D67657400757064617465,BAJO,"El log indica un cambio en el título de proceso, pero no proporciona información adicional sobre la actividad sospechosa o normal.",4.58,llama3.2:3b
"type=SYSCALL msg=audit(1779748215.584:541): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f0361658f1e a2=0 a3=0 items=1 ppid=1371 pid=1414 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",BAJO,"El comando sudo fue ejecutado con permisos elevados por un usuario que no tiene los niveles de acceso adecuados, lo cual es inusual.",5.18,llama3.2:3b
"type=CWD msg=audit(1779748215.584:541): cwd=""/home/alumno""",INFO,"El cambio de directorio es un evento normal en el uso del sistema, pero requiere monitorización para garantizar la integridad de los datos.",4.76,llama3.2:3b
"type=PATH msg=audit(1779748215.584:541): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El acceso a /etc/sudoers es posible para un usuario con privilegios administrativos, pero en sí mismo no representa un riesgo significativo.",4.86,llama3.2:3b
type=PROCTITLE msg=audit(1779748215.584:541): proctitle=7375646F0073797374656D63746C0073746174757300617564697464,BAJO,"El log muestra una modificación de título de proceso, lo cual es normal en sistemas Linux, pero requiere monitoreo para asegurarse de que no se están ocultando comandos maliciosos.",5.36,llama3.2:3b
"type=SYSCALL msg=audit(1779748378.328:564): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fbfd6878f1e a2=0 a3=0 items=1 ppid=1371 pid=1419 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",BAJO,"El usuario ejecutó sudo, lo cual es normal en tareas administrativas y requiere monitoreo.",4.72,llama3.2:3b
"type=CWD msg=audit(1779748378.328:564): cwd=""/home/alumno""",BAJO,"El usuario cambió de directorio (/home/alumno) en un sistema donde se espera que sea el directorio de trabajo del usuario, lo cual es normal.",4.89,llama3.2:3b
"type=PATH msg=audit(1779748378.328:564): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"La ruta /etc/sudoers es un archivo de configuración crítico que requiere monitoreo, pero en este caso se ha modificado solo por cambio de propietario.",5.23,llama3.2:3b
type=PROCTITLE msg=audit(1779748378.328:564): proctitle=7375646F0075736572616464007573756172696F5F66616E7461736D61,BAJO,"El cambio de título del proceso es normal y no indica un riesgo significativo, pero requiere monitoreo para detectar posibles intentos de elevación de privilegios.",5.06,llama3.2:3b
"type=SYSCALL msg=audit(1779748594.352:600): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f89189a7f1e a2=0 a3=0 items=1 ppid=1371 pid=1432 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario 'alumno' intentó ejecutar un comando con privilegios de superusuario (sudo) con UID y EUID diferentes, lo cual puede indicar una manipulación no autorizada del sistema.",5.72,llama3.2:3b
"type=CWD msg=audit(1779748594.352:600): cwd=""/home/alumno""",INFO,La ejecución de una comando en un directorio específico es común y no indica un riesgo significativo.,4.48,llama3.2:3b
"type=PATH msg=audit(1779748594.352:600): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado a un archivo crítico de configuración del sistema (/etc/sudoers), lo cual podría permitir acciones no autorizadas en el sistema.",5.12,llama3.2:3b
type=PROCTITLE msg=audit(1779748594.352:600): proctitle=7375646F006175736561726368002D6B00726F6F745F636F6D6D616E6473002D2D726177,BAJO,"El usuario ejecutó el comando con una cadena de caracteres no codificada, lo cual puede generar riesgos en casos de inyección SQL.",4.75,llama3.2:3b
"type=SYSCALL msg=audit(1779748683.224:620): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fcbd2946f1e a2=0 a3=0 items=1 ppid=1371 pid=1444 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",INFO,"El comando sudo fue ejecutado por un usuario no administrativo, pero se está monitoreando el acceso a este comando para asegurar su integridad.",5.15,llama3.2:3b
"type=CWD msg=audit(1779748683.224:620): cwd=""/home/alumno""",BAJO,"El usuario cambia de directorio a /home/alumno, lo cual es un cambio normal en la sesión del usuario.",4.53,llama3.2:3b
"type=PATH msg=audit(1779748683.224:620): item=0 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,El cambio de permisos en /etc/sudoers es un evento normal y no indica un riesgo inmediato.,4.52,llama3.2:3b
type=PROCTITLE msg=audit(1779748683.224:620): proctitle=7375646F0076697375646F,INFO,"El log indica un cambio en el título de proceso, lo cual es normal y no indica un actividad sospechosa.",4.38,llama3.2:3b
"type=SYSCALL msg=audit(1779748683.244:635): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=55e7e4f5f490 a2=42 a3=120 items=2 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Intento de acceso no autorizado a un archivo crítico (sudoers) por un usuario no autorizado ('alumno'), con privilegios superiores ('root').",5.32,llama3.2:3b
"type=CWD msg=audit(1779748683.244:635): cwd=""/home/alumno""",INFO,"El cambio de directorio es una acción común y normal en un sistema Linux, pero puede ser relevante para monitorear acciones de usuarios específicos o para detectar patrones de actividad sospechosos.",5.38,llama3.2:3b
"type=PATH msg=audit(1779748683.244:635): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El archivo /etc/ ha sido modificado por el usuario root, lo cual es esperable en un sistema de administración.",4.54,llama3.2:3b
"type=PATH msg=audit(1779748683.244:635): item=1 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Actualización de un archivo de configuración, suelen ser cambios normales y no indican actividad sospechosa.",4.49,llama3.2:3b
"type=PROCTITLE msg=audit(1779748683.244:635): proctitle=""visudo""",INFO,La actualización del título del proceso visudo es normal y no indica un intento de acceso no autorizado.,4.37,llama3.2:3b
"type=SYSCALL msg=audit(1779748697.244:640): arch=c000003e syscall=82 success=yes exit=0 a0=55e7e4f6b170 a1=55e7e4f5f490 a2=0 a3=55e7e4f6dc60 items=5 ppid=1445 pid=1446 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""visudo"" exe=""/usr/sbin/visudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=rename AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El usuario ejecutó visudo, lo cual es normal en tareas administrativas de configuración de permisos.",4.79,llama3.2:3b
"type=CWD msg=audit(1779748697.244:640): cwd=""/home/alumno""",INFO,El cambio de directorio es un evento común y normal en la ejecución de programas,4.18,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Cambio de directorio, común en tareas administrativas.",3.97,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=1 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"El cambio de permisos en /etc/ no es inusual y puede ser un ajuste de configuración de seguridad, pero requiere supervisión para asegurar que se realice de manera correcta.",5.28,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=2 name=""/etc/sudoers.tmp"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Cambio de archivo crítico (/etc/sudoers.tmp) con permisos de ejecución y propietario root, lo que indica intentos de modificación no autorizados.",5.16,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=3 name=""/etc/sudoers"" inode=1049309 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=DELETE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El archivo /etc/sudoers fue eliminado, lo cual puede ser un error de configuracion o una acción intentada, pero en este caso no tiene implicaciones significativas.",5.11,llama3.2:3b
"type=PATH msg=audit(1779748697.244:640): item=4 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=CREATE cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Cambios en el archivo /etc/sudoers, posible modificación de configuración de seguridad",4.21,llama3.2:3b
"type=PROCTITLE msg=audit(1779748697.244:640): proctitle=""visudo""",INFO,"El proceso visudo es un comando comúnmente utilizado en tareas administrativas, su ejecución no requiere particular atención.",4.6,llama3.2:3b
"type=SYSCALL msg=audit(1779748824.976:646): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7fe89c397f1e a2=0 a3=0 items=1 ppid=1371 pid=1449 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",ALTO,"El usuario &quot;alumno&quot; intentó ejecutar sudo como &quot;root&quot;, lo cual es inusual y requiere investigaciones más profundas para determinar las intenciones del usuario.",5.74,llama3.2:3b
"type=CWD msg=audit(1779748824.976:646): cwd=""/home/alumno""",INFO,"El cambio de directorio es un evento común en la actividad de usuario, y no requiere especial atención.",4.36,llama3.2:3b
"type=PATH msg=audit(1779748824.976:646): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso a un archivo crítico (sudoers) con permisos restrictivos, posible intento de manipulación o inyección de código.",4.89,llama3.2:3b
type=PROCTITLE msg=audit(1779748824.976:646): proctitle=7375646F00746F756368002F6574632F7375646F657273,BAJO,"El título de proceso no revela información sensible, pero puede indicar que el proceso está relacionado con una tarea administrativa.",4.5,llama3.2:3b
"type=SYSCALL msg=audit(1779748824.988:660): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffff2a0e8e0 a2=941 a3=1b6 items=2 ppid=1450 pid=1451 auid=1000 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts1 ses=4 comm=""touch"" exe=""/usr/bin/touch"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"El comando touch es común y su ejecución no indica una actividad sospechosa, por lo que requiere monitoreo.",4.97,llama3.2:3b
"type=CWD msg=audit(1779748824.988:660): cwd=""/home/alumno""",INFO,"El usuario cambió la ubicación actual al directorio /home/alumno, lo cual es normal en operaciones de usuario.",4.52,llama3.2:3b
"type=PATH msg=audit(1779748824.988:660): item=0 name=""/etc/"" inode=1048577 dev=08:02 mode=040755 ouid=0 ogid=0 rdev=00:00 nametype=PARENT cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"El cambio de permisos en el directorio /etc/ es común en Linux, pero requiere monitoreo para asegurarse de que los cambios sean válidos y no comprometan la seguridad del sistema.",5.5,llama3.2:3b
"type=PATH msg=audit(1779748824.988:660): item=1 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Aceptación de cambios en el archivo /etc/sudoers por un usuario con privilegios root, lo cual puede comprometer la seguridad del sistema",4.84,llama3.2:3b
type=PROCTITLE msg=audit(1779748824.988:660): proctitle=746F756368002F6574632F7375646F657273,INFO,"El log indica un cambio en el título de proceso, lo cual es normal y no requiere acción inmediata.",4.36,llama3.2:3b
"type=SYSCALL msg=audit(1779749040.404:667): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f4a97d72f1e a2=0 a3=0 items=1 ppid=1371 pid=1457 auid=1000 uid=0 gid=1000 euid=1 suid=0 fsuid=1 egid=0 sgid=1000 fsgid=0 tty=pts0 ses=4 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""sudoers_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""root"" GID=""alumno"" EUID=""daemon"" SUID=""root"" FSUID=""daemon"" EGID=""root"" SGID=""alumno"" FSGID=""root""",BAJO,"El usuario tiene privilegios de root para realizar acciones como sudo, pero es importante monitorear estas acciones para detectar posibles intentos de acceso no autorizado.",5.3,llama3.2:3b
"type=CWD msg=audit(1779749040.404:667): cwd=""/home/alumno""",BAJO,El usuario cambió el directorio de trabajo (/home/alumno) sin indicar un intento de ejecutar comandos con acceso elevado o acceder a archivos sensibles.,5.21,llama3.2:3b
"type=PATH msg=audit(1779749040.404:667): item=0 name=""/etc/sudoers"" inode=1050110 dev=08:02 mode=0100440 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",ALTO,"Acceso no autorizado al archivo crítico /etc/sudoers, posible intento de modificar configuraciones de seguridad.",4.62,llama3.2:3b
type=PROCTITLE msg=audit(1779749040.404:667): proctitle=7375646F0063686D6F640030343430002F6574632F7375646F657273,BAJO,"El cambio de título del proceso es normal y no indica un riesgo específico, pero requiere monitoreo para detectar posibles cambios en el comportamiento del sistema.",4.97,llama3.2:3b
