Log,Riesgo,Justificacion,Tiempo Respuesta (s),Modelo
"type=PATH msg=audit(1779746681.800:273): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Ruido del sistema con lectura normal de un archivo general sin indicación evidente de actividad maliciosa.,5.81,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:273): proctitle=7375646F00617564697463746C002D6C,INFORMACIÓN,"El log muestra el título del proceso, lo cual es común para la auditoría y no implica riesgos de seguridad por sí solo.",6.76,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:274): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Modificación de archivos críticos por un usuario sin privilegios, probablemente indicando una explotación exitosa.",6.55,phi3:mini
"type=CWD msg=audit(1779746681.800:274): cwd=""/home/alumno""",BAJO,Lectura exitosa de archivos por usuario sin privilegios en directorio personal.,5.24,phi3:mini
"type=PATH msg=audit(1779746681.800:274): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Acceso normal a archivo /etc/passwd por el usuario root.,5.25,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:274): proctitle=7375646F00617564697463746C002D6C,BAJO,"Actividades normales de sistema, sin indicaciones directas o indirectas de acceso no autorizado.",5.5,phi3:mini
"type=SYSCALL msg=audit(1779746681.800:275): arch=c000003e syscall=257 success=yes exit=13 a0=ffffff9c a1=7f30408222ac a2=80000 a3=0 items=1 ppid=952 pid=1247 auid=1000 uid=1000 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=pts0 ses=1 comm=""sudo"" exe=""/usr/bin/sudo"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,La ejecución de 'sudo' con cambios en los archivos del directorio home indica un posible intento control malicioso o manipulación.,7.4,phi3:mini
"type=CWD msg=audit(1779746681.800:275): cwd=""/home/alumno""",BAJO,"Lectura de directorio por un usuario normal, sin indicaciones seguridad.",5.13,phi3:mini
"type=PATH msg=audit(1779746681.800:275): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Autorización normal de un usuario root para lectura en archivo /etc/passwd.,5.47,phi3:mini
type=PROCTITLE msg=audit(1779746681.800:275): proctitle=7375646F00617564697463746C002D6C,INFO,"Actividad de demonio del sistema con nombres en inglés, generalmente no representa un riesgo para la seguridad.",5.69,phi3:mini
"type=SYSCALL msg=audit(1779746897.044:281): arch=c000003e syscall=257 success=yes exit=3 a0=ffffff9c a1=7ffd34db0772 a2=0 a3=0 items=1 ppid=952 pid=1256 auid=1000 uid=1000 gid=1000 euid=1000 suid=1000 fsuid=1000 egid=1000 sgid=1000 fsgid=1000 tty=pts0 ses=1 comm=""cat"" exe=""/usr/bin/cat"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""alumno"" UID=""alumno"" GID=""alumno"" EUID=""alumno"" SUID=""alumno"" FSUID=""alumno"" EGID=""alumno"" SGID=""alumno"" FSGID=""alumno""",INFO,"Acceso por parte del alumno a archivos, concretamente la lectura de 'passwd_changes', sin indicadores adicionales que sugieran acciones maliciosas.",7.9,phi3:mini
"type=CWD msg=audit(1779746897.044:281): cwd=""/home/alumno""",BAJO,"Movimiento por parte de un usuario normal al cambiar su directorio, no representa riesgo.",5.45,phi3:mini
"type=PATH msg=audit(1779746897.044:281): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Acceso normal a archivos de usuario por un superusuario.,4.98,phi3:mini
type=PROCTITLE msg=audit(1779746897.044:281): proctitle=636174002F6574632F706173737764,INFO,"Actividad del demonio 'systemd', que no implica directamente una amenaza a la seguridad.",5.56,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:283): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Se registró la ejecución del comando 'systemd-tmpfile' como un administrador, lo cual podría implicar cambios en el almacenamiento temporal y puede ser una operación de mediana preocupación.",8.65,phi3:mini
"type=CWD msg=audit(1779747001.360:283): cwd=""/""",INFO,"Lectura del directorio raíz sin indicar privilegios elevados, común en la operación normal de sistemas.",5.65,phi3:mini
"type=PATH msg=audit(1779747001.360:283): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Acceso normal por root a un archivo de sistema no privilegiado.,5.11,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:283): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,INFO,"Actividad del demonio 'systemd', no implica una vulnerabilidad directa.",5.12,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:284): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Auditoría detecta un cambio en archivos de contraseña para el usuario 'root', que es extremadamente sensible y sugiere una posible falsificación.",7.57,phi3:mini
"type=CWD msg=audit(1779747001.360:284): cwd=""/""",INFO,Acceso al directorio raíz es una actividad normal y no representa un riesgo para la seguridad.,5.48,phi3:mini
"type=PATH msg=audit(1779747001.360:284): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,Acceso normal a archivos de usuarios por root sin indicaciones seguridad.,5.3,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:284): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,Lectura exitosa de un archivo general por usuario sin privilegios.,5.24,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:285): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Intento de cambio en archivos del directorio /tmp por usuario root, común pero no inmediatamente peligroso.",7.03,phi3:mini
"type=CWD msg=audit(1779747001.360:285): cwd=""/""",BAJO,Ejecución del comando 'cd /' por un usuario sin privilegios es una actividad de bajo riesgo y no necesariamente indicativa de mal uso.,6.89,phi3:mini
"type=PATH msg=audit(1779747001.360:285): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",BAJO,"Acceso al archivo /etc/passwd por privilegios elevados (uid=0, ogid=0) es una práctica común y no suele constituir un riesgo de seguridad directo.",7.74,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:285): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,BAJO,Lectura no maliciosa de texto que podría ser la dirección IP en formato hexadecimal.,5.91,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:286): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Se observa una modificación de archivos con la ejecución del comando systemd-tmpfile, lo cual puede implicar cambios no esperados en los directorios temporales y podría ser utilizado para un ataque lateral.",8.87,phi3:mini
"type=CWD msg=audit(1779747001.360:286): cwd=""/""",BAJO,Acceso al directorio raíz es común y no suele representar un riesgo de seguridad.,5.6,phi3:mini
"type=PATH msg=audit(1779747001.360:286): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Acceso de root al archivo /etc/passwd, que es normal y esperado.",5.37,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:286): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,ALTO,"Modificación de título del proceso, posible intento de persistencia o campaña por el acceso a los privilegios elevados.",5.97,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:287): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",BAJO,"Actividad de acceso a directorios por parte del administrador root, normal y no representa un riesgo.",6.49,phi3:mini
"type=CWD msg=audit(1779747001.360:287): cwd=""/""",INFO,"Ruta del directorio raíz (/) accedida, normalmente para la ejecución de scripts o programas.",5.42,phi3:mini
"type=PATH msg=audit(1779747001.360:287): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Acceso a un archivo general de usuarios como el root, normal en entornos de auditoría.",5.78,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:287): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,MEDIO,Proctitle anormal y potencialmente indicativo de una táctica de persistencia en un proceso que no es legítimo.,6.3,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:288): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",MEDIO,"Comando systemd-tmpfile realizado con privilegios elevados, lo cual puede indicar una actividad no estándar y poten0rmante relacionada.",7.58,phi3:mini
"type=CWD msg=audit(1779747001.360:288): cwd=""/""",INFO,"Movimiento de directorio base del sistema, no relevante para la seguridad.",5.04,phi3:mini
"type=PATH msg=audit(1779747001.360:288): item=0 name=""/etc/passwd"" inode=1049984 dev=08:02 mode=0100644 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root""",INFO,"Acceso a archivo de usuarios estándar, que generalmente es seguro para un Usuario Root y no representa una amenaza inmediata.",6.68,phi3:mini
type=PROCTITLE msg=audit(1779747001.360:288): proctitle=73797374656D642D746D7066696C6573002D2D636C65616E,ALTO,"El log indica una modificación del título de ejecución, lo que podría ser indicativo de un cambio a un shell remoto para realizar acciones maliciosas.",6.66,phi3:mini
"type=SYSCALL msg=audit(1779747001.360:289): arch=c000003e syscall=257 success=yes exit=5 a0=ffffff9c a1=7f257e9062ac a2=80000 a3=0 items=1 ppid=1 pid=1257 auid=4294967295 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0 tty=(none) ses=4294967295 comm=""systemd-tmpfile"" exe=""/usr/bin/systemd-tmpfiles"" subj=unconfined key=""passwd_changes""ARCH=x86_64 SYSCALL=openat AUID=""unset"" UID=""root"" GID=""root"" EUID=""root"" SUID=""root"" FSUID=""root"" EGID=""root"" SGID=""root"" FSGID=""root""",ALTO,"Se observa un cambio de permisos en el archivo passwd, indicativo potensioalmente malicioso debido a la ejecución por root.",7.29,phi3:mini
"type=CWD msg=audit(1779747001.360:289): cwd=""/""",BAJO,"Lectura de directorio raíz por un usuario sin privilegios, no implica riesgo directo.",5.58,phi3:mini
